frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,26,32.41,430.52,0.0,0.0,0.0,0.0,1,,,,,,,,,,,0.0,0.0,,,,,,26.56743307133756
0.03,26,32.77,430.55,3.33,0.28,0.0,0.0,1,,,,,,,,,,,-3.33,-0.28,,,,,,26.20519986567551
0.07,26,33.05,430.46,2.59,-0.83,-24.67,-37.0,1,,,,,,,,,,,-2.59,0.83,,,,,,26.009998077662384
0.1,26,33.0,430.42,-0.46,-0.37,-101.67,15.33,1,,,,,,,,,,,0.46,0.37,,,,,,26.005293691862036
0.13,26,33.03,430.4,0.28,-0.19,24.67,6.0,1,,,,,,,,,,,-0.28,0.19,,,,,,25.91158235229954
0.17,26,33.08,430.29,0.46,-1.02,6.0,-27.67,1,,,,,,,,,,,-0.46,1.02,,,,,,26.10759468047563
0.2,26,32.83,430.35,-2.31,0.56,-92.33,52.67,1,,,,,,,,,,,2.31,-0.56,,,,,,26.27475213964918
0.23,26,32.81,430.34,-0.19,-0.09,70.67,-21.67,1,,,,,,,,,,,0.19,0.09,,,,,,26.316291532052936
0.27,26,32.61,430.25,-1.85,-0.83,-55.33,-24.67,1,,,,,,,,,,,1.85,0.83,,,,,,26.837520377262877
0.3,26,32.58,430.19,-0.28,-0.56,52.33,9.0,1,,,,,,,,,,,0.28,0.56,,,,,,27.0621081957781
0.33,26,32.3,430.07,-2.59,-1.11,-77.0,-18.33,1,,,,,,,,,,,2.59,1.11,,,,,,27.358225454148165
0.37,26,32.2,430.09,-0.93,0.19,55.33,43.33,1,,,,,,,,,,,0.93,-0.19,,,,,,27.358115797693404
0.4,26,32.1,430.02,-0.93,-0.65,0.0,-28.0,1,,,,,,,,,,,0.93,0.65,,,,,,27.53474169117991
0.43,26,32.04,429.97,-0.56,-0.46,12.33,6.33,1,,,,,,,,,,,0.56,0.46,,,,,,27.640812216720388
