frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,4,1047.62,520.65,0.0,0.0,0.0,0.0,1,,,,,,,,,,,0.0,0.0,,,,,,37.37679092699124
0.03,4,1044.17,521.01,-31.94,3.33,0.0,0.0,1,,,,,,,,,,,31.94,-3.33,,,,,,39.48419937139424
0.07,4,1040.53,520.89,-33.7,-1.11,-58.67,-148.0,1,,,,,,,,,,,33.7,1.11,,,,,,42.10859294728351
0.1,4,1037.04,520.82,-32.31,-0.65,46.33,15.33,1,,,,,,,,,,,,,,,,,,
0.13,4,1033.36,521.04,-34.07,2.04,-58.67,89.67,1,,,,,,,,,,,34.07,-2.04,,,,,,47.84030309268549
0.17,4,1029.08,521.24,-39.63,1.85,-185.33,-6.33,1,,,,,,,,,,,39.63,-1.85,,,,,,51.59750478463084
0.2,4,1025.2,521.32,-35.93,0.74,123.33,-37.0,1,,,,,,,,,,,35.93,-0.74,,,,,,54.86078563053955
0.23,4,1021.11,521.26,-37.87,-0.56,-64.67,-43.33,1,,,,,,,,,,,,,,,,,,
0.27,4,1017.26,521.49,-35.65,2.13,74.0,89.67,1,,,,,,,,,,,35.65,-2.13,,,,,,61.66958812899611
0.3,4,1013.81,521.85,-31.94,3.33,123.67,40.0,1,,,,,,,,,,,31.94,-3.33,,,,,,64.4939725865915
0.33,4,1010.03,521.83,-35.0,-0.19,-102.0,-117.33,1,,,,,,,,,,,,,,,,,,
0.37,4,1005.96,522.13,-37.69,2.78,-89.67,99.0,1,,,,,,,,,,,37.69,-2.78,,,,,,71.56358082153251
0.4,4,1002.14,522.11,-35.37,-0.19,77.33,-99.0,1,,,,,,,,,,,,,,,,,,
0.43,4,998.2,522.25,-36.48,1.3,-37.0,49.67,1,,,,,,,,,,,36.48,-1.3,,,,,,79.14187576751019
0.47,4,994.38,522.33,-35.37,0.74,37.0,-18.67,1,,,,,,,,,,,,,,,,,,
0.5,4,991.05,522.31,-30.83,-0.19,151.33,-31.0,1,,,,,,,,,,,30.83,0.19,,,,,,85.60569139957943
0.53,4,987.23,522.44,-35.37,1.2,-151.33,46.33,1,,,,,,,,,,,,,,,,,,
0.57,4,983.24,522.66,-36.94,2.04,-52.33,28.0,1,,,,,,,,,,,36.94,-2.04,,,,,,92.9642565720827
0.6,4,979.61,522.72,-33.61,0.56,111.0,-49.33,1,,,,,,,,,,,,,,,,,,
0.63,4,975.6,522.78,-37.13,0.56,-117.33,0.0,1,,,,,,,,,,,,,,,,,,
0.67,4,971.64,522.9,-36.67,1.11,15.33,18.33,1,,,,,,,,,,,,,,,,,,
0.7,4,968.14,523.02,-32.41,1.11,142.0,0.0,1,,,,,,,,,,,,,,,,,,
0.73,4,964.42,523.15,-34.44,1.2,-67.67,3.0,1,,,,,,,,,,,,,,,,,,
0.77,4,960.55,523.29,-35.83,1.3,-46.33,3.33,1,,,,,,,,,,,,,,,,,,
0.8,4,956.71,523.54,-35.56,2.31,9.0,33.67,1,,,,,,,,,,,,,,,,,,
0.83,4,952.9,523.62,-35.28,0.74,9.33,-52.33,1,,,,,,,,,,,,,,,,,,
0.87,4,949.1,523.68,-35.19,0.56,3.0,-6.0,1,,,,,,,,,,,,,,,,,,
0.9,4,945.45,523.73,-33.8,0.46,46.33,-3.33,1,,,,,,,,,,,,,,,,,,
0.93,4,941.7,523.95,-34.72,2.04,-30.67,52.67,1,,,,,,,,,,,,,,,,,,
0.97,4,937.74,524.13,-36.67,1.67,-65.0,-12.33,1,,,,,,,,,,,36.67,-1.67,,,,,,136.72363255853043
1.0,4,933.7,524.12,-37.41,-0.09,-24.67,-58.67,1,,,,,,,,,,,37.41,0.09,,,,,,140.73365091547944
1.03,4,930.09,524.23,-33.43,1.02,132.67,37.0,1,,,,,,,,,,,33.43,-1.02,,,,,,144.43125181206463
1.07,4,926.53,524.25,-32.96,0.19,15.67,-27.67,1,,,,,,,,,,,32.96,-0.19,,,,,,148.05828480703147
1.1,4,922.94,524.26,-33.24,0.09,-9.33,-3.33,1,,,,,,,,,,,33.24,-0.09,,,,,,151.4524592075019
1.13,4,918.99,524.23,-36.57,-0.28,-111.0,-12.33,1,,,,,,,,,,,36.57,0.28,,,,,,155.11171490251803
1.17,4,915.31,524.35,-34.07,1.11,83.33,46.33,1,,,,,,,,,,,34.07,-1.11,,,,,,158.79970277050282
1.2,4,911.39,524.59,-36.3,2.22,-74.33,37.0,1,,,,,,,,,,,36.3,-2.22,,,,,,162.779862390899
1.23,4,907.82,524.55,-33.06,-0.37,108.0,-86.33,1,,,,,,,,,,,33.06,0.37,,,,,,166.53639872412293
1.27,4,904.03,524.46,-35.09,-0.83,-67.67,-15.33,1,,,,,,,,,,,35.09,0.83,,,,,,170.22216806279968
1.3,4,900.59,524.54,-31.85,0.74,108.0,52.33,1,,,,,,,,,,,31.85,-0.74,,,,,,173.89571846368167
1.33,4,896.67,524.53,-36.3,-0.09,-148.33,-27.67,1,,,,,,,,,,,36.3,0.09,,,,,,178.03911705015855
1.37,4,893.03,524.52,-33.7,-0.09,86.67,0.0,1,,,,,,,,,,,33.7,0.09,,,,,,181.74792681073438
1.4,4,889.32,524.55,-34.35,0.28,-21.67,12.33,1,,,,,,,,,,,34.35,-0.28,,,,,,185.5421528925436
