frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,2,,17.0,,,
0.03,2,,17.0,,,
0.07,2,,17.0,,,
0.1,2,,17.0,,,
0.13,2,,17.0,,,
0.17,2,,17.0,,,
0.2,2,,17.0,,,
0.23,2,,17.0,,,
0.27,2,,17.0,,,
0.3,2,,17.0,,,
0.33,2,,17.0,,,
0.37,2,,,,,
0.4,2,,,,,
0.43,2,,,,,
0.47,2,,,,,
0.5,2,,,37.0,,
0.53,2,,,37.0,,
0.57,2,,,37.0,,
0.6,2,,,37.0,,
0.63,2,,,37.0,,
0.67,2,,,37.0,,
0.7,2,,,37.0,,
0.73,2,,,37.0,,
0.77,2,,,37.0,,
0.8,2,,17.0,37.0,,
0.83,2,,17.0,37.0,,
0.87,2,,17.0,37.0,,
0.9,2,,17.0,37.0,,
0.93,2,,17.0,37.0,,
0.97,2,,17.0,37.0,,
1.0,2,,17.0,37.0,,
1.03,2,,17.0,37.0,,
1.07,2,,17.0,37.0,,
1.1,2,,17.0,37.0,,
1.13,2,,17.0,37.0,,
1.17,2,,17.0,37.0,,
1.2,2,,17.0,37.0,,
1.23,2,,17.0,37.0,,
1.27,2,,17.0,37.0,,
1.3,2,,17.0,37.0,,
1.33,2,,17.0,37.0,,
1.37,2,,17.0,37.0,,
1.4,2,,17.0,37.0,,
1.43,2,,17.0,37.0,,
1.47,2,,17.0,37.0,,
1.5,2,,17.0,37.0,,
1.53,2,,17.0,37.0,,
1.57,2,,17.0,37.0,,
1.6,2,,17.0,37.0,,
1.63,2,,17.0,37.0,,
1.67,2,,17.0,37.0,,
1.7,2,,17.0,37.0,,
1.73,2,,17.0,37.0,,
1.77,2,,17.0,37.0,,
1.8,2,,17.0,37.0,,
1.83,2,,17.0,37.0,,
1.87,2,,17.0,37.0,,
1.9,2,,17.0,37.0,,
1.93,2,,17.0,37.0,,
1.97,2,,17.0,37.0,,
2.0,2,,17.0,37.0,,
2.03,3,,17.0,37.0,,
2.07,3,,17.0,37.0,,
2.1,3,,17.0,37.0,,
2.13,3,,,37.0,,
2.17,3,,17.0,37.0,,
2.2,3,,17.0,37.0,,
2.23,3,,17.0,37.0,,
2.27,3,,17.0,37.0,,
2.3,3,,17.0,37.0,,
2.33,3,,17.0,37.0,,
2.37,3,,17.0,37.0,,
2.4,3,,17.0,37.0,,
2.43,3,,17.0,37.0,,
2.47,3,,17.0,37.0,,
2.5,3,,17.0,37.0,,
2.53,3,,17.0,37.0,,
2.57,3,,17.0,37.0,,
2.6,3,,17.0,37.0,,
2.63,3,,17.0,37.0,,
2.67,3,,17.0,37.0,,
2.7,3,,17.0,37.0,,
2.73,3,,17.0,37.0,,
2.77,3,,17.0,37.0,,
2.8,3,,17.0,37.0,,
2.83,3,,17.0,37.0,,
2.87,3,,17.0,37.0,,
2.9,3,,,37.0,,
2.93,3,,17.0,37.0,,
2.97,3,,17.0,37.0,,
3.0,3,,17.0,37.0,,
3.03,3,,17.0,37.0,,
3.07,3,,17.0,37.0,,
3.1,3,,17.0,37.0,,
3.13,3,,17.0,37.0,,
3.17,3,,17.0,37.0,,
3.2,3,,17.0,37.0,,
3.23,3,,17.0,37.0,,
3.27,3,,17.0,37.0,,
3.3,3,,17.0,37.0,,
3.33,3,,17.0,37.0,,
3.37,3,,17.0,37.0,,
3.4,3,,17.0,37.0,,
3.43,3,,17.0,37.0,,
3.47,3,,17.0,37.0,,
3.5,3,,17.0,37.0,,
3.53,3,,17.0,37.0,,
3.57,3,,17.0,37.0,,
3.6,3,,17.0,37.0,,
3.63,3,,17.0,37.0,,
3.67,3,,17.0,37.0,,
3.7,3,,17.0,37.0,,
3.73,3,,17.0,37.0,,
3.77,3,,17.0,37.0,,
3.8,3,,17.0,37.0,,
3.83,3,,17.0,37.0,,
3.87,3,,17.0,37.0,,
3.9,3,,17.0,37.0,,
3.93,3,,17.0,37.0,,
3.97,3,,17.0,37.0,,
4.0,3,,17.0,37.0,,
4.03,3,,17.0,37.0,,
4.07,3,,17.0,37.0,,
4.1,3,,17.0,37.0,,
4.13,3,,17.0,37.0,,
4.17,3,,17.0,37.0,,
4.2,3,,17.0,37.0,,
4.23,3,,17.0,37.0,,
4.27,3,,17.0,37.0,,
