frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,57.0,,,60,,
0.03,57.0,,,60,,
0.07,57.0,,,60,,
0.1,57.0,,,60,,
0.13,57.0,,,60,,
0.17,48.0,,,60,,
0.2,48.0,,,60,,
0.23,48.0,,,60,,
0.27,57.0,,,60,,
0.3,48.0,,,60,,
0.33,48.0,,,60,,
0.37,48.0,,,60,,
0.4,48.0,,,60,,
0.43,48.0,,,60,,
0.47,48.0,,,60,,
0.5,48.0,,,60,,
0.53,48.0,,,60,,
0.57,48.0,,,60,,
0.6,48.0,,,60,,
0.63,48.0,,,60,,
0.67,48.0,,,60,,
0.7,48.0,,,60,,
0.73,48.0,,,60,,
0.77,48.0,,,60,,
0.8,48.0,,,60,,
0.83,48.0,,,60,,
0.87,48.0,,,60,,
0.9,48.0,,,60,,
0.93,48.0,,,60,,
0.97,48.0,,,60,,
1.0,48.0,,,60,,
1.03,48.0,,,60,,
1.07,48.0,,,60,,
1.1,48.0,,,60,,
1.13,48.0,,,60,,
1.17,48.0,,,60,,
1.2,48.0,,,60,,
1.23,48.0,,,60,,
1.27,48.0,,,60,,
1.3,48.0,,,60,,
1.33,48.0,,,60,,
1.37,48.0,,,60,,
1.4,48.0,,,60,,
1.43,48.0,,,60,,
1.47,48.0,,,60,,
1.5,48.0,,,60,,
1.53,48.0,,,60,,
1.57,48.0,,,60,,
1.6,48.0,,,60,,
1.63,48.0,,,60,,
1.67,48.0,,,60,,
1.7,48.0,,,60,,
1.73,48.0,,,60,,
1.77,48.0,,,60,,
1.8,48.0,,,60,,
1.83,48.0,,,60,,
1.87,48.0,,,60,,
1.9,48.0,,,60,,
1.93,48.0,,,60,,
1.97,48.0,,,60,,
2.0,48.0,,,51,,
2.03,48.0,,,51,,
2.07,48.0,,,51,,
2.1,48.0,,,51,,
2.13,48.0,,,51,,
2.17,48.0,,,51,,
2.2,48.0,,,51,,
2.23,48.0,,,51,,
2.27,48.0,,,51,,
2.3,48.0,,,51,,
2.33,48.0,,,51,,
2.37,48.0,,,51,,
2.4,48.0,,,51,,
2.43,48.0,,,51,,
2.47,48.0,,,51,,
2.5,48.0,,,51,,
2.53,48.0,,,51,,
2.57,48.0,,,51,,
2.6,48.0,,,51,,
2.63,48.0,,,51,,
2.67,48.0,,,51,,
2.7,48.0,,,51,,
2.73,48.0,,,51,,
2.77,48.0,,,51,,
2.8,48.0,,,51,,
2.83,48.0,,,51,,
2.87,48.0,,,51,47.0,
2.9,48.0,,,51,47.0,
2.93,48.0,,,51,47.0,
2.97,48.0,,,51,47.0,
3.0,48.0,,,51,47.0,
3.03,48.0,,,51,47.0,
3.07,48.0,,,51,,
3.1,48.0,,,51,,
3.13,48.0,,,51,47.0,
3.17,48.0,,,51,47.0,
3.2,48.0,,,51,47.0,
