0.00, 22, white car, 1315.24, 556.60, 1349.72, 572.26, 1332.48, 564.43, 1315.24, 564.43, 1349.72, 564.43, 34.48, 15.66
0.00, 42, black car, 446.28, 505.60, 475.90, 519.70, 461.09, 512.65, 446.28, 512.65, 475.90, 512.65, 29.62, 14.10
0.03, 22, white car, 1313.30, 556.81, 1347.27, 572.24, 1330.28, 564.52, 1313.30, 564.52, 1347.27, 564.52, 33.96, 15.42
0.03, 42, black car, 443.65, 505.16, 473.91, 519.58, 458.78, 512.37, 443.65, 512.37, 473.91, 512.37, 30.26, 14.42
0.07, 22, white car, 1311.00, 556.75, 1344.89, 572.15, 1327.95, 564.45, 1311.00, 564.45, 1344.89, 564.45, 33.88, 15.40
0.10, 22, white car, 1308.58, 556.81, 1342.12, 572.06, 1325.35, 564.44, 1308.58, 564.44, 1342.12, 564.44, 33.54, 15.25
0.13, 22, white car, 1305.83, 556.44, 1339.78, 571.87, 1322.80, 564.16, 1305.83, 564.16, 1339.78, 564.16, 33.95, 15.43
0.17, 22, white car, 1303.20, 556.29, 1337.33, 571.80, 1320.26, 564.05, 1303.20, 564.05, 1337.33, 564.05, 34.13, 15.51
0.20, 22, white car, 1299.97, 556.27, 1334.31, 571.87, 1317.14, 564.07, 1299.97, 564.07, 1334.31, 564.07, 34.34, 15.61
0.23, 22, white car, 1297.44, 556.22, 1331.47, 571.70, 1314.46, 563.96, 1297.44, 563.96, 1331.47, 563.96, 34.04, 15.48
0.23, 42, black car, 428.31, 503.81, 457.84, 517.82, 443.07, 510.82, 428.31, 510.82, 457.84, 510.82, 29.53, 14.01
0.27, 22, white car, 1295.15, 556.17, 1329.35, 571.75, 1312.25, 563.96, 1295.15, 563.96, 1329.35, 563.96, 34.20, 15.59
0.27, 42, black car, 425.73, 503.49, 455.42, 517.52, 440.58, 510.50, 425.73, 510.50, 455.42, 510.50, 29.68, 14.03
0.30, 22, white car, 1292.65, 555.93, 1327.07, 571.62, 1309.86, 563.78, 1292.65, 563.78, 1327.07, 563.78, 34.42, 15.69
0.30, 42, black car, 423.49, 503.03, 453.12, 516.98, 438.31, 510.00, 423.49, 510.00, 453.12, 510.00, 29.64, 13.95
0.33, 22, white car, 1289.89, 555.44, 1324.69, 571.33, 1307.29, 563.38, 1289.89, 563.38, 1324.69, 563.38, 34.81, 15.89
0.33, 42, black car, 421.09, 502.53, 450.87, 516.48, 435.98, 509.51, 421.09, 509.51, 450.87, 509.51, 29.78, 13.95
0.37, 22, white car, 1286.83, 555.24, 1321.74, 571.21, 1304.29, 563.22, 1286.83, 563.22, 1321.74, 563.22, 34.91, 15.97
0.37, 42, black car, 418.72, 502.79, 447.74, 516.30, 433.23, 509.54, 418.72, 509.54, 447.74, 509.54, 29.02, 13.51
0.40, 22, white car, 1284.48, 555.26, 1318.86, 571.00, 1301.67, 563.13, 1284.48, 563.13, 1318.86, 563.13, 34.38, 15.74
0.40, 42, black car, 416.04, 502.72, 444.95, 516.10, 430.49, 509.41, 416.04, 509.41, 444.95, 509.41, 28.91, 13.39
0.43, 22, white car, 1282.13, 555.33, 1316.14, 570.90, 1299.14, 563.11, 1282.13, 563.11, 1316.14, 563.11, 34.00, 15.57
0.43, 42, black car, 413.24, 502.61, 442.25, 516.02, 427.74, 509.32, 413.24, 509.32, 442.25, 509.32, 29.01, 13.41
0.47, 22, white car, 1279.98, 555.25, 1313.66, 570.65, 1296.82, 562.95, 1279.98, 562.95, 1313.66, 562.95, 33.68, 15.40
0.47, 42, black car, 410.05, 502.24, 439.67, 515.93, 424.86, 509.08, 410.05, 509.08, 439.67, 509.08, 29.62, 13.68
0.50, 22, white car, 1277.46, 555.32, 1310.83, 570.56, 1294.14, 562.94, 1277.46, 562.94, 1310.83, 562.94, 33.37, 15.24
0.50, 42, black car, 407.30, 501.65, 437.31, 515.50, 422.31, 508.58, 407.30, 508.58, 437.31, 508.58, 30.01, 13.84
0.53, 22, white car, 1274.88, 555.29, 1308.00, 570.39, 1291.44, 562.84, 1274.88, 562.84, 1308.00, 562.84, 33.12, 15.10
0.53, 42, black car, 404.08, 501.21, 434.56, 515.26, 419.32, 508.24, 404.08, 508.24, 434.56, 508.24, 30.48, 14.05
0.57, 22, white car, 1271.84, 555.16, 1305.17, 570.34, 1288.51, 562.75, 1271.84, 562.75, 1305.17, 562.75, 33.33, 15.18
0.57, 42, black car, 401.48, 500.90, 431.72, 514.86, 416.60, 507.88, 401.48, 507.88, 431.72, 507.88, 30.24, 13.96
0.60, 22, white car, 1269.88, 555.56, 1302.18, 570.21, 1286.03, 562.88, 1269.88, 562.88, 1302.18, 562.88, 32.30, 14.65
0.60, 42, black car, 398.68, 500.55, 429.37, 514.72, 414.03, 507.64, 398.68, 507.64, 429.37, 507.64, 30.69, 14.17
0.63, 22, white car, 1267.26, 555.52, 1300.19, 570.45, 1283.72, 562.99, 1267.26, 562.99, 1300.19, 562.99, 32.93, 14.93
0.63, 42, black car, 396.10, 500.16, 426.86, 514.34, 411.48, 507.25, 396.10, 507.25, 426.86, 507.25, 30.77, 14.18
0.67, 22, white car, 1264.91, 555.46, 1297.68, 570.30, 1281.30, 562.88, 1264.91, 562.88, 1297.68, 562.88, 32.78, 14.84
0.67, 42, black car, 393.26, 499.73, 424.18, 513.96, 408.72, 506.85, 393.26, 506.85, 424.18, 506.85, 30.93, 14.23
