frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,1,120.86,479.0,0.0,0.0,0.0,0.0,1,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,105.94348729393421,,45.249199992928055,,,115.77357772825371
0.03,1,120.14,478.78,-6.67,-2.04,0.0,0.0,1,6.67,2.04,,,6.67,2.04,,,,,6.67,2.04,105.37138368646394,,45.007751554593376,,,116.66972615036003
0.07,1,119.29,478.86,-7.87,0.74,-40.0,92.67,1,7.87,-0.74,,,7.87,-0.74,,,,,7.87,-0.74,104.43778099902353,,44.29330536322617,,,117.39995315160905
0.1,1,118.02,478.74,-11.76,-1.11,-129.67,-61.67,1,11.76,1.11,,,11.76,1.11,,,,,11.76,1.11,103.15289865049843,,43.50265394202979,,,118.64976906846469
0.13,1,116.77,478.61,-11.57,-1.2,6.33,-3.0,1,11.57,1.2,,,11.57,1.2,,,,,11.57,1.2,101.98723547581825,,42.82280934268559,,,119.99978541647481
0.17,1,115.77,478.58,-9.26,-0.28,77.0,30.67,1,9.26,0.28,,,9.26,0.28,,,,,9.26,0.28,101.13694676032097,,42.28849961869067,,,121.13465276294808
0.2,1,114.48,478.54,-11.94,-0.37,-89.33,-3.0,1,11.94,0.37,,,11.94,0.37,,,,,11.94,0.37,99.88677439981731,,41.518719874292835,,,122.44850427832917
0.23,1,113.28,478.35,-11.11,-1.76,27.67,-46.33,1,11.11,1.76,,,11.11,1.76,,,,,11.11,1.76,98.39814734028279,,40.75150303976529,,,123.387805313167
0.27,1,112.24,478.16,-9.63,-1.76,49.33,0.0,1,9.63,1.76,,,9.63,1.76,,,,,9.63,1.76,97.3389233554594,,40.27652914539681,,,124.43516584952985
0.3,1,111.28,478.1,-8.89,-0.56,24.67,40.0,1,8.89,0.56,,,8.89,0.56,,,,,8.89,0.56,96.22730849400288,,39.68342853131517,,,125.25195607255002
0.33,1,110.23,478.07,-9.72,-0.28,-27.67,9.33,1,9.72,0.28,,,9.72,0.28,,,,,9.72,0.28,95.06749707444705,,39.060427545023124,,,126.17135055154162
0.37,1,109.2,477.92,-9.54,-1.39,6.0,-37.0,1,9.54,1.39,,,9.54,1.39,,,,,9.54,1.39,93.98069642219087,,38.60649297721822,,,127.16218384409729
0.4,1,108.19,477.86,-9.35,-0.56,6.33,27.67,1,9.35,0.56,,,9.35,0.56,,,,,9.35,0.56,93.00885549236696,,38.156310094137766,,,128.2052467725093
0.43,1,107.19,477.86,-9.26,0.0,3.0,18.67,1,9.26,0.0,,,9.26,0.0,,,,,9.26,0.0,92.1302773251009,,37.71743363485909,,,129.30632041783574
0.47,1,106.38,477.75,-7.5,-1.02,58.67,-34.0,1,7.5,1.02,,,7.5,1.02,,,,,7.5,1.02,91.49505451115922,,37.50950012996708,,,130.28997198556763
0.5,1,105.39,477.62,-9.17,-1.2,-55.67,-6.0,1,9.17,1.2,,,9.17,1.2,,,,,9.17,1.2,90.31961470245541,,37.08310666597393,,,131.1101102127521
0.53,1,104.44,477.7,-8.8,0.74,12.33,64.67,1,8.8,-0.74,,,8.8,-0.74,,,,,8.8,-0.74,89.2757912314419,,36.550492472742434,,,131.94149082074222
0.57,1,103.56,477.71,-8.15,0.09,21.67,-21.67,1,8.15,-0.09,,,8.15,-0.09,,,,,8.15,-0.09,88.40780338861495,,36.17787307181009,,,132.8152882766137
0.6,1,102.51,477.7,-9.72,-0.09,-52.33,-6.0,1,9.72,0.09,,,9.72,0.09,,,,,9.72,0.09,87.37896142665006,,35.77924677798572,,,133.86999439754973
0.63,1,101.05,477.63,-13.52,-0.65,-126.67,-18.67,1,13.52,0.65,,,13.52,0.65,,,,,13.52,0.65,85.92734896411037,,35.31388537105484,,,135.32925921617985
0.67,1,99.76,477.52,-11.94,-1.02,52.67,-12.33,1,11.94,1.02,,,11.94,1.02,,,,,11.94,1.02,84.7229768126687,,35.019063379822164,,,136.7071618460423
0.7,1,98.76,477.44,-9.26,-0.74,89.33,9.33,1,9.26,0.74,,,9.26,0.74,,,,,9.26,0.74,83.68008843207564,,34.78062104103376,,,137.6565385297771
0.73,1,97.92,477.34,-7.78,-0.93,49.33,-6.33,1,7.78,0.93,,,7.78,0.93,,,,,7.78,0.93,82.80577576473758,,34.63594808865498,,,138.4912722881843
0.77,1,97.04,477.18,-8.15,-1.48,-12.33,-18.33,1,8.15,1.48,,,8.15,1.48,,,,,8.15,1.48,81.96805475305608,,34.58076343865185,,,139.41523087525266
0.8,1,96.27,477.13,-7.13,-0.46,34.0,34.0,1,7.13,0.46,,,7.13,0.46,,,,,7.13,0.46,81.12657332834908,,34.43663891845429,,,140.12312442990986
0.83,1,95.41,477.09,-7.96,-0.37,-27.67,3.0,1,7.96,0.37,,,7.96,0.37,,,,,7.96,0.37,80.20577597654672,,34.287299397882045,,,140.91797472288624
0.87,1,94.5,477.06,-8.43,-0.28,-15.67,3.0,1,8.43,0.28,,,8.43,0.28,,,,,8.43,0.28,79.20566898903134,,34.139109537303405,,,141.74072738630912
0.9,1,93.36,477.05,-10.56,-0.09,-71.0,6.33,1,10.56,0.09,,,10.56,0.09,,,,,10.56,0.09,78.09688470099175,,33.98524679916272,,,142.8754450561747
0.93,1,92.49,477.02,-8.06,-0.28,83.33,-6.33,1,8.06,0.28,,,8.06,0.28,,,,,8.06,0.28,77.21660766959398,,33.91056619993246,,,143.7378537477167
0.97,1,91.59,476.98,-8.33,-0.37,-9.0,-3.0,1,8.33,0.37,,,8.33,0.37,,,,,8.33,0.37,76.25589354272887,,33.86228728246217,,,144.57248216725063
1.0,1,90.87,476.91,-6.67,-0.65,55.33,-9.33,1,6.67,0.65,,,6.67,0.65,,,,,6.67,0.65,75.55303435336002,,33.88500848457912,,,145.32352872126387
