frame,leading,right_leading,left_leading,following,right_following,left_following
1.93,20.0,,,,,
1.97,20.0,,,,,
2.0,20.0,,,,,
2.03,20.0,,,,,
2.07,20.0,,,,,
2.1,20.0,,,,,
2.13,20.0,,,,,
2.17,20.0,,,,,
2.2,20.0,,,,,
2.23,20.0,,,,,
2.27,20.0,,,,,
2.3,20.0,,,,,
2.33,20.0,,,,,
2.37,20.0,,,,,
2.4,20.0,,,,,
2.43,20.0,,,,,
2.47,20.0,,,,,
2.5,20.0,,,,,
2.53,20.0,,,,,
2.57,20.0,,,,,
2.6,20.0,,,,,
2.63,20.0,,,,,
2.67,20.0,,,,,
2.7,20.0,,,,,
2.73,20.0,,,,,
2.77,20.0,,,,,
2.8,20.0,,,,,
2.83,20.0,,,,,
2.87,20.0,,,,,
2.9,20.0,,,,,
2.93,20.0,,,,,
2.97,20.0,,,,,
3.5,20.0,,,34.0,,
3.53,20.0,,,34.0,,
3.57,20.0,,,,,
3.6,20.0,,,,,
3.63,20.0,,,,,
3.67,20.0,,,,,
3.7,20.0,,,,,
3.73,20.0,,,,,
3.77,20.0,,,34.0,,
3.8,20.0,,,34.0,,
3.83,20.0,,,34.0,,
3.87,20.0,,,,,
3.9,20.0,,,,,
3.93,20.0,,,34.0,,
3.97,20.0,,,34.0,,
4.0,20.0,,,34.0,,
4.03,20.0,,,34.0,,
4.07,20.0,,,34.0,,
4.1,20.0,,,34.0,,
4.13,20.0,,,34.0,,
4.17,20.0,,,34.0,,
4.2,20.0,,,34.0,,
4.23,20.0,,,34.0,,
4.27,20.0,,,34.0,,
4.3,20.0,,,34.0,,
4.33,20.0,,,34.0,,
4.37,20.0,,,34.0,,
4.4,20.0,,,,,
4.43,20.0,,,,,
4.47,20.0,,,,,
4.5,20.0,,,,,
4.53,20.0,,,,,
4.57,20.0,,,,,
4.6,20.0,,,,,
4.63,20.0,,,,,
4.67,20.0,,,,,
4.7,20.0,,,,,
4.73,20.0,,,,,
4.77,20.0,,,,,
4.8,20.0,,,34.0,,
4.83,20.0,,,,,
4.87,20.0,,,,,
4.9,20.0,,,,,
4.93,20.0,,,34.0,,
4.97,20.0,,,,,
5.0,20.0,,,,,
5.03,20.0,,,,,
