frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,31,129.4,537.46,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,,,,,,,,,44.47773038274324,120.45196968086492,,,,
0.03,31,128.86,537.46,-5.0,0.0,0.0,0.0,3,5.0,0.0,5.0,0.0,,,,,,,,,43.85840512376163,119.86322622055525,,,,
0.07,31,128.2,537.45,-6.11,-0.09,-37.0,-3.0,3,6.11,0.09,6.11,0.09,,,,,,,,,42.97891808782535,119.02497090946926,,,,
0.1,31,127.14,537.28,-9.81,-1.57,-123.33,-49.33,3,9.81,1.57,,,,,,,,,,,41.93216545803472,,,,,
0.13,31,126.6,537.2,-5.0,-0.74,160.33,27.67,3,5.0,0.74,,,,,,,,,,,41.379168672171275,,,,,
0.17,31,125.62,537.25,-9.07,0.46,-135.67,40.0,3,9.07,-0.46,,,,,,,,,,,40.13266250823636,,,,,
0.2,31,124.96,537.24,-6.11,-0.09,98.67,-18.33,3,6.11,0.09,,,,,,,,,,,39.38300648757025,,,,,
0.23,31,124.57,537.17,-3.61,-0.65,83.33,-18.67,3,3.61,0.65,,,,,,,,,,,77.61435498669046,,,,,
0.27,31,124.09,537.09,-4.44,-0.74,-27.67,-3.0,3,4.44,0.74,,,,,,,,,,,77.10154343461615,,,,,
0.3,31,123.53,537.05,-5.19,-0.37,-25.0,12.33,3,5.19,0.37,,,,,,,,,,,76.25062425973967,,,,,
0.33,31,123.17,536.99,-3.33,-0.56,62.0,-6.33,3,3.33,0.56,,,,,,,,,,,75.55878770864446,,,,,
0.37,31,122.84,536.93,-3.06,-0.56,9.0,0.0,3,3.06,0.56,,,,,,,,,,,75.14675309020345,,,,,
0.4,31,122.97,536.92,1.2,-0.09,142.0,15.67,3,-1.2,0.09,,,,,,,,,,,75.44614105439722,,,,,
0.43,31,122.34,536.89,-5.83,-0.28,-234.33,-6.33,3,5.83,0.28,,,,,,,,,,,74.86541591415892,,,,,
0.47,31,122.17,536.94,-1.57,0.46,142.0,24.67,3,1.57,-0.46,,,,,,,,,,,74.80740204017248,,,,,
0.5,31,121.64,537.03,-4.91,0.83,-111.33,12.33,3,4.91,-0.83,,,,,,,,,,,74.41130895233599,,,,,
0.53,31,121.41,537.09,-2.13,0.56,92.67,-9.0,3,2.13,-0.56,,,,,,,,,,,74.41376821529735,,,,,
0.57,31,121.29,537.11,-1.11,0.19,34.0,-12.33,3,1.11,-0.19,,,,,,,,,,,74.52450335292414,,,,,
0.6,31,120.99,537.01,-2.78,-0.93,-55.67,-37.33,3,2.78,0.93,,,,,,,,,,,74.38052433265041,,,,,
0.63,31,120.69,536.89,-2.78,-1.11,0.0,-6.0,3,2.78,1.11,,,,,,,,,,,74.33581101999224,,,,,
0.67,31,120.22,536.81,-4.35,-0.74,-52.33,12.33,3,4.35,0.74,,,,,,,,,,,73.93303997537231,,,,,
0.7,31,119.92,536.75,-2.78,-0.56,52.33,6.0,3,2.78,0.56,,,,,,,,,,,73.52107520976553,,,,,
0.73,31,119.65,536.71,-2.5,-0.37,9.33,6.33,3,2.5,0.37,,,,,,,,,,,73.23978495326158,,,,,
0.77,31,119.57,536.68,-0.74,-0.28,58.67,3.0,3,0.74,0.28,,,,,,,,,,,73.12875836495517,,,,,
0.8,31,119.06,536.67,-4.72,-0.09,-132.67,6.33,3,4.72,0.09,,,,,,,,,,,72.62872709885532,,,,,
0.83,31,118.41,536.62,-6.02,-0.46,-43.33,-12.33,3,6.02,0.46,,,,,,,6.02,0.46,,,72.09725792289191,,,,205.10846155144358,
0.87,31,118.07,536.56,-3.15,-0.56,95.67,-3.33,3,3.15,0.56,,,,,,,3.15,0.56,,,71.84526776343729,,,,205.5261934644828,
0.9,31,117.03,536.58,-9.63,0.19,-216.0,25.0,3,9.63,-0.19,,,,,,,9.63,-0.19,,,70.97654401279343,,,,206.73618285147865,
0.93,31,116.49,536.63,-5.0,0.46,154.33,9.0,3,5.0,-0.46,,,,,,,5.0,-0.46,,,70.5186875941406,,,,207.367506856788,
0.97,31,116.19,536.68,-2.78,0.46,74.0,0.0,3,2.78,-0.46,,,,,,,2.78,-0.46,,,70.16082240110931,,,,207.59906382255198,
1.0,31,116.17,536.66,-0.19,-0.19,86.33,-21.67,3,0.19,0.19,,,,,,,0.19,0.19,,,70.20003561252659,,,,207.66834761224445,
1.03,31,116.14,536.62,-0.28,-0.37,-3.0,-6.0,3,0.28,0.37,,,,,,,0.28,0.37,,,70.1585646945546,,,,207.6869899632618,
1.07,31,116.08,536.56,-0.56,-0.56,-9.33,-6.33,3,0.56,0.56,,,,,,,0.56,0.56,,,70.12637806132584,,,,207.78492967489245,
1.1,31,116.09,536.54,0.09,-0.19,21.67,12.33,3,-0.09,0.19,,,,,,,-0.09,0.19,,,70.11566016233462,,,,207.7442875267573,
1.13,31,116.01,536.51,-0.74,-0.28,-27.67,-3.0,3,0.74,0.28,,,,,,,0.74,0.28,,,69.98466689211287,,,,207.793267455902,
1.17,31,115.87,536.48,-1.3,-0.28,-18.67,0.0,3,1.3,0.28,,,,,,,1.3,0.28,,,69.86367654224905,,,,207.94219821863962,
1.2,31,115.82,536.46,-0.46,-0.19,28.0,3.0,3,0.46,0.19,,,,,,,0.46,0.19,,,69.93292929657675,,,,208.11145115057946,
1.23,31,115.74,536.46,-0.74,0.0,-9.33,6.33,3,0.74,0.0,,,,,,,0.74,0.0,,,69.90294772039304,,,,208.24138157436434,
1.27,31,115.61,536.49,-1.2,0.28,-15.33,9.33,3,1.2,-0.28,,,,,,,1.2,-0.28,,,69.71412554138507,,,,208.312327047633,
1.3,31,115.67,536.59,0.56,0.93,58.67,21.67,3,-0.56,-0.93,,,,,,,-0.56,-0.93,,,69.71775455362858,,,,208.18570676201574,
1.33,31,115.83,536.63,1.48,0.37,30.67,-18.67,3,-1.48,-0.37,,,,,,,-1.48,-0.37,,,69.86914054144361,,,,208.0271340474603,
1.37,31,115.82,536.67,-0.09,0.37,-52.33,0.0,3,0.09,-0.37,,,,,,,0.09,-0.37,,,69.8306809361043,,,,207.99849710995514,
1.4,31,115.77,536.72,-0.46,0.46,-12.33,3.0,3,0.46,-0.46,,,,,,,0.46,-0.46,,,69.64274693031572,,,,207.92023686981508,
1.43,31,115.75,536.7,-0.19,-0.19,9.0,-21.67,3,0.19,0.19,,,,,,,0.19,0.19,,,69.64197154015673,,,,207.95953476578083,
1.47,31,115.55,536.68,-1.85,-0.19,-55.33,0.0,3,1.85,0.19,,,,,,,1.85,0.19,,,69.47132717891604,,,,208.17873210296966,
1.5,31,115.61,536.69,0.56,0.09,80.33,9.33,3,-0.56,-0.09,,,,,,,-0.56,-0.09,,,69.52167503735795,,,,208.12909863832112,
1.53,31,115.68,536.7,0.65,0.09,3.0,0.0,3,-0.65,-0.09,,,,,,,-0.65,-0.09,,,69.64197154015673,,,,208.089460088684,
1.57,31,115.72,536.71,0.37,0.09,-9.33,0.0,3,-0.37,-0.09,,,,,,,-0.37,-0.09,,,69.70231344797675,,,,208.06981064056365,
1.6,31,115.87,536.76,1.39,0.46,34.0,12.33,3,-1.39,-0.46,,,,,,,-1.39,-0.46,,,69.66429932181907,,,,207.7417062123059,
1.63,31,115.93,536.76,0.56,0.0,-27.67,-15.33,3,-0.56,0.0,,,,,,,-0.56,0.0,,,69.66429932181907,,,,207.61178242094067,
1.67,31,116.02,536.79,0.83,0.28,9.0,9.33,3,-0.83,-0.28,,,,,,,-0.83,-0.28,,,69.7853946037421,,,,207.56284156852354,
1.7,31,116.01,536.78,-0.09,-0.09,-30.67,-12.33,3,0.09,0.09,,,,,,,0.09,0.09,,,69.78499695493292,,,,207.59248011428548,
1.73,31,115.97,536.76,-0.37,-0.19,-9.33,-3.33,3,0.37,0.19,,,,,,,0.37,0.19,,,69.83416713901585,,,,207.70172965095887,
1.77,31,115.85,536.73,-1.11,-0.28,-24.67,-3.0,3,1.11,0.28,,,,,,,1.11,0.28,,,69.80301497786468,,,,207.9105829437261,
1.8,31,115.81,536.7,-0.37,-0.28,24.67,0.0,3,0.37,0.28,,,,,,,0.37,0.28,,,31.3169937893151,,,,207.98951752432143,
1.83,31,115.81,536.66,0.0,-0.37,12.33,-3.0,3,0.0,0.37,,,,,,,0.0,0.37,,,31.275391284522723,,,,207.96817689252364,
1.87,31,115.79,536.63,-0.19,-0.28,-6.33,3.0,3,0.19,0.28,,,,,,,0.19,0.28,,,31.214243543613225,,,,207.94717911046547,
1.9,31,115.94,536.63,1.39,0.0,52.67,9.33,3,-1.39,0.0,,,,,,,-1.39,0.0,,,31.274197032058233,,,,207.69732015603861,
