frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.4,21,1424.44,550.54,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,,,,,,
0.43,21,1422.9,550.64,-14.26,0.93,0.0,0.0,3,,,,,,,,,,,,,,,,,,
0.47,21,1421.25,550.62,-15.28,-0.19,-34.0,-37.33,3,,,,,,,,,,,,,,,,,,
0.5,21,1419.43,550.66,-16.85,0.37,-52.33,18.67,3,,,,,,,,,,,,,,,,,,
0.53,21,1417.54,550.73,-17.5,0.65,-21.67,9.33,3,,,,,,,,,,,,,,,,,,
0.57,21,1415.72,550.92,-16.85,1.76,21.67,37.0,3,,,,,,,,,,,,,,,,,,
0.6,21,1413.87,551.05,-17.13,1.2,-9.33,-18.67,3,,,,,,,,,,,,,,,,,,
0.63,21,1412.25,550.99,-15.0,-0.56,71.0,-58.67,3,,,,,,,,,,,,,,,,,,
0.67,21,1410.62,550.96,-15.09,-0.28,-3.0,9.33,3,,,,,,,,,,,,,,,,,,
0.7,21,1408.74,551.12,-17.41,1.48,-77.33,58.67,3,,,,,,,,,,,,,,,,,,
0.73,21,1406.97,551.27,-16.39,1.39,34.0,-3.0,3,,,,,,,,,,,,,,,,,,
0.77,21,1405.25,551.24,-15.93,-0.28,15.33,-55.67,3,,,,,,,,,,,,,,,,,,
0.8,21,1403.66,551.03,-14.72,-1.94,40.33,-55.33,3,,,,,,,,,,,,,,,,,,
0.83,21,1401.86,550.96,-16.67,-0.65,-65.0,43.0,3,,,,,,,,,,,,,,,,,,
0.87,21,1400.26,550.94,-14.81,-0.19,62.0,15.33,3,,,,,,,,,14.81,0.19,,,,,,,27.58583150822191,
0.9,21,1398.77,550.71,-13.8,-2.13,33.67,-64.67,3,,,,,,,,,13.8,2.13,,,,,,,28.68736481449632,
0.93,21,1396.92,550.64,-17.13,-0.65,-111.0,49.33,3,,,,,,,,,17.13,0.65,,,,,,,30.218676344274222,
0.97,21,1394.95,550.78,-18.24,1.3,-37.0,65.0,3,,,,,,,,,18.24,-1.3,,,,,,,32.10190025528098,
1.0,21,1393.26,550.85,-15.65,0.65,86.33,-21.67,3,,,,,,,,,15.65,-0.65,,,,,,,33.59341750998259,
1.03,21,1391.58,550.77,-15.56,-0.74,3.0,-46.33,3,,,,,,,,,15.56,0.74,,,,,,,35.273776378494134,
1.07,21,1390.18,550.56,-12.96,-1.94,86.67,-40.0,3,,,,,,,,,12.96,1.94,,,,,,,36.68364758308533,
1.1,21,1388.51,550.33,-15.46,-2.13,-83.33,-6.33,3,,,,,,,,,15.46,2.13,,,,,,,38.16952973249748,
1.13,21,1386.91,550.31,-14.81,-0.19,21.67,64.67,3,,,,,,,,,14.81,0.19,,,,,,,39.83874119497257,
1.17,21,1385.3,550.25,-14.91,-0.56,-3.33,-12.33,3,,,,,,,,,14.91,0.56,,,,,,,41.37266005467878,
1.2,21,1383.44,550.33,-17.22,0.74,-77.0,43.33,3,,,,,,,,,17.22,-0.74,,,,,,,43.234664333148245,
1.23,21,1381.74,550.45,-15.74,1.11,49.33,12.33,3,,,,,,,,,15.74,-1.11,,,,,,,45.0489789007477,
1.27,21,1380.18,550.61,-14.44,1.48,43.33,12.33,3,,,,,,,,,14.44,-1.48,,,,,,,46.603138306341606,
1.3,21,1378.5,550.75,-15.56,1.3,-37.33,-6.0,3,,,,,,,,,15.56,-1.3,,,,,,,48.421426042610676,
1.33,21,1377.03,550.7,-13.61,-0.46,65.0,-58.67,3,,,,,,,,,13.61,0.46,,,,,,,49.75777828641471,
1.37,21,1375.35,550.71,-15.56,0.09,-65.0,18.33,3,,,,,,,,,15.56,-0.09,,,,,,,51.15307713129297,
1.4,21,1373.69,551.03,-15.37,2.96,6.33,95.67,3,,,,,,,,,15.37,-2.96,,,,,,,53.10674627577942,
1.43,21,1371.95,550.87,-16.11,-1.48,-24.67,-148.0,3,,,,,,,,,16.11,1.48,,,,,,,54.17237118679594,
1.47,21,1370.19,550.66,-16.3,-1.94,-6.33,-15.33,3,,,,,,,,,16.3,1.94,,,,,,,56.05170202589746,
1.5,21,1368.6,550.56,-14.72,-0.93,52.67,33.67,3,,,,,,,,,14.72,0.93,,,,,,,57.67501452102116,
1.53,21,1366.87,550.71,-16.02,1.39,-43.33,77.33,3,,,,,,,,,16.02,-1.39,,,,,,,59.40041245648052,
1.57,21,1365.36,550.9,-13.98,1.76,68.0,12.33,3,,,,,,,,,13.98,-1.76,,,,,,,60.747428752170194,
1.6,21,1363.74,550.85,-15.0,-0.46,-34.0,-74.0,3,,,,,,,,,15.0,0.46,,,,,,,62.48717148343344,
1.63,21,1362.25,550.89,-13.8,0.37,40.0,27.67,3,,,,,,,,,13.8,-0.37,,,,,,,63.72373655083336,
1.67,21,1360.68,550.87,-14.54,-0.19,-24.67,-18.67,3,,,,,,,,,14.54,0.19,,,,,,,64.97732604532146,
1.7,21,1358.75,551.08,-17.87,1.94,-111.0,71.0,3,,,,,,,,,17.87,-1.94,,,,,,,67.50257180285807,
1.73,21,1357.5,550.9,-11.57,-1.67,210.0,-120.33,3,,,,,,,,,11.57,1.67,,,,,,,68.4518085955368,
1.77,21,1356.15,550.7,-12.5,-1.85,-31.0,-6.0,3,,,,,,,,,12.5,1.85,,,,,,,69.36000288350637,
