frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,11,1372.34,526.91,0.0,0.0,0.0,0.0,1,,,,,,,,,,,0.0,0.0,,,,,,19.964470942151188
0.03,11,1369.16,526.78,-29.44,-1.2,0.0,0.0,1,,,,,,,,,,,29.44,1.2,,,,,,20.636426531742345
0.07,11,1366.37,526.92,-25.83,1.3,120.33,83.33,1,,,,,,,,,,,25.83,-1.3,,,,,,21.32002345214469
0.1,11,1363.39,526.93,-27.59,0.09,-58.67,-40.33,1,,,,,,,,,,,27.59,-0.09,,,,,,22.67626953447143
0.13,11,1359.81,526.94,-33.15,0.09,-185.33,0.0,1,,,,,,,,,,,33.15,-0.09,,,,,,24.796638885139163
0.17,11,1356.85,526.77,-27.41,-1.57,191.33,-55.33,1,,,,,,,,,,,27.41,1.57,,,,,,26.859851079259503
0.2,11,1353.62,526.65,-29.91,-1.11,-83.33,15.33,1,,,,,,,,,,,29.91,1.11,,,,,,29.144344219762303
0.23,11,1350.85,526.64,-25.65,-0.09,142.0,34.0,1,,,,,,,,,,,25.65,0.09,,,,,,31.168177681731624
0.27,11,1347.85,526.58,-27.78,-0.56,-71.0,-15.67,1,,,,,,,,,,,27.78,0.56,,,,,,33.47000149387502
0.3,11,1344.54,526.16,-30.65,-3.89,-95.67,-111.0,1,,,,,,,,,,,30.65,3.89,,,,,,36.530986846785304
0.33,11,1340.99,525.83,-32.87,-3.06,-74.0,27.67,1,,,,,,,,,,,32.87,3.06,,,,,,39.81045088918218
0.37,11,1337.99,525.96,-27.78,1.2,169.67,142.0,1,,,,,,,,,,,27.78,-1.2,,,,,,41.809646016200524
0.4,11,1335.25,525.84,-25.37,-1.11,80.33,-77.0,1,,,,,,,,,,,25.37,1.11,,,,,,44.284707292698585
0.43,11,1332.22,525.92,-28.06,0.74,-89.67,61.67,1,,,,,,,,,,,28.06,-0.74,,,,,,47.106332907582576
0.47,11,1328.96,525.66,-30.19,-2.41,-71.0,-105.0,1,,,,,,,,,,,30.19,2.41,,,,,,50.479997028525936
0.5,11,1325.75,525.47,-29.72,-1.76,15.67,21.67,1,,,,,,,,,,,29.72,1.76,,,,,,53.83038547140452
0.53,11,1322.73,525.42,-27.96,-0.46,58.67,43.33,1,,,,,,,,,,,27.96,0.46,,,,,,56.6282844522064
0.57,11,1319.26,525.38,-32.13,-0.37,-139.0,3.0,1,32.13,0.37,,,,,,,,,32.13,0.37,101.87401876828078,,,,,59.919814752717635
0.6,11,1316.4,524.98,-26.48,-3.7,188.33,-111.0,1,26.48,3.7,,,,,,,,,26.48,3.7,99.01840333998523,,,,,62.74799199974437
