0.00, 1, white car, 591.10, 484.82, 620.70, 498.26, 605.90, 491.54, 591.10, 491.54, 620.70, 491.54, 29.60, 13.45
0.00, 2, white car, 501.71, 474.70, 531.86, 488.31, 516.79, 481.50, 501.71, 481.50, 531.86, 481.50, 30.15, 13.62
0.00, 5, white car, 19.64, 423.36, 52.57, 438.25, 36.11, 430.80, 19.64, 430.80, 52.57, 430.80, 32.94, 14.89
0.00, 9, white car, 861.59, 508.84, 891.59, 521.84, 876.59, 515.34, 861.59, 515.34, 891.59, 515.34, 30.00, 13.00
0.00, 21, white car, 124.35, 434.40, 153.20, 447.21, 138.78, 440.81, 124.35, 440.81, 153.20, 440.81, 28.85, 12.81
0.03, 1, white car, 589.51, 484.61, 619.37, 498.18, 604.44, 491.40, 589.51, 491.40, 619.37, 491.40, 29.86, 13.57
0.03, 2, white car, 500.31, 474.70, 530.43, 488.31, 515.37, 481.50, 500.31, 481.50, 530.43, 481.50, 30.12, 13.61
0.03, 5, white car, 18.52, 423.43, 50.57, 437.91, 34.54, 430.67, 18.52, 430.67, 50.57, 430.67, 32.04, 14.48
0.03, 9, white car, 859.77, 508.59, 889.56, 521.50, 874.66, 515.05, 859.77, 515.05, 889.56, 515.05, 29.79, 12.91
0.03, 21, white car, 123.65, 434.48, 151.98, 447.05, 137.81, 440.77, 123.65, 440.77, 151.98, 440.77, 28.34, 12.57
0.07, 1, white car, 588.49, 484.40, 618.45, 498.02, 603.47, 491.21, 588.49, 491.21, 618.45, 491.21, 29.96, 13.63
0.07, 2, white car, 498.96, 474.40, 529.55, 488.24, 514.25, 481.32, 498.96, 481.32, 529.55, 481.32, 30.59, 13.83
0.07, 5, white car, 17.31, 423.25, 49.44, 437.77, 33.38, 430.51, 17.31, 430.51, 49.44, 430.51, 32.14, 14.52
0.07, 9, white car, 857.62, 508.54, 887.07, 521.28, 872.34, 514.91, 857.62, 514.91, 887.07, 514.91, 29.45, 12.75
0.07, 21, white car, 122.80, 434.51, 150.36, 446.72, 136.58, 440.61, 122.80, 440.61, 150.36, 440.61, 27.55, 12.21
0.10, 1, white car, 587.04, 484.15, 617.07, 497.81, 602.06, 490.98, 587.04, 490.98, 617.07, 490.98, 30.03, 13.66
0.10, 2, white car, 497.83, 474.11, 528.70, 488.09, 513.26, 481.10, 497.83, 481.10, 528.70, 481.10, 30.87, 13.98
0.10, 5, white car, 16.27, 422.93, 48.02, 437.25, 32.15, 430.09, 16.27, 430.09, 48.02, 430.09, 31.75, 14.32
0.10, 9, white car, 854.88, 508.36, 884.90, 521.35, 869.89, 514.85, 854.88, 514.85, 884.90, 514.85, 30.01, 12.99
0.10, 21, white car, 121.47, 434.35, 149.01, 446.53, 135.24, 440.44, 121.47, 440.44, 149.01, 440.44, 27.54, 12.18
0.14, 1, white car, 585.58, 484.04, 615.67, 497.74, 600.63, 490.89, 585.58, 490.89, 615.67, 490.89, 30.10, 13.71
0.14, 2, white car, 496.63, 473.79, 527.88, 487.96, 512.25, 480.87, 496.63, 480.87, 527.88, 480.87, 31.25, 14.17
0.14, 5, white car, 14.67, 422.55, 46.56, 436.93, 30.62, 429.74, 14.67, 429.74, 46.56, 429.74, 31.89, 14.38
0.14, 9, white car, 852.48, 508.08, 882.16, 520.91, 867.32, 514.49, 852.48, 514.49, 882.16, 514.49, 29.68, 12.84
0.14, 21, white car, 120.44, 434.03, 148.12, 446.24, 134.28, 440.14, 120.44, 440.14, 148.12, 440.14, 27.68, 12.21
0.14, 38, black car, 335.92, 460.51, 368.56, 474.42, 352.24, 467.46, 335.92, 467.46, 368.56, 467.46, 32.64, 13.92
0.17, 1, white car, 584.01, 483.90, 614.44, 497.78, 599.23, 490.84, 584.01, 490.84, 614.44, 490.84, 30.44, 13.88
0.17, 2, white car, 495.59, 473.44, 527.29, 487.82, 511.44, 480.63, 495.59, 480.63, 527.29, 480.63, 31.71, 14.39
0.17, 5, white car, 13.06, 422.30, 45.18, 436.77, 29.12, 429.54, 13.06, 429.54, 45.18, 429.54, 32.11, 14.47
0.17, 9, white car, 850.19, 508.05, 879.85, 520.87, 865.02, 514.46, 850.19, 514.46, 879.85, 514.46, 29.66, 12.82
0.17, 21, white car, 119.53, 433.88, 147.27, 446.07, 133.40, 439.97, 119.53, 439.97, 147.27, 439.97, 27.73, 12.19
