frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,3, white car,1321.25,526.9,1349.3,539.49,1335.28,533.2,1321.25,533.2,1349.3,533.2,28.04,12.59,1
0.03,3, white car,1319.22,526.76,1347.37,539.4,1333.29,533.08,1319.22,533.08,1347.37,533.08,28.15,12.64,1
0.07,3, white car,1316.97,526.74,1344.77,539.23,1330.87,532.98,1316.97,532.98,1344.77,532.98,27.81,12.49,1
0.1,3, white car,1314.03,526.75,1342.35,539.48,1328.19,533.12,1314.03,533.12,1342.35,533.12,28.32,12.73,1
0.13,3, white car,1311.29,526.76,1339.74,539.55,1325.52,533.15,1311.29,533.15,1339.74,533.15,28.44,12.79,1
0.17,3, white car,1308.96,526.71,1337.12,539.38,1323.04,533.05,1308.96,533.05,1337.12,533.05,28.16,12.67,1
0.2,3, white car,1306.51,526.79,1334.79,539.53,1320.65,533.16,1306.51,533.16,1334.79,533.16,28.29,12.74,1
0.23,3, white car,1304.14,526.74,1332.61,539.58,1318.37,533.16,1304.14,533.16,1332.61,533.16,28.47,12.84,1
0.27,3, white car,1301.57,526.62,1329.88,539.4,1315.73,533.01,1301.57,533.01,1329.88,533.01,28.31,12.78,1
0.3,3, white car,1299.09,526.53,1327.6,539.41,1313.35,532.97,1299.09,532.97,1327.6,532.97,28.51,12.88,1
0.33,3, white car,1296.69,526.45,1324.73,539.14,1310.71,532.8,1296.69,532.8,1324.73,532.8,28.04,12.68,1
0.37,3, white car,1294.36,526.26,1322.04,538.78,1308.2,532.52,1294.36,532.52,1322.04,532.52,27.67,12.52,1
0.4,3, white car,1292.12,526.21,1319.74,538.68,1305.93,532.45,1292.12,532.45,1319.74,532.45,27.61,12.47,1
0.43,3, white car,1289.78,526.32,1317.24,538.71,1303.51,532.52,1289.78,532.52,1317.24,532.52,27.46,12.39,1
0.47,3, white car,1287.43,526.23,1314.53,538.4,1300.98,532.31,1287.43,532.31,1314.53,532.31,27.1,12.17,1
0.5,3, white car,1284.85,526.01,1312.31,538.31,1298.58,532.16,1284.85,532.16,1312.31,532.16,27.45,12.3,1
0.53,3, white car,1282.7,525.96,1309.84,538.12,1296.27,532.04,1282.7,532.04,1309.84,532.04,27.14,12.15,1
0.57,3, white car,1280.07,525.77,1307.31,537.95,1293.69,531.86,1280.07,531.86,1307.31,531.86,27.23,12.18,1
0.6,3, white car,1277.7,525.68,1305.36,538.04,1291.53,531.86,1277.7,531.86,1305.36,531.86,27.66,12.36,1
0.63,3, white car,1275.16,525.54,1302.76,537.89,1288.96,531.71,1275.16,531.71,1302.76,531.71,27.6,12.35,1
0.67,3, white car,1272.54,525.44,1300.17,537.81,1286.35,531.63,1272.54,531.63,1300.17,531.63,27.63,12.37,1
0.7,3, white car,1270.11,525.35,1297.93,537.81,1284.02,531.58,1270.11,531.58,1297.93,531.58,27.82,12.46,1
0.73,3, white car,1267.86,525.26,1295.65,537.73,1281.76,531.5,1267.86,531.5,1295.65,531.5,27.79,12.46,1
0.77,3, white car,1265.48,525.19,1293.06,537.54,1279.27,531.36,1265.48,531.36,1293.06,531.36,27.58,12.35,1
0.8,3, white car,1263.18,525.25,1290.85,537.65,1277.02,531.45,1263.18,531.45,1290.85,531.45,27.66,12.4,1
0.83,3, white car,1260.73,525.22,1288.25,537.57,1274.49,531.39,1260.73,531.39,1288.25,531.39,27.52,12.35,1
0.87,3, white car,1258.65,525.22,1285.82,537.4,1272.24,531.31,1258.65,531.31,1285.82,531.31,27.17,12.18,1
0.9,3, white car,1256.12,525.06,1283.46,537.31,1269.79,531.18,1256.12,531.18,1283.46,531.18,27.34,12.24,1
0.93,3, white car,1253.65,524.82,1281.26,537.19,1267.45,531.0,1253.65,531.0,1281.26,531.0,27.61,12.37,1
0.97,3, white car,1251.26,524.77,1278.75,537.07,1265.0,530.92,1251.26,530.92,1278.75,530.92,27.49,12.3,1
1.0,3, white car,1249.11,524.96,1276.29,537.14,1262.7,531.05,1249.11,531.05,1276.29,531.05,27.18,12.18,1
1.03,3, white car,1246.51,524.81,1273.64,536.98,1260.08,530.9,1246.51,530.9,1273.64,530.9,27.13,12.16,1
1.07,3, white car,1244.31,524.72,1271.48,536.9,1257.89,530.81,1244.31,530.81,1271.48,530.81,27.16,12.17,1
1.1,3, white car,1241.9,524.68,1269.0,536.81,1255.45,530.75,1241.9,530.75,1269.0,530.75,27.1,12.13,1
1.13,3, white car,1239.46,524.51,1266.76,536.72,1253.11,530.61,1239.46,530.61,1266.76,530.61,27.3,12.21,1
1.17,3, white car,1237.14,524.51,1264.27,536.64,1250.7,530.58,1237.14,530.58,1264.27,530.58,27.13,12.12,1
1.2,3, white car,1234.94,524.59,1262.03,536.69,1248.49,530.64,1234.94,530.64,1262.03,530.64,27.09,12.1,1
1.23,3, white car,1232.31,524.4,1259.58,536.58,1245.95,530.49,1232.31,530.49,1259.58,530.49,27.26,12.19,1
1.27,3, white car,1230.03,524.22,1257.29,536.39,1243.66,530.3,1230.03,530.3,1257.29,530.3,27.25,12.16,1
1.3,3, white car,1227.5,524.0,1254.81,536.18,1241.15,530.09,1227.5,530.09,1254.81,530.09,27.32,12.18,1
1.33,3, white car,1225.19,523.89,1252.71,536.15,1238.95,530.02,1225.19,530.02,1252.71,530.02,27.52,12.26,1
1.37,3, white car,1222.67,523.8,1250.27,536.07,1236.47,529.94,1222.67,529.94,1250.27,529.94,27.6,12.27,1
1.4,3, white car,1220.36,523.77,1248.06,536.09,1234.21,529.93,1220.36,529.93,1248.06,529.93,27.7,12.32,1
1.43,3, white car,1218.01,523.72,1245.67,536.05,1231.84,529.89,1218.01,529.89,1245.67,529.89,27.66,12.33,1
1.47,3, white car,1215.73,523.73,1243.31,536.04,1229.52,529.89,1215.73,529.89,1243.31,529.89,27.58,12.31,1
