frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,,,,,5.0,
0.03,,,,,5.0,
0.07,,,,,5.0,
0.1,,,,,5.0,
0.13,,,,,5.0,
0.17,,,,,5.0,
0.2,,,,,5.0,
0.23,,,,,5.0,
0.27,,,,,5.0,
0.3,,,,,5.0,
0.33,,,,,5.0,
0.37,,,,,5.0,
0.4,,,,,5.0,
0.43,,,,,5.0,
0.47,,,,,5.0,
0.5,,,,,5.0,
0.53,,,,,5.0,
0.57,,,,,5.0,
0.6,,,,,5.0,
0.63,,,,,,
0.67,,,,,5.0,
0.7,,,,,5.0,
0.73,,,,,5.0,
0.77,,,,,5.0,
0.8,,,,,5.0,
0.83,,,,,5.0,
0.87,,,,,5.0,
0.9,,,,,5.0,
0.93,,,,,5.0,
0.97,,,,,5.0,
1.0,,,,,5.0,
1.03,,,,,5.0,
1.07,,,,,5.0,
1.1,,,,,5.0,
1.13,,,,,5.0,
1.17,,,,,5.0,
1.2,,,,,,
1.23,,,,,5.0,
1.27,,,,,5.0,
1.3,,,,,5.0,
1.33,,,,,5.0,
1.37,,,,,5.0,
1.4,,,,,5.0,
1.43,,,,,,
1.47,,,,,5.0,
1.5,,,,,5.0,
1.53,,,,,5.0,
1.57,,,,,5.0,
1.6,,,,,,
1.63,,,,,,
1.67,,,,,,
1.7,,,,,,
1.73,,,,,,
1.77,,,,,5.0,
1.8,,,,,,
1.83,,,,,5.0,
1.87,,,,,5.0,
1.9,,,,,,
1.93,,,,,,
1.97,,,,,,
2.0,,,,,,
2.03,,,,,5.0,
2.07,,,,,5.0,
2.1,,,,,,
2.13,,,,,,
2.17,,,,,,
2.2,,4.0,,,,
2.23,,4.0,,,,
2.27,,4.0,,,,
2.3,,4.0,,,,
2.33,,4.0,,,5.0,
2.37,,4.0,,,,
2.4,,4.0,,,,
2.43,,4.0,,,,
2.47,,4.0,,,,
2.5,,4.0,,,,
2.53,,4.0,,,,
2.57,,4.0,,,,
2.6,,4.0,,,,
2.63,,4.0,,,,
2.67,,4.0,,,,
2.7,,4.0,,,,
2.73,,4.0,,,,
2.77,,4.0,,,,
2.8,,4.0,,,,
2.83,,4.0,,,,
2.87,,,,,,
2.9,,,,,,
2.93,,,,,,
2.97,,,,,,
3.0,,,,,,
3.03,,4.0,,,,
3.07,,4.0,,,,
3.1,,4.0,,,,
3.13,,4.0,,,,
3.17,,4.0,,,,
3.2,,4.0,,,,
3.23,,4.0,,,,
3.27,,4.0,,,,
3.3,,4.0,,,,
3.33,,4.0,,,,
3.37,,4.0,,,,
3.4,,4.0,,,,
3.43,,4.0,,,,
3.47,,4.0,,,,
3.53,,4.0,,,,
3.57,,4.0,,,,
3.6,,4.0,,,,
3.63,,4.0,,,,
3.67,,4.0,,,,
3.7,,4.0,,,,
3.73,,4.0,,,,
3.77,,4.0,,,,
3.8,,4.0,,,,
3.83,,4.0,,,,
3.87,,4.0,,,,
3.9,,4.0,,,,
