frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,1, white car,1318.31,529.92,1347.06,541.81,1332.69,535.86,1318.31,535.86,1347.06,535.86,28.75,11.89,1
0.03,1, white car,1316.01,529.88,1345.19,541.95,1330.6,535.92,1316.01,535.92,1345.19,535.92,29.18,12.07,1
0.07,1, white car,1313.62,529.6,1342.6,541.58,1328.11,535.59,1313.62,535.59,1342.6,535.59,28.98,11.98,1
0.1,1, white car,1311.11,529.38,1340.04,541.33,1325.57,535.36,1311.11,535.36,1340.04,535.36,28.93,11.95,1
0.13,1, white car,1307.96,529.2,1337.07,541.22,1322.51,535.21,1307.96,535.21,1337.07,535.21,29.11,12.02,1
0.17,1, white car,1305.12,529.04,1334.42,541.15,1319.77,535.09,1305.12,535.09,1334.42,535.09,29.3,12.1,1
0.2,1, white car,1302.32,528.91,1331.58,541.01,1316.95,534.96,1302.32,534.96,1331.58,534.96,29.26,12.1,1
0.23,1, white car,1299.74,528.9,1328.51,540.78,1314.12,534.84,1299.74,534.84,1328.51,534.84,28.78,11.88,1
0.27,1, white car,1296.86,528.65,1325.97,540.65,1311.42,534.65,1296.86,534.65,1325.97,534.65,29.11,12.01,1
0.3,1, white car,1294.18,528.51,1323.48,540.6,1308.83,534.56,1294.18,534.56,1323.48,534.56,29.3,12.09,1
0.33,1, white car,1290.97,528.34,1320.86,540.69,1305.91,534.51,1290.97,534.51,1320.86,534.51,29.88,12.35,1
0.37,1, white car,1288.34,528.21,1318.33,540.64,1303.33,534.42,1288.34,534.42,1318.33,534.42,29.99,12.43,1
0.4,1, white car,1285.69,528.33,1315.07,540.53,1300.38,534.43,1285.69,534.43,1315.07,534.43,29.38,12.2,1
0.43,1, white car,1283.1,528.13,1312.16,540.21,1297.63,534.17,1283.1,534.17,1312.16,534.17,29.06,12.08,1
0.47,1, white car,1280.56,527.86,1309.81,540.04,1295.19,533.95,1280.56,533.95,1309.81,533.95,29.25,12.18,1
0.5,1, white car,1277.65,527.52,1306.92,539.74,1292.29,533.63,1277.65,533.63,1306.92,533.63,29.27,12.22,1
0.53,1, white car,1275.15,527.29,1304.18,539.43,1289.67,533.36,1275.15,533.36,1304.18,533.36,29.03,12.14,1
0.57,1, white car,1272.52,527.25,1301.28,539.28,1286.9,533.27,1272.52,533.27,1301.28,533.27,28.76,12.03,1
0.6,1, white car,1269.95,527.16,1298.4,539.03,1284.18,533.09,1269.95,533.09,1298.4,533.09,28.45,11.87,1
