frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,4, white car,549.65,484.63,573.72,495.71,561.69,490.17,549.65,490.17,573.72,490.17,24.07,11.08,1
0.03,4, white car,548.25,484.35,572.34,495.44,560.3,489.89,548.25,489.89,572.34,489.89,24.09,11.09,1
0.07,4, white car,546.82,484.08,570.61,495.03,558.72,489.56,546.82,489.56,570.61,489.56,23.79,10.94,1
0.1,4, white car,545.0,484.01,568.21,494.68,556.6,489.34,545.0,489.34,568.21,489.34,23.21,10.67,1
0.13,4, white car,542.9,483.69,566.1,494.36,554.5,489.03,542.9,489.03,566.1,489.03,23.2,10.67,1
0.17,4, white car,540.84,483.27,564.52,494.18,552.68,488.73,540.84,488.73,564.52,488.73,23.68,10.9,1
0.2,4, white car,539.27,483.02,563.07,494.0,551.17,488.51,539.27,488.51,563.07,488.51,23.8,10.98,1
0.23,4, white car,537.46,482.89,560.98,493.74,549.22,488.32,537.46,488.32,560.98,488.32,23.52,10.86,1
0.27,4, white car,535.48,482.51,559.4,493.57,547.44,488.04,535.48,488.04,559.4,488.04,23.92,11.05,1
0.3,4, white car,533.67,482.22,557.95,493.47,545.81,487.85,533.67,487.85,557.95,487.85,24.28,11.25,1
0.33,4, white car,531.92,482.06,556.12,493.29,544.02,487.67,531.92,487.67,556.12,487.67,24.2,11.23,1
0.37,4, white car,529.8,481.9,554.03,493.15,541.91,487.53,529.8,487.53,554.03,487.53,24.24,11.25,1
0.4,4, white car,527.67,481.7,552.34,493.16,540.0,487.43,527.67,487.43,552.34,487.43,24.67,11.46,1
0.43,4, white car,526.11,481.57,550.78,493.02,538.45,487.29,526.11,487.29,550.78,487.29,24.68,11.46,1
0.47,4, white car,524.91,481.52,549.06,492.72,536.98,487.12,524.91,487.12,549.06,487.12,24.15,11.2,1
0.5,4, white car,523.78,481.38,547.68,492.45,535.73,486.91,523.78,486.91,547.68,486.91,23.9,11.07,1
0.53,4, white car,522.27,481.16,546.45,492.34,534.36,486.75,522.27,486.75,546.45,486.75,24.18,11.18,1
0.57,4, white car,520.36,480.85,545.39,492.45,532.88,486.65,520.36,486.65,545.39,486.65,25.03,11.61,1
0.6,4, white car,519.15,480.97,543.74,492.39,531.44,486.68,519.15,486.68,543.74,486.68,24.59,11.42,1
0.63,4, white car,517.42,480.77,541.65,492.05,529.53,486.41,517.42,486.41,541.65,486.41,24.23,11.28,1
0.67,4, white car,515.59,480.54,539.66,491.77,527.62,486.16,515.59,486.16,539.66,486.16,24.08,11.23,1
0.7,4, white car,514.01,480.38,537.84,491.5,525.92,485.94,514.01,485.94,537.84,485.94,23.82,11.11,1
0.73,4, white car,512.29,480.04,536.4,491.31,524.34,485.68,512.29,485.68,536.4,485.68,24.1,11.27,1
0.77,4, white car,510.57,479.81,534.76,491.13,522.66,485.47,510.57,485.47,534.76,485.47,24.19,11.32,1
1.47,4, white car,477.85,476.01,502.89,487.86,490.37,481.93,477.85,481.93,502.89,481.93,25.04,11.85,1
1.5,4, white car,476.67,475.94,501.41,487.7,489.04,481.82,476.67,481.82,501.41,481.82,24.75,11.76,1
1.53,4, white car,475.44,475.83,499.82,487.4,487.63,481.61,475.44,481.61,499.82,481.61,24.38,11.57,1
1.57,4, white car,473.78,475.86,498.39,487.52,486.08,481.69,473.78,481.69,498.39,481.69,24.61,11.66,1
1.6,4, white car,472.45,475.75,497.35,487.54,484.9,481.64,472.45,481.64,497.35,481.64,24.9,11.79,1
1.63,4, white car,471.0,475.47,495.98,487.27,483.49,481.37,471.0,481.37,495.98,481.37,24.98,11.8,1
1.67,4, white car,469.82,475.39,494.34,486.92,482.08,481.16,469.82,481.16,494.34,481.16,24.52,11.53,1
1.7,4, white car,468.43,475.11,492.81,486.54,480.62,480.83,468.43,480.83,492.81,480.83,24.38,11.43,1
1.73,4, white car,466.52,474.85,491.39,486.49,478.95,480.67,466.52,480.67,491.39,480.67,24.87,11.64,1
1.77,4, white car,465.14,474.69,490.21,486.46,477.67,480.58,465.14,480.58,490.21,480.58,25.07,11.77,1
1.8,4, white car,463.64,474.39,489.09,486.39,476.36,480.39,463.64,480.39,489.09,480.39,25.46,11.99,1
1.83,4, white car,462.38,474.26,487.7,486.24,475.04,480.25,462.38,480.25,487.7,480.25,25.32,11.98,1
1.87,4, white car,461.04,474.1,486.12,485.99,473.58,480.05,461.04,480.05,486.12,480.05,25.09,11.89,1
