frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,27,,,53,19.0,
0.03,27,,,53,19.0,
0.07,27,,,53,19.0,
0.1,27,,,53,19.0,
0.13,27,,,53,19.0,
0.17,27,,,53,19.0,
0.2,27,,,53,19.0,
0.23,27,,,53,19.0,
0.27,27,,,53,19.0,
0.3,27,,,53,19.0,
0.33,27,,,53,19.0,
0.37,27,,,53,19.0,
0.4,27,,,53,19.0,
0.43,27,,,53,59.0,
0.47,27,,,53,59.0,
0.5,27,,,53,59.0,
0.53,27,,,53,59.0,
0.57,27,,,53,59.0,
0.6,27,,,53,59.0,
0.63,27,,,53,59.0,
0.67,27,,,53,59.0,
0.7,27,,,53,59.0,
0.73,27,,,53,59.0,
0.77,27,,,53,59.0,
0.8,27,,,53,59.0,
0.83,27,,,53,59.0,
0.87,27,,,53,59.0,
0.9,27,,,53,59.0,
0.93,27,,,53,59.0,
0.97,27,,,53,59.0,
1.0,27,,,53,59.0,
1.03,27,,,53,59.0,
1.07,27,,,53,59.0,
1.1,27,,,53,59.0,
1.13,27,,,53,59.0,
1.17,27,,,53,59.0,
1.2,27,,,53,59.0,
1.23,27,,,53,59.0,
1.27,27,,,53,59.0,
1.3,27,,,53,59.0,
1.33,27,,,53,59.0,
1.37,27,,,53,59.0,
1.4,27,,,53,59.0,
1.43,27,,,53,59.0,
1.47,27,,,53,59.0,
1.5,27,,,53,59.0,
1.53,27,,,53,59.0,
1.57,27,,,53,59.0,
1.6,27,,,53,59.0,
1.63,27,,,53,59.0,
1.67,27,,,53,59.0,
1.7,27,,,4,59.0,
1.73,27,,,4,59.0,
1.77,27,,,4,59.0,
1.8,27,,,4,59.0,
1.83,27,,,4,59.0,
1.87,27,,,4,59.0,
1.9,27,,,4,59.0,
1.93,27,,,4,59.0,
1.97,27,,,4,59.0,
2.0,27,,,4,59.0,
2.03,27,,,4,59.0,
2.07,27,,,4,59.0,
2.1,27,,,4,59.0,
2.13,27,,,4,59.0,
2.17,27,19.0,,4,59.0,
2.2,27,19.0,,4,59.0,
2.23,27,19.0,,4,59.0,
2.27,27,19.0,,4,59.0,
2.3,27,19.0,,4,59.0,
2.33,27,19.0,,4,59.0,
2.37,27,19.0,,4,59.0,
2.4,27,19.0,,4,59.0,
2.43,27,19.0,,4,59.0,
2.47,27,19.0,,4,59.0,
2.5,27,19.0,,4,59.0,
2.53,27,59.0,,4,,
2.57,27,59.0,,4,,
2.6,27,59.0,,4,,
2.63,27,59.0,,4,,
2.67,27,59.0,,4,,
2.7,27,59.0,,4,,
2.73,27,59.0,,4,56.0,
2.77,27,59.0,,68,,
2.8,27,59.0,,68,,
2.83,27,59.0,,68,,
2.87,27,59.0,,68,38.0,
2.9,27,59.0,,68,56.0,
2.93,27,59.0,,68,56.0,
2.97,27,59.0,,68,38.0,
3.0,27,59.0,,68,38.0,
3.03,27,59.0,,68,38.0,
3.07,27,59.0,,69,56.0,
3.1,27,59.0,,69,38.0,
3.13,27,59.0,,69,38.0,
3.17,27,59.0,,69,56.0,
3.2,27,59.0,,69,56.0,
3.23,27,59.0,,69,56.0,
3.27,27,59.0,,69,56.0,
3.3,27,59.0,,69,56.0,
3.33,27,59.0,,69,56.0,
3.37,27,59.0,,69,56.0,
3.4,27,59.0,,69,56.0,
3.43,27,59.0,,69,56.0,
3.47,27,59.0,,69,38.0,
3.5,27,59.0,,69,56.0,
3.53,27,59.0,,69,56.0,
3.57,27,59.0,,69,56.0,
3.6,27,59.0,,69,56.0,
3.63,27,59.0,,69,56.0,
3.67,27,59.0,,69,38.0,
3.7,27,59.0,,69,56.0,
3.73,27,59.0,,69,56.0,
3.77,27,59.0,,69,56.0,
3.8,27,59.0,,69,56.0,
3.83,27,59.0,,69,56.0,
3.87,27,59.0,,69,56.0,
3.9,27,59.0,,69,56.0,
3.93,27,19.0,,69,56.0,
3.97,27,59.0,,69,56.0,
4.0,27,59.0,,69,56.0,
4.03,27,59.0,,69,56.0,
4.07,27,59.0,,69,56.0,
4.1,27,59.0,,69,56.0,
4.13,27,59.0,,69,56.0,
4.17,27,59.0,,69,56.0,
4.2,27,59.0,,69,56.0,
4.23,27,59.0,,69,56.0,
4.27,27,59.0,,69,56.0,
4.3,27,59.0,,69,56.0,
4.33,27,59.0,,69,56.0,
4.37,27,59.0,,69,38.0,
4.4,27,59.0,,69,56.0,
4.43,27,59.0,,69,56.0,
4.47,27,59.0,,69,38.0,
4.5,27,59.0,,69,56.0,
4.53,27,59.0,,69,38.0,
4.57,27,59.0,,69,38.0,
4.6,27,59.0,,69,38.0,
4.63,27,59.0,,69,38.0,
4.67,27,59.0,,69,38.0,
4.7,27,59.0,,69,38.0,
4.73,27,59.0,,69,38.0,
4.77,27,59.0,,69,38.0,
4.8,27,,,69,38.0,
4.83,27,56.0,,69,38.0,
4.87,27,,,69,38.0,
4.9,27,,,69,38.0,
4.93,27,,,69,38.0,
4.97,27,56.0,,69,38.0,
5.0,27,56.0,,69,38.0,
5.03,27,56.0,,69,38.0,
5.07,27,56.0,,69,38.0,
5.1,27,56.0,,69,38.0,
5.13,27,56.0,,69,38.0,
5.17,27,,,69,38.0,
5.2,27,,,69,38.0,
5.23,27,56.0,,69,38.0,
5.27,27,56.0,,69,38.0,
5.3,27,56.0,,69,38.0,
5.33,27,56.0,,69,,
5.37,27,56.0,,69,,
5.4,27,56.0,,69,,
5.43,27,56.0,,69,,
5.47,27,38.0,,69,,
5.5,27,38.0,,69,,
5.53,27,38.0,,69,,
5.57,27,38.0,,69,,
5.6,27,38.0,,69,,
5.63,27,38.0,,69,,
5.67,27,38.0,,69,,
5.7,27,38.0,,69,,
5.73,27,38.0,,69,,
5.77,27,38.0,,69,,
5.8,27,38.0,,69,,
5.83,27,38.0,,69,,
5.87,27,38.0,,69,,
5.9,27,56.0,,69,,
5.93,27,56.0,,69,,
5.97,27,56.0,,69,,
6.0,27,56.0,,69,,
6.03,27,56.0,,69,,
6.07,27,56.0,,69,,
6.1,27,56.0,,69,,
6.13,27,56.0,,69,,
6.17,27,56.0,,69,,
6.2,27,56.0,,69,,
6.23,27,56.0,,69,,
6.27,27,56.0,,69,,
6.3,27,56.0,,69,,
6.33,27,56.0,,69,,
6.37,27,56.0,,69,,
6.4,24,56.0,,69,,
6.43,24,56.0,,69,,
6.47,24,56.0,,69,,
6.5,27,38.0,,69,,
6.53,27,38.0,,69,,
6.57,24,38.0,,69,,
6.6,27,38.0,,69,,
6.63,27,38.0,,69,,
6.67,27,38.0,,69,,
6.7,27,38.0,,69,,
6.73,27,38.0,,69,,
6.77,27,38.0,,69,,
6.8,27,38.0,,69,,
6.83,27,38.0,,69,,
6.87,27,56.0,,69,,
6.9,27,56.0,,69,,
6.93,27,38.0,,69,,
6.97,27,38.0,,69,,
7.0,27,38.0,,69,,
7.03,27,38.0,,69,,
7.07,27,38.0,,69,,
7.1,27,38.0,,69,,
7.13,27,38.0,,69,,
7.17,27,38.0,,69,,
7.2,27,38.0,,69,,
7.23,27,38.0,,69,,
7.27,27,38.0,,69,,
7.3,27,38.0,,69,,
7.33,27,38.0,,69,,
7.37,27,38.0,,69,,
7.4,27,38.0,,69,,
7.43,27,38.0,,69,,
7.47,27,38.0,,69,,
7.5,27,38.0,,69,,
7.53,27,38.0,,69,,
7.57,27,38.0,,69,,
7.6,27,38.0,,69,,
7.63,27,38.0,,69,,
7.67,27,38.0,,69,,
7.7,27,38.0,,69,,
7.73,27,38.0,,69,,
7.77,27,38.0,,69,,
7.8,27,38.0,,69,,
7.83,27,38.0,,69,,
7.87,27,38.0,,69,,
7.9,27,38.0,,69,,
7.93,27,38.0,,69,,
7.97,27,38.0,,69,,
8.0,27,38.0,,69,,
8.03,27,38.0,,69,,
8.07,27,38.0,,69,,
8.1,27,38.0,,69,,
8.13,27,38.0,,69,,
8.17,27,38.0,,69,,
8.2,27,38.0,,69,,
8.23,27,38.0,,69,,
8.27,27,38.0,,69,,
8.3,27,38.0,,69,,
8.33,27,38.0,,69,,
8.37,27,38.0,,69,,
8.4,27,38.0,,69,,
8.43,27,38.0,,69,,
8.47,27,38.0,,69,,
8.5,27,38.0,,69,,
8.53,27,38.0,,69,,
8.57,27,38.0,,69,,
8.6,27,38.0,,69,,
8.63,27,38.0,,69,,
8.67,27,,,69,,
8.7,27,,,69,,
8.73,27,,,69,,
8.77,27,,,69,,
8.8,27,,,69,,
8.83,27,,,69,,
8.87,27,,,69,,
8.9,27,,,69,,
8.93,27,,,69,,
8.97,27,,,69,,
9.0,27,,,69,,
9.03,27,,,69,,
9.07,27,,,69,,
9.1,27,,,69,,
9.13,27,,,69,,
9.17,27,,,69,,
9.2,27,,,69,,
9.23,27,,,69,,
9.27,27,,,69,,
9.3,24,,,69,,
9.33,27,,,69,,
9.37,24,,,69,75.0,
9.4,24,,,69,75.0,
9.43,24,,,69,75.0,
9.47,24,,,69,75.0,
9.5,24,,,69,75.0,
9.53,24,,,69,75.0,
9.57,24,,,69,75.0,
9.6,24,,,69,75.0,
9.63,24,,,69,75.0,
9.67,24,,,69,75.0,
9.7,24,,,69,75.0,
9.73,24,,,69,75.0,
9.77,24,,,69,75.0,
9.8,24,,,69,75.0,
9.83,24,,,69,75.0,
9.87,24,,,69,75.0,
9.9,24,,,69,75.0,
9.93,24,,,69,75.0,
9.97,24,,,69,75.0,
