frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,14,,,,,
0.03,14,,,,,
0.07,14,,,,,
0.1,14,,,,,
0.13,14,,,,,
0.17,14,,,,,
0.2,14,,,,,
0.23,14,,,,,
0.27,14,,,,,
0.3,14,,,,,
0.33,14,,,,,
0.37,14,,,,,
0.4,14,,,,,
0.43,14,,,,,
0.47,14,,,,,
0.5,14,,,,,
0.53,14,,,,,
0.57,14,,,,,
0.6,14,,,,,
0.63,14,,,,,
0.67,14,,,,,
0.7,14,,,,,
0.73,14,,,,,
0.77,14,,,,,
0.8,14,,,,,
0.83,14,,,,,
0.87,14,,,,,
0.9,14,,,,,
0.93,14,,,,,
0.97,14,,,,,
1.0,14,,,,,
1.03,14,,,,,
1.07,14,,,,,
1.1,14,,,,,
1.13,14,,,,,
1.17,14,,,,,
1.2,14,,,,,
1.23,14,,,,,
1.27,14,,,,,
1.3,14,,,,,
1.33,14,,,,,
1.37,14,,,,,
1.4,14,,,,,
1.43,14,,,,,
1.47,14,,,,,
1.5,14,,,,,
1.53,14,,,,,
1.57,14,,,,,
1.6,14,,,,,
1.63,14,,,,,
1.67,14,,,,,
1.7,14,,,,,
1.73,14,,,,,
1.77,14,,,,,
1.8,14,,,,,
1.83,14,,,,,
1.87,14,,,,,
1.9,14,,,,,
1.93,14,,,,,
1.97,14,,,,,
2.0,14,,,,,
2.03,14,,,,,
2.07,14,,,,,
2.1,14,,,,,
2.13,14,,,,,
2.17,14,,,,,
2.2,14,,,,,
2.23,14,,,,,
2.27,14,,,,,
2.3,14,,,,,
2.33,14,,,,,
2.37,14,,,,,
2.4,14,,,,,
2.43,14,,,,,
2.47,14,,,,,
2.5,14,,,,,
2.53,14,,,,,
2.57,14,,,,,
2.6,14,,,,,
2.63,14,,,,,
2.67,14,,,,,
2.7,14,,,,,
2.73,14,,,,,
2.77,14,,,,,
2.8,14,,,,,
2.83,14,,,,,
2.87,14,,,,,
2.9,14,,,,,
2.93,14,,,,,
2.97,14,,,,,
3.0,14,,,,,
3.03,14,,,,,
3.07,14,,,,,
3.1,14,,,,,
3.13,14,,,,,
3.17,14,,,,,
3.2,14,,,,,
3.23,14,,,,,
3.27,14,,,,,
3.3,14,,,,,
3.33,14,,,,,
3.37,14,,,,,
3.4,14,,,,,
3.43,14,,,,,
3.47,14,,,,,
3.5,14,,,,,
3.53,14,,,,,
3.57,14,,,,,
3.6,14,,,,,
3.63,14,,,,,
3.67,14,,,,,
3.7,14,,,,,
3.73,14,,,,,
3.77,14,,,,,
3.8,14,,,,,
3.83,14,,,,,
3.87,14,,,,,
3.9,14,,,,,
3.93,14,,,,,
3.97,71,,,,25.0,
4.0,71,,,,25.0,
4.03,71,,,,,
4.07,71,,,,,
4.1,71,,,,25.0,
