frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,13.0,,44.0,,,21.0
0.03,13.0,,44.0,,,21.0
0.07,13.0,,44.0,,,21.0
0.1,13.0,,44.0,,,21.0
0.13,49.0,,44.0,,,21.0
0.17,49.0,,44.0,,,21.0
0.2,49.0,,44.0,,,21.0
0.23,13.0,,44.0,,,21.0
0.27,49.0,,44.0,,,21.0
0.3,49.0,,44.0,,,21.0
0.33,49.0,,44.0,,,21.0
0.37,13.0,,44.0,,,21.0
0.4,13.0,,44.0,,,21.0
0.43,13.0,,44.0,,,21.0
0.47,13.0,,44.0,,,21.0
0.5,13.0,,44.0,,,21.0
0.53,13.0,,44.0,,,21.0
0.57,13.0,,44.0,,,21.0
0.6,13.0,,44.0,,,21.0
0.63,13.0,,44.0,,,21.0
0.67,13.0,,44.0,,,21.0
0.7,13.0,,44.0,,,21.0
0.73,13.0,,,,,21.0
0.77,13.0,,,,,21.0
0.8,13.0,,,,,21.0
0.83,13.0,,,,,21.0
0.87,13.0,,,,,21.0
0.9,13.0,,,,,21.0
0.93,13.0,,,,,21.0
0.97,49.0,,,,,21.0
1.0,49.0,,,,,21.0
1.03,49.0,,,,,21.0
1.07,13.0,,,,,21.0
1.1,13.0,,,,,21.0
1.13,13.0,,,,,21.0
1.17,13.0,,,,,21.0
1.2,13.0,,,,,21.0
1.23,13.0,,,,,21.0
1.27,49.0,,,,,21.0
1.3,49.0,,,,,21.0
1.33,49.0,,,,,21.0
1.37,49.0,,,,,21.0
1.4,49.0,,,,,21.0
1.43,49.0,,,,,21.0
1.47,49.0,,,,,21.0
1.5,49.0,,,,,
1.53,49.0,,,,,
1.57,49.0,,,,,
1.6,49.0,,,,,
1.63,49.0,,,,,
1.67,49.0,,,,,
1.7,49.0,,,,,
1.73,49.0,,,,,
1.77,49.0,,,,,
1.8,49.0,,,,,
1.83,49.0,,,,,
1.87,49.0,,,,,
1.9,49.0,,,,,21.0
1.93,49.0,,,,,
1.97,49.0,,,,,21.0
2.0,49.0,,,,,21.0
2.03,49.0,,,,,21.0
2.07,49.0,,,,,21.0
2.1,49.0,,,,,21.0
2.13,49.0,,,,,21.0
2.17,13.0,,,,,21.0
2.2,13.0,,,,,21.0
2.23,13.0,,,,,21.0
2.27,13.0,,,,,21.0
2.3,13.0,,,,,21.0
2.33,13.0,,,,,21.0
2.37,13.0,,,,,21.0
2.4,13.0,,,,,21.0
2.43,49.0,,,,,21.0
2.47,49.0,,,,,21.0
2.5,49.0,,,,,21.0
2.53,49.0,,,,,21.0
2.57,49.0,,,,,21.0
2.6,49.0,,,,,21.0
2.63,49.0,,,,,21.0
2.67,49.0,,,,,21.0
2.7,49.0,,,,,21.0
2.73,49.0,,,,,21.0
2.77,49.0,,,,,21.0
2.8,13.0,,,,,21.0
2.83,13.0,,,,,21.0
2.87,13.0,,,,,21.0
2.9,13.0,,,,,21.0
2.93,13.0,,,,,21.0
2.97,49.0,,,,,21.0
3.0,49.0,,,,,21.0
3.03,49.0,,,,,21.0
3.07,49.0,,,,,21.0
3.1,13.0,,,,,21.0
3.13,13.0,,,,,21.0
3.17,49.0,,,,,21.0
3.2,13.0,,,,,21.0
3.23,13.0,,21.0,,,
3.27,13.0,,21.0,,,
3.3,13.0,,21.0,,,
3.33,13.0,,21.0,,,
3.37,13.0,,21.0,,,
3.4,13.0,,21.0,,,
3.43,13.0,,21.0,,,
3.47,13.0,,21.0,,,
3.5,13.0,,21.0,,,
3.53,13.0,,21.0,,,
3.57,13.0,,21.0,,,
3.6,13.0,,21.0,,,
3.63,13.0,,21.0,,,
3.67,13.0,,21.0,,,
3.7,57.0,,21.0,,,
3.73,57.0,,21.0,,,
3.77,57.0,,21.0,,,
3.8,57.0,,21.0,,,
3.83,57.0,,21.0,,,
3.87,57.0,,21.0,,,
3.9,57.0,,21.0,,,
3.93,57.0,,21.0,,,
3.97,57.0,,21.0,,,
4.0,57.0,,21.0,,,
4.03,57.0,,21.0,,,
4.07,57.0,,21.0,,,
4.1,57.0,,21.0,,,
4.13,57.0,,21.0,,,
4.17,57.0,,21.0,,,
4.2,57.0,,21.0,,,
4.23,57.0,,21.0,,,
4.27,57.0,,21.0,,,
4.3,57.0,,21.0,,,
