frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,1, white car,853.95,520.01,879.83,531.1,866.89,525.56,853.95,525.56,879.83,525.56,25.87,11.09,1
0.03,1, white car,851.71,520.01,877.37,531.01,864.54,525.51,851.71,525.51,877.37,525.51,25.66,11.0,1
0.07,1, white car,848.78,519.87,874.57,530.92,861.68,525.4,848.78,525.4,874.57,525.4,25.79,11.05,1
0.1,1, white car,845.98,519.81,871.66,530.8,858.82,525.31,845.98,525.31,871.66,525.31,25.68,11.0,1
0.13,1, white car,843.42,519.86,868.95,530.8,856.19,525.33,843.42,525.33,868.95,525.33,25.53,10.94,1
0.17,1, white car,840.34,520.02,866.01,531.01,853.17,525.51,840.34,525.51,866.01,525.51,25.67,10.99,1
0.2,1, white car,837.63,520.09,863.12,531.0,850.37,525.55,837.63,525.55,863.12,525.55,25.49,10.91,1
0.27,1, white car,832.26,520.5,857.41,531.26,844.84,525.88,832.26,525.88,857.41,525.88,25.15,10.76,1
0.3,1, white car,829.59,520.54,854.62,531.26,842.11,525.9,829.59,525.9,854.62,525.9,25.03,10.71,1
0.33,1, white car,826.35,520.52,851.82,531.41,839.08,525.96,826.35,525.96,851.82,525.96,25.47,10.89,1
0.37,1, white car,823.75,520.69,849.0,531.47,836.38,526.08,823.75,526.08,849.0,526.08,25.25,10.78,1
0.4,1, white car,820.54,520.69,846.05,531.54,833.3,526.11,820.54,526.11,846.05,526.11,25.51,10.85,1
0.43,1, white car,817.48,520.62,843.25,531.55,830.36,526.08,817.48,526.08,843.25,526.08,25.77,10.93,1
0.47,1, white car,814.8,520.77,840.22,531.56,827.51,526.16,814.8,526.16,840.22,526.16,25.43,10.79,1
0.5,1, white car,812.06,520.77,837.74,531.65,824.9,526.21,812.06,526.21,837.74,526.21,25.67,10.88,1
0.53,1, white car,808.76,520.7,834.8,531.76,821.78,526.23,808.76,526.23,834.8,526.23,26.04,11.06,1
0.6,1, white car,803.55,520.75,829.45,531.74,816.5,526.24,803.55,526.24,829.45,526.24,25.9,10.99,1
0.63,1, white car,801.03,520.97,826.49,531.79,813.76,526.38,801.03,526.38,826.49,526.38,25.46,10.81,1
0.67,1, white car,798.35,520.99,823.89,531.84,811.12,526.42,798.35,526.42,823.89,526.42,25.54,10.85,1
0.7,1, white car,795.64,521.04,821.11,531.88,808.38,526.46,795.64,526.46,821.11,526.46,25.46,10.84,1
0.73,1, white car,792.9,521.21,818.23,532.0,805.56,526.61,792.9,526.61,818.23,526.61,25.33,10.78,1
0.77,1, white car,790.21,521.24,815.59,532.04,802.9,526.64,790.21,526.64,815.59,526.64,25.38,10.79,1
0.8,1, white car,787.4,521.39,812.66,532.12,800.03,526.76,787.4,526.76,812.66,526.76,25.27,10.74,1
0.83,1, white car,784.34,521.35,810.08,532.29,797.21,526.82,784.34,526.82,810.08,526.82,25.75,10.93,1
0.87,1, white car,781.51,521.29,807.39,532.28,794.45,526.78,781.51,526.78,807.39,526.78,25.88,11.0,1
0.93,1, white car,775.98,521.37,801.59,532.22,788.78,526.8,775.98,526.8,801.59,526.8,25.61,10.86,1
0.97,1, white car,773.56,521.6,798.81,532.31,786.19,526.95,773.56,526.95,798.81,526.95,25.25,10.71,1
1.0,1, white car,770.59,521.53,796.29,532.44,783.44,526.99,770.59,526.99,796.29,526.99,25.7,10.91,1
1.03,1, white car,767.91,521.46,793.76,532.45,780.83,526.95,767.91,526.95,793.76,526.95,25.85,10.99,1
1.07,1, white car,765.0,521.4,790.87,532.39,777.93,526.89,765.0,526.89,790.87,526.89,25.88,10.99,1
1.1,1, white car,761.76,521.29,788.19,532.5,774.97,526.89,761.76,526.89,788.19,526.89,26.43,11.2,1
1.13,1, white car,758.97,521.3,785.49,532.55,772.23,526.92,758.97,526.92,785.49,526.92,26.52,11.25,1
1.17,1, white car,756.13,521.35,782.49,532.52,769.31,526.94,756.13,526.94,782.49,526.94,26.36,11.17,1
1.2,1, white car,753.41,521.4,780.06,532.7,766.74,527.05,753.41,527.05,780.06,527.05,26.65,11.3,1
1.23,1, white car,750.73,521.21,777.44,532.56,764.08,526.88,750.73,526.88,777.44,526.88,26.71,11.35,1
1.3,1, white car,745.87,521.33,772.12,532.5,758.99,526.91,745.87,526.91,772.12,526.91,26.24,11.18,1
1.33,1, white car,743.52,521.74,769.02,532.61,756.27,527.17,743.52,527.17,769.02,527.17,25.49,10.87,1
1.37,1, white car,740.58,521.71,766.3,532.69,753.44,527.2,740.58,527.2,766.3,527.2,25.72,10.99,1
1.4,1, white car,737.86,521.82,763.58,532.81,750.72,527.31,737.86,527.31,763.58,527.31,25.72,10.99,1
1.43,1, white car,735.11,521.8,761.01,532.85,748.06,527.32,735.11,527.32,761.01,527.32,25.9,11.05,1
1.47,1, white car,732.26,522.09,757.89,533.0,745.07,527.54,732.26,527.54,757.89,527.54,25.63,10.91,1
1.5,1, white car,729.03,522.17,754.83,533.12,741.93,527.65,729.03,527.65,754.83,527.65,25.81,10.95,1
1.53,1, white car,726.12,522.05,752.38,533.19,739.25,527.62,726.12,527.62,752.38,527.62,26.26,11.14,1
1.57,1, white car,723.6,521.94,749.52,532.97,736.56,527.45,723.6,527.45,749.52,527.45,25.92,11.03,1
1.63,1, white car,718.52,521.76,744.23,532.7,731.37,527.23,718.52,527.23,744.23,527.23,25.71,10.94,1
1.67,1, white car,715.95,521.81,741.62,532.75,728.78,527.28,715.95,527.28,741.62,527.28,25.67,10.93,1
1.7,1, white car,713.24,521.75,739.08,532.76,726.16,527.26,713.24,527.26,739.08,527.26,25.84,11.01,1
1.73,1, white car,710.35,521.82,735.98,532.76,723.16,527.29,710.35,527.29,735.98,527.29,25.64,10.93,1
1.77,1, white car,707.7,522.01,733.12,532.81,720.41,527.41,707.7,527.41,733.12,527.41,25.42,10.81,1
1.8,1, white car,705.04,521.93,730.38,532.7,717.71,527.31,705.04,527.31,730.38,527.31,25.34,10.77,1
1.83,1, white car,702.63,522.15,727.62,532.78,715.12,527.47,702.63,527.47,727.62,527.47,24.99,10.62,1
1.87,1, white car,699.83,522.0,724.94,532.65,712.38,527.32,699.83,527.32,724.94,527.32,25.11,10.65,1
1.9,1, white car,696.98,521.8,722.42,532.6,709.7,527.2,696.98,527.2,722.42,527.2,25.45,10.8,1
