0.00, 16, black car, 191.64, 516.83, 219.23, 529.11, 205.43, 522.97, 191.64, 522.97, 219.23, 522.97, 27.59, 12.29
0.00, 37, white car, 15.40, 510.19, 41.70, 522.02, 28.55, 516.11, 15.40, 516.11, 41.70, 516.11, 26.30, 11.84
0.03, 16, black car, 191.15, 516.95, 218.54, 529.14, 204.85, 523.05, 191.15, 523.05, 218.54, 523.05, 27.39, 12.20
0.03, 37, white car, 15.65, 510.20, 41.86, 522.00, 28.76, 516.10, 15.65, 516.10, 41.86, 516.10, 26.21, 11.80
0.07, 16, black car, 189.16, 516.46, 217.48, 529.09, 203.32, 522.77, 189.16, 522.77, 217.48, 522.77, 28.31, 12.62
0.07, 37, white car, 15.56, 510.26, 41.83, 522.09, 28.70, 516.17, 15.56, 516.17, 41.83, 516.17, 26.27, 11.83
0.10, 16, black car, 188.38, 516.45, 216.60, 529.06, 202.49, 522.75, 188.38, 522.75, 216.60, 522.75, 28.22, 12.61
0.10, 37, white car, 15.54, 510.28, 41.80, 522.11, 28.67, 516.20, 15.54, 516.20, 41.80, 516.20, 26.26, 11.83
0.13, 16, black car, 187.24, 516.57, 215.19, 529.07, 201.22, 522.82, 187.24, 522.82, 215.19, 522.82, 27.95, 12.49
0.13, 37, white car, 15.58, 510.27, 41.87, 522.11, 28.72, 516.19, 15.58, 516.19, 41.87, 516.19, 26.29, 11.84
0.17, 16, black car, 185.40, 516.39, 213.56, 528.95, 199.48, 522.67, 185.40, 522.67, 213.56, 522.67, 28.15, 12.56
0.17, 37, white car, 15.49, 510.25, 41.76, 522.09, 28.62, 516.17, 15.49, 516.17, 41.76, 516.17, 26.27, 11.84
0.20, 16, black car, 184.40, 516.57, 212.38, 529.04, 198.39, 522.81, 184.40, 522.81, 212.38, 522.81, 27.98, 12.47
0.20, 37, white car, 15.53, 510.22, 41.78, 522.04, 28.66, 516.13, 15.53, 516.13, 41.78, 516.13, 26.25, 11.83
0.23, 16, black car, 183.20, 516.36, 211.64, 529.03, 197.42, 522.70, 183.20, 522.70, 211.64, 522.70, 28.44, 12.67
0.23, 37, white car, 15.63, 510.19, 41.85, 522.00, 28.74, 516.10, 15.63, 516.10, 41.85, 516.10, 26.22, 11.82
0.27, 16, black car, 182.44, 516.62, 210.48, 529.12, 196.46, 522.87, 182.44, 522.87, 210.48, 522.87, 28.04, 12.50
0.27, 37, white car, 15.64, 510.25, 41.78, 522.04, 28.71, 516.15, 15.64, 516.15, 41.78, 516.15, 26.14, 11.79
0.30, 16, black car, 181.23, 516.81, 208.66, 529.05, 194.95, 522.93, 181.23, 522.93, 208.66, 522.93, 27.43, 12.25
0.30, 37, white car, 15.65, 510.28, 41.75, 522.04, 28.70, 516.16, 15.65, 516.16, 41.75, 516.16, 26.10, 11.77
0.33, 16, black car, 179.90, 516.65, 207.47, 528.99, 193.68, 522.82, 179.90, 522.82, 207.47, 522.82, 27.57, 12.35
0.33, 37, white car, 15.63, 510.27, 41.76, 522.06, 28.70, 516.17, 15.63, 516.17, 41.76, 516.17, 26.14, 11.79
0.37, 16, black car, 178.81, 516.82, 206.23, 529.14, 192.52, 522.98, 178.81, 522.98, 206.23, 522.98, 27.42, 12.32
0.37, 37, white car, 15.58, 510.29, 41.74, 522.09, 28.66, 516.19, 15.58, 516.19, 41.74, 516.19, 26.16, 11.81
0.40, 16, black car, 177.75, 516.70, 205.37, 529.18, 191.56, 522.94, 177.75, 522.94, 205.37, 522.94, 27.62, 12.47
0.40, 37, white car, 15.65, 510.30, 41.74, 522.08, 28.69, 516.19, 15.65, 516.19, 41.74, 516.19, 26.09, 11.78
0.43, 16, black car, 176.99, 516.57, 204.42, 529.03, 190.71, 522.80, 176.99, 522.80, 204.42, 522.80, 27.43, 12.46
0.43, 37, white car, 15.53, 510.27, 41.66, 522.07, 28.60, 516.17, 15.53, 516.17, 41.66, 516.17, 26.13, 11.80
0.43, 57, black car, 76.71, 512.55, 105.95, 525.80, 91.33, 519.18, 76.71, 519.18, 105.95, 519.18, 29.24, 13.25
0.47, 16, black car, 176.24, 516.61, 203.51, 529.05, 189.88, 522.83, 176.24, 522.83, 203.51, 522.83, 27.27, 12.45
0.47, 37, white car, 15.49, 510.24, 41.65, 522.05, 28.57, 516.14, 15.49, 516.14, 41.65, 516.14, 26.16, 11.81
0.47, 57, black car, 76.61, 512.55, 105.88, 525.81, 91.25, 519.18, 76.61, 519.18, 105.88, 519.18, 29.27, 13.26
0.50, 16, black car, 175.60, 516.34, 203.02, 528.94, 189.31, 522.64, 175.60, 522.64, 203.02, 522.64, 27.42, 12.61
0.50, 37, white car, 15.53, 510.23, 41.72, 522.06, 28.62, 516.14, 15.53, 516.14, 41.72, 516.14, 26.19, 11.83
0.50, 57, black car, 76.92, 512.60, 106.05, 525.80, 91.48, 519.20, 76.92, 519.20, 106.05, 519.20, 29.12, 13.20
0.53, 16, black car, 174.65, 516.09, 202.40, 528.95, 188.53, 522.52, 174.65, 522.52, 202.40, 522.52, 27.76, 12.85
0.53, 37, white car, 15.44, 510.20, 41.75, 522.09, 28.60, 516.15, 15.44, 516.15, 41.75, 516.15, 26.31, 11.89
0.53, 57, black car, 76.86, 512.63, 106.07, 525.87, 91.47, 519.25, 76.86, 519.25, 106.07, 519.25, 29.21, 13.24
0.57, 16, black car, 173.63, 516.10, 201.19, 528.90, 187.41, 522.50, 173.63, 522.50, 201.19, 522.50, 27.55, 12.81
0.57, 37, white car, 15.48, 510.20, 41.76, 522.08, 28.62, 516.14, 15.48, 516.14, 41.76, 516.14, 26.28, 11.88
0.57, 57, black car, 77.02, 512.66, 106.20, 525.90, 91.61, 519.28, 77.02, 519.28, 106.20, 519.28, 29.18, 13.24
0.60, 16, black car, 172.50, 515.71, 200.19, 528.59, 186.35, 522.15, 172.50, 522.15, 200.19, 522.15, 27.69, 12.89
0.60, 37, white car, 15.57, 510.18, 41.79, 522.04, 28.68, 516.11, 15.57, 516.11, 41.79, 516.11, 26.22, 11.86
0.60, 57, black car, 77.01, 512.62, 106.34, 525.92, 91.68, 519.27, 77.01, 519.27, 106.34, 519.27, 29.32, 13.30
0.63, 16, black car, 171.65, 515.64, 199.15, 528.45, 185.40, 522.04, 171.65, 522.04, 199.15, 522.04, 27.50, 12.81
0.63, 37, white car, 15.55, 510.18, 41.73, 522.02, 28.64, 516.10, 15.55, 516.10, 41.73, 516.10, 26.18, 11.84
0.63, 57, black car, 77.02, 512.58, 106.41, 525.92, 91.71, 519.25, 77.02, 519.25, 106.41, 519.25, 29.39, 13.34
0.67, 16, black car, 170.71, 515.57, 198.07, 528.31, 184.39, 521.94, 170.71, 521.94, 198.07, 521.94, 27.36, 12.74
0.67, 37, white car, 15.55, 510.18, 41.71, 522.02, 28.63, 516.10, 15.55, 516.10, 41.71, 516.10, 26.16, 11.84
0.67, 57, black car, 77.02, 512.57, 106.37, 525.89, 91.69, 519.23, 77.02, 519.23, 106.37, 519.23, 29.35, 13.32
0.70, 16, black car, 169.68, 515.76, 196.72, 528.36, 183.20, 522.06, 169.68, 522.06, 196.72, 522.06, 27.04, 12.59
0.70, 57, black car, 76.92, 512.57, 106.23, 525.88, 91.58, 519.23, 76.92, 519.23, 106.23, 519.23, 29.31, 13.31
0.73, 16, black car, 168.40, 515.76, 195.26, 528.29, 181.83, 522.02, 168.40, 522.02, 195.26, 522.02, 26.86, 12.53
0.73, 57, black car, 76.87, 512.56, 106.19, 525.87, 91.53, 519.22, 76.87, 519.22, 106.19, 519.22, 29.32, 13.32
0.73, 59, black car, 0.11, 507.81, 9.66, 520.84, 4.89, 514.33, 0.11, 514.33, 9.66, 514.33, 9.55, 13.03
0.73, 37, white car, 15.25, 510.14, 42.03, 522.29, 28.64, 516.21, 15.25, 516.21, 42.03, 516.21, 26.78, 12.15
0.77, 16, black car, 167.77, 515.85, 194.37, 528.29, 181.07, 522.07, 167.77, 522.07, 194.37, 522.07, 26.60, 12.45
0.77, 57, black car, 77.05, 512.58, 106.26, 525.85, 91.65, 519.21, 77.05, 519.21, 106.26, 519.21, 29.21, 13.27
0.77, 59, black car, 0.25, 508.05, 9.66, 520.87, 4.96, 514.46, 0.25, 514.46, 9.66, 514.46, 9.40, 12.82
0.77, 37, white car, 14.89, 510.39, 42.37, 522.93, 28.63, 516.66, 14.89, 516.66, 42.37, 516.66, 27.48, 12.53
0.80, 16, black car, 166.25, 515.77, 192.87, 528.26, 179.56, 522.01, 166.25, 522.01, 192.87, 522.01, 26.62, 12.49
0.80, 57, black car, 76.92, 512.54, 106.22, 525.85, 91.57, 519.19, 76.92, 519.19, 106.22, 519.19, 29.30, 13.31
0.80, 59, black car, 0.15, 507.84, 9.71, 520.88, 4.93, 514.36, 0.15, 514.36, 9.71, 514.36, 9.56, 13.04
0.80, 37, white car, 14.98, 510.15, 42.20, 522.59, 28.59, 516.37, 14.98, 516.37, 42.20, 516.37, 27.22, 12.44
0.83, 16, black car, 165.03, 515.54, 191.99, 528.19, 178.51, 521.87, 165.03, 521.87, 191.99, 521.87, 26.96, 12.66
0.83, 57, black car, 76.86, 512.55, 106.17, 525.86, 91.51, 519.21, 76.86, 519.21, 106.17, 519.21, 29.31, 13.31
0.83, 59, black car, 0.21, 508.02, 9.66, 520.88, 4.93, 514.45, 0.21, 514.45, 9.66, 514.45, 9.44, 12.86
0.83, 37, white car, 14.83, 510.45, 42.31, 523.07, 28.57, 516.76, 14.83, 516.76, 42.31, 516.76, 27.48, 12.62
0.87, 16, black car, 163.66, 515.42, 191.14, 528.33, 177.40, 521.88, 163.66, 521.88, 191.14, 521.88, 27.49, 12.91
0.87, 57, black car, 77.08, 512.60, 106.27, 525.86, 91.67, 519.23, 77.08, 519.23, 106.27, 519.23, 29.19, 13.26
0.87, 59, black car, 0.23, 508.01, 9.73, 520.94, 4.98, 514.47, 0.23, 514.47, 9.73, 514.47, 9.50, 12.93
0.90, 16, black car, 162.63, 515.31, 190.17, 528.24, 176.40, 521.77, 162.63, 521.77, 190.17, 521.77, 27.54, 12.93
0.90, 57, black car, 76.91, 512.55, 106.23, 525.87, 91.57, 519.21, 76.91, 519.21, 106.23, 519.21, 29.31, 13.32
0.90, 59, black car, 0.12, 507.75, 9.78, 520.90, 4.95, 514.32, 0.12, 514.32, 9.78, 514.32, 9.66, 13.15
0.93, 16, black car, 161.37, 515.30, 188.91, 528.23, 175.14, 521.77, 161.37, 521.77, 188.91, 521.77, 27.54, 12.93
