frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,35,868.95,523.67,0.0,0.0,0.0,0.0,1,,,,,0.0,0.0,,,,,0.0,0.0,,,59.177742437507696,,,87.81681501853733
0.03,35,868.04,524.01,-8.43,3.15,0.0,0.0,1,,,,,8.43,-3.15,,,,,8.43,-3.15,,,58.0816873033144,,,88.42418051641756
0.07,35,864.59,523.73,-31.94,-2.59,-783.67,-191.33,1,,,,,31.94,2.59,,,,,31.94,2.59,,,55.70402139881818,,,92.18785657558159
0.1,35,861.42,523.42,-29.35,-2.87,86.33,-9.33,1,,,,,29.35,2.87,,,,,29.35,2.87,,,53.394330223348625,,,95.45192926284945
0.13,35,858.54,523.48,-26.67,0.56,89.33,114.33,1,,,,,26.67,-0.56,,,,,26.67,-0.56,,,51.3202669517608,,,98.49131179956942
0.17,35,854.81,523.81,-34.54,3.06,-262.33,83.33,1,,,,,34.54,-3.06,,,,,34.54,-3.06,,,48.028845499345444,,,101.7556489832383
0.2,35,852.39,524.09,-22.41,2.59,404.33,-15.67,1,,,,,22.41,-2.59,,,,,22.41,-2.59,,,45.7344126451843,,,103.65787283173437
0.23,35,849.27,524.35,-28.89,2.41,-216.0,-6.0,1,,,,,28.89,-2.41,,,,,28.89,-2.41,,,43.41680780527273,,,106.77114825644617
0.27,35,847.27,524.56,-18.52,1.94,345.67,-15.67,1,,,,,18.52,-1.94,,,,,18.52,-1.94,,,42.0883368642668,,,108.94723126358008
0.3,35,845.77,524.46,-13.89,-0.93,154.33,-95.67,1,,,,,13.89,0.93,,,,,13.89,0.93,,,41.28555316330394,,,110.63994396238641
0.33,35,841.99,524.37,-35.0,-0.83,-703.67,3.33,1,,,,,35.0,0.83,,,,,35.0,0.83,,,38.99684730846838,,,114.47843901800907
0.37,35,839.05,524.32,-27.22,-0.46,259.33,12.33,1,,,,,27.22,0.46,,,,,27.22,0.46,,,36.963638890130866,,,116.81471140228878
0.4,35,835.91,524.15,-29.07,-1.57,-61.67,-37.0,1,,,,,29.07,1.57,,,,,29.07,1.57,,,35.31572029564166,,,119.65757853140776
0.43,35,833.05,524.4,-26.48,2.31,86.33,129.33,1,,,,,26.48,-2.31,,,,,26.48,-2.31,,,33.707699417195435,,,122.23415071083859
0.47,35,830.6,524.36,-22.69,-0.37,126.33,-89.33,1,,,,,22.69,0.37,,,,,22.69,0.37,,,32.888522314023106,,,124.92728164816522
0.5,35,825.9,524.57,-43.52,1.94,-694.33,77.0,1,,,,,43.52,-1.94,,,,,43.52,-1.94,,,31.296932757060944,,,129.67384084694962
0.53,35,824.01,524.62,-17.5,0.46,867.33,-49.33,1,,,,,17.5,-0.46,,,,,17.5,-0.46,,,30.898124538554065,,,131.82742810204562
0.57,35,820.74,524.51,-30.28,-1.02,-426.0,-49.33,1,,,,,30.28,1.02,,,,,30.28,1.02,,,30.520552091992016,,,134.91633926252226
0.6,35,818.29,524.73,-22.69,2.04,253.0,102.0,1,,,,,22.69,-2.04,,,,,22.69,-2.04,,,30.180200463217552,,,136.93276963532145
0.63,35,816.04,524.81,-20.83,0.74,62.0,-43.33,1,,,,,20.83,-0.74,,,,,20.83,-0.74,,,30.1643978889021,,,139.49893368768096
0.67,35,812.29,524.72,-34.72,-0.83,-463.0,-52.33,1,,,,,34.72,0.83,,,,,34.72,0.83,,,30.70498493730288,,,143.30769693216067
0.7,35,809.96,524.53,-21.57,-1.76,438.33,-31.0,1,,,,,21.57,1.76,,,,,21.57,1.76,,,31.451613631100095,,,145.43627401717913
0.73,35,806.97,524.54,-27.69,0.09,-204.0,61.67,1,,,,,27.69,-0.09,,,,,27.69,-0.09,,,32.27695462710201,,,148.56169795744808
0.77,35,804.69,524.68,-21.11,1.3,219.33,40.33,1,,,,,21.11,-1.3,,,,,21.11,-1.3,,,32.96627670817564,,,150.8494627103458
0.8,35,803.07,524.79,-15.0,1.02,203.67,-9.33,1,,,,,15.0,-1.02,,,,,15.0,-1.02,,,33.581794174820395,,,90.22071824143283
