frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,3, white car,439.08,542.98,459.82,553.64,449.45,548.31,439.08,548.31,459.82,548.31,20.75,10.66,3
0.03,3, white car,439.38,543.11,459.99,553.71,449.69,548.41,439.38,548.41,459.99,548.41,20.61,10.59,3
0.07,3, white car,439.29,543.22,459.78,553.74,449.53,548.48,439.29,548.48,459.78,548.48,20.49,10.52,3
0.1,3, white car,439.14,543.14,459.65,553.66,449.39,548.4,439.14,548.4,459.65,548.4,20.51,10.52,3
0.13,3, white car,438.98,543.0,459.69,553.62,449.33,548.31,438.98,548.31,459.69,548.31,20.71,10.62,3
0.17,3, white car,438.65,542.81,459.75,553.62,449.2,548.22,438.65,548.22,459.75,548.22,21.09,10.81,3
0.2,3, white car,438.4,542.63,460.05,553.74,449.23,548.19,438.4,548.19,460.05,548.19,21.65,11.1,3
0.23,3, white car,438.3,542.48,460.34,553.79,449.32,548.13,438.3,548.13,460.34,548.13,22.04,11.31,3
0.27,3, white car,438.36,542.48,460.33,553.76,449.34,548.12,438.36,548.12,460.33,548.12,21.97,11.28,3
0.3,3, white car,438.55,542.48,460.49,553.76,449.52,548.12,438.55,548.12,460.49,548.12,21.93,11.28,3
0.33,3, white car,438.93,542.45,460.8,553.73,449.86,548.09,438.93,548.09,460.8,548.09,21.88,11.28,3
0.37,3, white car,439.12,542.53,460.81,553.74,449.97,548.13,439.12,548.13,460.81,548.13,21.69,11.21,3
0.4,3, white car,439.17,542.6,460.74,553.78,449.96,548.19,439.17,548.19,460.74,548.19,21.57,11.18,3
0.43,3, white car,439.06,542.66,460.62,553.86,449.84,548.26,439.06,548.26,460.62,548.26,21.56,11.2,3
0.47,3, white car,438.97,542.65,460.45,553.84,449.71,548.25,438.97,548.25,460.45,548.25,21.49,11.19,3
0.5,3, white car,438.92,542.62,460.23,553.76,449.58,548.19,438.92,548.19,460.23,548.19,21.31,11.14,3
0.53,3, white car,438.68,542.52,460.09,553.74,449.39,548.13,438.68,548.13,460.09,548.13,21.41,11.22,3
0.57,3, white car,438.58,542.38,460.21,553.74,449.4,548.06,438.58,548.06,460.21,548.06,21.63,11.37,3
0.6,3, white car,438.59,542.32,460.27,553.77,449.43,548.04,438.59,548.04,460.27,548.04,21.68,11.44,3
0.63,3, white car,438.69,542.28,460.37,553.79,449.53,548.04,438.69,548.04,460.37,548.04,21.68,11.51,3
0.67,3, white car,438.67,542.22,460.38,553.81,449.53,548.01,438.67,548.01,460.38,548.01,21.72,11.59,3
0.7,3, white car,438.69,542.19,460.33,553.79,449.51,547.99,438.69,547.99,460.33,547.99,21.64,11.6,3
0.73,3, white car,438.72,542.13,460.37,553.8,449.55,547.97,438.72,547.97,460.37,547.97,21.65,11.67,3
0.77,3, white car,438.79,542.14,460.41,553.83,449.6,547.98,438.79,547.98,460.41,547.98,21.61,11.69,3
0.8,3, white car,438.83,542.19,460.35,553.85,449.59,548.02,438.83,548.02,460.35,548.02,21.52,11.66,3
0.83,3, white car,438.92,542.24,460.33,553.85,449.62,548.04,438.92,548.04,460.33,548.04,21.41,11.61,3
0.87,3, white car,439.02,542.32,460.24,553.83,449.63,548.07,439.02,548.07,460.24,548.07,21.22,11.51,3
0.9,3, white car,438.97,542.35,460.17,553.84,449.57,548.09,438.97,548.09,460.17,548.09,21.2,11.49,3
0.93,3, white car,438.93,542.32,460.23,553.87,449.58,548.1,438.93,548.1,460.23,548.1,21.3,11.55,3
0.97,3, white car,438.87,542.19,460.32,553.86,449.59,548.03,438.87,548.03,460.32,548.03,21.46,11.66,3
1.0,3, white car,438.85,542.18,460.3,553.87,449.57,548.03,438.85,548.03,460.3,548.03,21.45,11.68,3
1.97,3, white car,439.49,543.32,460.41,554.74,449.95,549.03,439.49,549.03,460.41,549.03,20.92,11.42,3
2.0,3, white car,439.47,543.3,460.43,554.76,449.95,549.03,439.47,549.03,460.43,549.03,20.96,11.45,3
2.03,3, white car,439.61,543.28,460.59,554.75,450.1,549.01,439.61,549.01,460.59,549.01,20.98,11.47,3
2.07,3, white car,439.61,543.26,460.71,554.79,450.16,549.03,439.61,549.03,460.71,549.03,21.1,11.54,3
2.1,3, white car,439.68,543.29,460.75,554.8,450.21,549.04,439.68,549.04,460.75,549.04,21.06,11.5,3
2.27,3, white car,439.05,543.06,460.47,554.76,449.76,548.91,439.05,548.91,460.47,548.91,21.42,11.7,3
2.3,3, white car,439.16,543.09,460.73,554.85,449.95,548.97,439.16,548.97,460.73,548.97,21.56,11.76,3
2.33,3, white car,439.11,543.12,460.68,554.84,449.89,548.98,439.11,548.98,460.68,548.98,21.57,11.73,3
2.37,3, white car,439.25,543.14,460.77,554.81,450.01,548.97,439.25,548.97,460.77,548.97,21.52,11.68,3
2.6,3, white car,439.4,543.88,460.29,555.2,449.85,549.54,439.4,549.54,460.29,549.54,20.89,11.32,3
2.63,3, white car,439.37,543.69,460.62,555.2,450.0,549.44,439.37,549.44,460.62,549.44,21.26,11.52,3
2.67,3, white car,439.47,543.58,460.82,555.17,450.15,549.37,439.47,549.37,460.82,549.37,21.35,11.59,3
2.7,3, white car,439.36,543.59,460.71,555.2,450.03,549.39,439.36,549.39,460.71,549.39,21.34,11.61,3
2.73,3, white car,439.38,543.64,460.54,555.16,449.96,549.4,439.38,549.4,460.54,549.4,21.17,11.52,3
2.77,3, white car,439.4,543.64,460.56,555.17,449.98,549.4,439.4,549.4,460.56,549.4,21.16,11.53,3
2.8,3, white car,439.31,543.61,460.61,555.21,449.96,549.41,439.31,549.41,460.61,549.41,21.29,11.6,3
2.83,3, white car,439.24,543.61,460.59,555.24,449.91,549.42,439.24,549.42,460.59,549.42,21.35,11.63,3
2.87,3, white car,439.3,543.65,460.69,555.3,449.99,549.48,439.3,549.48,460.69,549.48,21.39,11.64,3
2.9,3, white car,439.24,543.71,460.63,555.34,449.94,549.52,439.24,549.52,460.63,549.52,21.39,11.63,3
2.93,3, white car,439.26,543.84,460.49,555.36,449.88,549.6,439.26,549.6,460.49,549.6,21.23,11.53,3
2.97,3, white car,439.31,543.81,460.59,555.34,449.95,549.58,439.31,549.58,460.59,549.58,21.28,11.53,3
3.0,3, white car,439.29,543.88,460.68,555.44,449.98,549.66,439.29,549.66,460.68,549.66,21.39,11.56,3
3.03,3, white car,439.31,543.92,460.76,555.48,450.03,549.7,439.31,549.7,460.76,549.7,21.46,11.56,3
3.07,3, white car,439.18,543.89,460.8,555.51,449.99,549.7,439.18,549.7,460.8,549.7,21.62,11.62,3
3.1,3, white car,438.91,543.89,460.69,555.58,449.8,549.74,438.91,549.74,460.69,549.74,21.78,11.69,3
3.13,3, white car,438.82,543.94,460.57,555.6,449.7,549.77,438.82,549.77,460.57,549.77,21.75,11.66,3
