frame,leading,right_leading,left_leading,following,right_following,left_following
0.07,,,57.0,,,
0.1,,,57.0,,,
0.13,,,57.0,,,
0.17,,,57.0,,,
0.2,,,57.0,,,
0.23,,,57.0,,,
0.27,,,57.0,,,
0.3,,,57.0,,,
0.33,,,57.0,,,
0.37,,,57.0,,,54.0
0.4,,,57.0,,,54.0
0.43,,,57.0,,,54.0
0.47,,,57.0,,,54.0
0.5,,,57.0,,,54.0
0.53,,,57.0,,,54.0
0.57,,,57.0,,,54.0
0.6,,,57.0,,,54.0
0.63,,,57.0,,,54.0
0.67,,,57.0,,,54.0
0.7,,,57.0,,,54.0
0.73,,,57.0,,,54.0
0.77,,,57.0,,,54.0
0.8,,,57.0,,,54.0
0.83,,,57.0,,,54.0
0.87,,,57.0,,,54.0
0.9,,,57.0,,,54.0
0.93,,,57.0,,,54.0
0.97,,,57.0,,,54.0
1.0,,,57.0,,,54.0
1.03,,,57.0,,,54.0
1.07,,,57.0,,,54.0
1.1,,,57.0,,,54.0
1.13,,,28.0,,,57.0
1.17,,,28.0,,,57.0
1.2,,,28.0,,,57.0
1.23,,,28.0,,,57.0
1.27,,,28.0,,,57.0
1.3,,,28.0,,,57.0
1.33,,,28.0,,,57.0
1.37,,,28.0,,,57.0
1.4,,,28.0,,,57.0
1.43,,,28.0,,,57.0
1.47,,,28.0,,,57.0
1.5,,,28.0,,,57.0
1.53,,,28.0,,,57.0
1.57,,,33.0,,,57.0
1.6,,,33.0,,,57.0
1.63,,,33.0,,,57.0
1.67,,,33.0,,,57.0
1.7,,,33.0,,,57.0
1.73,,,33.0,,,57.0
1.77,,,33.0,,,57.0
1.8,,,33.0,,,57.0
1.83,,,33.0,,,57.0
1.87,,,33.0,,,57.0
1.9,,,33.0,,,57.0
1.93,,,33.0,,,57.0
1.97,,,50.0,,,57.0
2.0,,,50.0,,,57.0
2.03,,,50.0,,,57.0
2.07,,,50.0,,,57.0
2.1,,,50.0,,,57.0
2.13,,,50.0,,,57.0
2.17,,,50.0,,,57.0
2.2,,,50.0,,,57.0
2.23,,,50.0,,,57.0
2.27,,,50.0,,,57.0
2.3,,,50.0,,,57.0
