frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,20,72.42,435.21,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
0.03,20,71.67,434.95,-6.94,-2.41,0.0,0.0,1,,,,,,,,,,,,,,,,,,
0.07,20,70.63,434.83,-9.63,-1.11,-89.67,43.33,1,,,,,,,,,,,,,,,,,,
0.1,20,69.33,434.62,-12.04,-1.94,-80.33,-27.67,1,,,,,,,,,,,,,,,,,,
0.13,20,67.97,434.59,-12.59,-0.28,-18.33,55.33,1,,,,,,,,,,,,,,,,,,
0.17,20,67.37,434.56,-5.56,-0.28,234.33,0.0,1,,,,,,,,,,,,,,,,,,
0.2,20,66.86,434.55,-4.72,-0.09,28.0,6.33,1,,,,,,,,,,,,,,,,,,
0.23,20,66.27,434.41,-5.46,-1.3,-24.67,-40.33,1,,,,,,,,,,,,,,,,,,
0.27,20,65.07,434.33,-11.11,-0.74,-188.33,18.67,1,,,,,,,,,,,,,,,,,,
0.3,20,64.46,434.21,-5.65,-1.11,182.0,-12.33,1,,,,,,,,,,,,,,,,,,
0.33,20,63.33,434.19,-10.46,-0.19,-160.33,30.67,1,,,,,,,,,,,,,,,,,,
0.37,20,62.6,434.26,-6.76,0.65,123.33,28.0,1,,,,,,,,,,,,,,,,,,
0.4,20,61.91,434.27,-6.39,0.09,12.33,-18.67,1,,,,,,,,,,,,,,,,,,
0.43,20,61.53,434.21,-3.52,-0.56,95.67,-21.67,1,,,,,,,,,,,,,,,,,,
0.47,20,60.73,434.14,-7.41,-0.65,-129.67,-3.0,1,,,,,,,,,,,,,,,,,,
0.5,20,60.34,434.03,-3.61,-1.02,126.67,-12.33,1,,,,,,,,,,,,,,,,,,
0.53,20,59.5,434.01,-7.78,-0.19,-139.0,27.67,1,,,,,,,,,,,,,,,,,,
0.57,20,58.93,433.84,-5.28,-1.57,83.33,-46.0,1,,,,,,,,,,,,,,,,,,
0.6,20,58.0,433.89,-8.61,0.46,-111.0,67.67,1,,,,,,,,,,,,,,,,,,
0.63,20,56.74,433.86,-11.67,-0.28,-102.0,-24.67,1,,,,,,,,,,,,,,,,,,
