frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,1, white car,657.83,484.44,687.95,497.65,672.89,491.05,657.83,491.05,687.95,491.05,30.12,13.21,1
0.03,1, white car,656.99,484.37,686.81,497.45,671.9,490.91,656.99,490.91,686.81,490.91,29.82,13.08,1
0.07,1, white car,655.73,484.31,685.6,497.41,670.66,490.86,655.73,490.86,685.6,490.86,29.87,13.1,1
0.1,1, white car,654.41,484.01,684.44,497.18,669.42,490.6,654.41,490.6,684.44,490.6,30.03,13.17,1
0.13,1, white car,653.21,483.74,683.09,496.84,668.15,490.29,653.21,490.29,683.09,490.29,29.88,13.1,1
0.17,1, white car,652.0,483.72,681.67,496.73,666.84,490.23,652.0,490.23,681.67,490.23,29.67,13.01,1
0.2,1, white car,650.73,483.62,680.02,496.46,665.38,490.04,650.73,490.04,680.02,490.04,29.29,12.84,1
0.23,1, white car,649.38,483.55,678.15,496.15,663.77,489.85,649.38,489.85,678.15,489.85,28.77,12.6,1
0.27,1, white car,648.2,483.4,676.63,495.86,662.42,489.63,648.2,489.63,676.63,489.63,28.43,12.47,1
0.3,1, white car,646.91,483.12,675.64,495.72,661.28,489.42,646.91,489.42,675.64,489.42,28.73,12.6,1
0.33,1, white car,645.82,482.85,674.55,495.45,660.18,489.15,645.82,489.15,674.55,489.15,28.73,12.6,1
0.37,1, white car,644.26,482.58,673.44,495.38,658.85,488.98,644.26,488.98,673.44,488.98,29.18,12.8,1
0.4,1, white car,642.67,482.35,672.47,495.47,657.57,488.91,642.67,488.91,672.47,488.91,29.81,13.12,1
0.43,1, white car,641.49,482.2,671.46,495.41,656.48,488.8,641.49,488.8,671.46,488.8,29.98,13.22,1
0.47,1, white car,640.36,482.07,670.17,495.21,655.27,488.64,640.36,488.64,670.17,488.64,29.8,13.13,1
0.5,1, white car,639.13,481.92,669.39,495.26,654.26,488.59,639.13,488.59,669.39,488.59,30.26,13.34,1
0.53,1, white car,638.11,481.8,668.24,495.06,653.18,488.43,638.11,488.43,668.24,488.43,30.13,13.26,1
0.57,1, white car,636.6,481.54,667.07,494.95,651.83,488.25,636.6,488.25,667.07,488.25,30.48,13.41,1
0.6,1, white car,634.99,481.41,665.67,494.94,650.33,488.18,634.99,488.18,665.67,488.18,30.68,13.53,1
0.63,1, white car,633.71,481.16,664.84,494.93,649.28,488.04,633.71,488.04,664.84,488.04,31.12,13.77,1
0.67,1, white car,632.52,480.97,663.65,494.8,648.09,487.89,632.52,487.89,663.65,487.89,31.13,13.83,1
0.7,1, white car,631.36,480.78,662.08,494.46,646.72,487.62,631.36,487.62,662.08,487.62,30.72,13.69,1
0.73,1, white car,630.15,480.71,660.59,494.26,645.37,487.48,630.15,487.48,660.59,487.48,30.44,13.55,1
0.77,1, white car,628.7,480.49,659.5,494.22,644.1,487.36,628.7,487.36,659.5,487.36,30.8,13.73,1
0.8,1, white car,627.14,480.19,658.38,494.17,642.76,487.18,627.14,487.18,658.38,487.18,31.24,13.98,1
0.83,1, white car,625.95,480.02,656.99,493.96,641.47,486.99,625.95,486.99,656.99,486.99,31.03,13.94,1
0.87,1, white car,624.91,479.9,655.93,493.88,640.42,486.89,624.91,486.89,655.93,486.89,31.02,13.98,1
0.9,1, white car,623.77,479.66,654.77,493.68,639.27,486.67,623.77,486.67,654.77,486.67,31.01,14.02,1
0.93,1, white car,622.51,479.46,653.17,493.37,637.84,486.42,622.51,486.42,653.17,486.42,30.66,13.91,1
0.97,1, white car,621.04,479.15,652.12,493.33,636.58,486.24,621.04,486.24,652.12,486.24,31.08,14.18,1
1.0,1, white car,620.04,478.88,650.96,493.05,635.5,485.97,620.04,485.97,650.96,485.97,30.92,14.17,1
1.03,1, white car,619.01,478.78,649.57,492.83,634.29,485.81,619.01,485.81,649.57,485.81,30.56,14.05,1
