frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.8,5,1357.26,508.56,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
0.83,5,1353.42,508.59,-35.56,0.28,0.0,0.0,1,,,,,,,,,,,,,,,,,,
0.87,5,1349.94,508.95,-32.22,3.33,111.33,101.67,1,,,,,,,,,,,,,,,,,,
0.9,5,1346.42,508.93,-32.59,-0.19,-12.33,-117.33,1,,,,,,,,,,,,,,,,,,
0.93,5,1342.28,509.23,-38.33,2.78,-191.33,99.0,1,,,,,,,,,,,,,,,,,,
0.97,5,1338.61,509.32,-33.98,0.83,145.0,-65.0,1,,,,,,,,,,,,,,,,,,
1.0,5,1334.85,509.64,-34.81,2.96,-27.67,71.0,1,,,,,,,,,,,,,,,,,,
1.03,5,1331.03,509.72,-35.37,0.74,-18.67,-74.0,1,,,,,,,,,,,,,,,,,,
1.07,5,1327.6,509.94,-31.76,2.04,120.33,43.33,1,,,,,,,,,,,,,,,,,,
1.1,5,1323.57,509.99,-37.31,0.46,-185.0,-52.67,1,,,,,,,,,,,,,,,,,,
1.13,5,1319.94,510.28,-33.61,2.69,123.33,74.33,1,,,,,,,,,,,,,,,,,,
1.17,5,1316.11,510.4,-35.46,1.11,-61.67,-52.67,1,,,,,,,,,,,,,,,,,,
1.2,5,1312.79,510.43,-30.74,0.28,157.33,-27.67,1,,,,,,,,,,,,,,,,,,
1.23,5,1309.12,510.57,-33.98,1.3,-108.0,34.0,1,,,,,,,,,,,,,,,,,,
1.67,5,1261.59,513.06,-440.09,23.06,-13537.0,725.33,1,,,,,,,,,,,,,,,,,,
1.7,5,1257.93,513.11,-33.89,0.46,13540.0,-753.33,1,,,,,,,,,,,,,,,,,,
1.73,5,1254.59,513.1,-30.93,-0.09,98.67,-18.33,1,,,,,,,,,,,,,,,,,,
1.77,5,1251.13,513.14,-32.04,0.37,-37.0,15.33,1,,,,,,,,,,,,,,,,,,
1.8,5,1247.52,513.17,-33.43,0.28,-46.33,-3.0,1,,,,,,,,,,,,,,,,,,
1.83,5,1243.6,513.44,-36.3,2.5,-95.67,74.0,1,,,,,,,,,,,,,,,,,,
1.87,5,1240.42,513.44,-29.44,0.0,228.67,-83.33,1,,,,,,,,,,,,,,,,,,
1.9,5,1236.54,513.56,-35.93,1.11,-216.33,37.0,1,,,,,,,,,,,,,,,,,,
1.93,5,1232.92,513.79,-33.52,2.13,80.33,34.0,1,,,,,,,,,,,,,,,,,,
1.97,5,1229.15,514.21,-34.91,3.89,-46.33,58.67,1,,,,,,,,,,,,,,,,,,
2.0,5,1225.76,514.42,-31.39,1.94,117.33,-65.0,1,,,,,,,,,,,31.39,-1.94,,,,,,131.51791703034237
2.03,5,1222.0,514.96,-34.81,5.0,-114.0,102.0,1,,,,,,,,,,,34.81,-5.0,,,,,,135.38082138914672
2.07,5,1218.57,515.1,-31.76,1.3,101.67,-123.33,1,,,,,,,,,,,31.76,-1.3,,,,,,138.7444629525806
2.1,5,1214.96,515.27,-33.43,1.57,-55.67,9.0,1,,,,,,,,,,,33.43,-1.57,,,,,,142.41659524086378
2.13,5,1211.39,515.36,-33.06,0.83,12.33,-24.67,1,,,,,,,,,,,33.06,-0.83,,,,,,146.03462877002835
2.17,5,1208.02,515.54,-31.2,1.67,62.0,28.0,1,,,,,,,,,,,31.2,-1.67,,,,,,149.41855975748132
2.2,5,1204.1,515.63,-36.3,0.83,-170.0,-28.0,1,,,,,,,,,,,36.3,-0.83,,,,,,153.45734065205224
2.23,5,1200.65,515.91,-31.94,2.59,145.33,58.67,1,,,,,31.94,-2.59,,,,,31.94,-2.59,,,25.823100123726512,,,156.94761068585913
2.27,5,1197.16,516.08,-32.31,1.57,-12.33,-34.0,1,,,,,32.31,-1.57,,,,,32.31,-1.57,,,26.56433699530252,,,160.49454819401205
2.3,5,1193.67,516.33,-32.31,2.31,0.0,24.67,1,,,,,32.31,-2.31,,,,,32.31,-2.31,,,27.86614074463844,,,163.51904506815114
2.33,5,1190.1,516.58,-33.06,2.31,-25.0,0.0,1,,,,,33.06,-2.31,,,,,33.06,-2.31,,,29.47725394265893,,,167.01401887266843
2.37,5,1186.69,516.77,-31.57,1.76,49.67,-18.33,1,,,,,31.57,-1.76,,,,,31.57,-1.76,,,31.34572538640633,,,170.38261941876587
2.4,5,1182.92,516.78,-34.91,0.09,-111.33,-55.67,1,,,,,34.91,-0.09,,,,,34.91,-0.09,,,33.793875184713556,,,174.19885906629833
2.43,5,1179.3,516.93,-33.52,1.39,46.33,43.33,1,,,,,33.52,-1.39,,,,,33.52,-1.39,,,36.50596937488448,,,177.5200464736308
2.47,5,1175.64,517.01,-33.89,0.74,-12.33,-21.67,1,,,,,33.89,-0.74,,,,,33.89,-0.74,,,39.32907575827332,,,181.10417388895266
2.5,5,1172.1,517.21,-32.78,1.85,37.0,37.0,1,,,,,32.78,-1.85,,,,,32.78,-1.85,,,41.91440086652788,,,184.81403896890524
2.53,5,1168.51,517.31,-33.24,0.93,-15.33,-30.67,1,,,,,33.24,-0.93,,,,,33.24,-0.93,,,44.59829256821379,,,188.68792701177273
2.57,5,1165.25,517.58,-30.19,2.5,101.67,52.33,1,,,,,30.19,-2.5,,,,,30.19,-2.5,,,47.40373824921398,,,191.76682611963943
2.6,5,1161.86,517.77,-31.39,1.76,-40.0,-24.67,1,,,,,31.39,-1.76,,,,,31.39,-1.76,,,50.424075598864384,,,194.97891809116197
2.63,5,1158.27,517.97,-33.24,1.85,-61.67,3.0,1,,,,,33.24,-1.85,,,,,33.24,-1.85,,,53.09181198640711,,,199.07074245101916
2.67,5,1154.74,517.98,-32.69,0.09,18.33,-58.67,1,,,,,32.69,-0.09,,,,,32.69,-0.09,,,56.27393712901205,,,202.5988650017566
2.7,5,1151.23,518.39,-32.5,3.8,6.33,123.67,1,,,,,32.5,-3.8,,,,,32.5,-3.8,,,59.46850006516043,,,205.94587881285716
2.73,5,1147.59,518.55,-33.7,1.48,-40.0,-77.33,1,,,,,33.7,-1.48,,,,,33.7,-1.48,,,62.77838003644247,,,209.5903511614979
2.77,5,1143.94,518.63,-33.8,0.74,-3.33,-24.67,1,,,,,33.8,-0.74,,,,,33.8,-0.74,,,65.99913105488586,,,213.41706820214745
2.8,5,1140.39,518.82,-32.87,1.76,31.0,34.0,1,,,,,32.87,-1.76,,,,,32.87,-1.76,,,69.41662985193105,,,216.83140570498546
2.83,5,1136.83,518.96,-32.96,1.3,-3.0,-15.33,1,,,,,32.96,-1.3,,,,,32.96,-1.3,,,72.86693145728029,,,220.25721418378112
2.87,5,1133.32,519.0,-32.5,0.37,15.33,-31.0,1,,,,,32.5,-0.37,,,,,32.5,-0.37,,,76.16705061901759,,,223.81541055074825
2.9,5,1129.73,519.04,-33.24,0.37,-24.67,0.0,1,,,,,33.24,-0.37,,,,,33.24,-0.37,,,79.59691011590824,,,227.39366569893733
