frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,27,425.06,494.74,0.0,0.0,0.0,0.0,2,,,0.0,0.0,,,,,0.0,0.0,,,,115.29095584650165,,,32.17514879530475,
0.03,27,422.81,494.45,-20.83,-2.69,0.0,0.0,2,,,20.83,2.69,,,,,20.83,2.69,,,,113.04723127967355,,,34.078732370791045,
0.07,27,421.01,494.29,-16.67,-1.48,138.67,40.33,2,,,16.67,1.48,,,,,16.67,1.48,,,,111.1136683761273,,,35.5096212314353,
0.1,27,418.66,494.13,-21.76,-1.48,-169.67,0.0,2,,,21.76,1.48,,,,,21.76,1.48,,,,108.4849713093938,,,37.30022117896892,
0.13,27,416.65,493.99,-18.61,-1.3,105.0,6.0,2,,,18.61,1.3,,,,,18.61,1.3,,,,106.33155176145975,,,38.964523608020706,
0.17,27,414.97,493.79,-15.56,-1.85,101.67,-18.33,2,,,15.56,1.85,,,,,15.56,1.85,,,,104.48956167962425,,,40.307127161334655,
0.2,27,412.6,493.53,-21.94,-2.41,-212.67,-18.67,2,,,21.94,2.41,,,,,21.94,2.41,,,,101.99959313644342,,,42.330282304752004,
0.23,27,410.51,493.5,-19.35,-0.28,86.33,71.0,2,,,19.35,0.28,,,,,19.35,0.28,,,,100.06713946146358,,,44.42051440494582,
0.27,27,408.29,493.16,-20.56,-3.15,-40.33,-95.67,2,,,20.56,3.15,,,,,20.56,3.15,,,,98.21642428840502,,,46.81262329756794,
0.3,27,406.03,492.82,-20.93,-3.15,-12.33,0.0,2,,,20.93,3.15,,,,,20.93,3.15,,,,96.11170584273279,,,49.05707798065432,
0.33,27,403.89,492.43,-19.81,-3.61,37.33,-15.33,2,,,19.81,3.61,,,,,19.81,3.61,,,,93.65454073348496,,,50.72870981998263,
0.37,27,401.68,492.12,-20.46,-2.87,-21.67,24.67,2,,,20.46,2.87,,,,,20.46,2.87,,,,91.42968664498417,,,52.78320282059437,
0.4,27,399.63,491.74,-18.98,-3.52,49.33,-21.67,2,,,18.98,3.52,,,,,18.98,3.52,,,,89.2094238295484,,,54.562163630120125,
0.43,27,397.48,491.52,-19.91,-2.04,-31.0,49.33,2,,,19.91,2.04,,,,,19.91,2.04,,,,87.15124841331877,,,56.689831539703825,
0.47,27,395.5,491.35,-18.33,-1.57,52.67,15.67,2,,,18.33,1.57,,,,,18.33,1.57,,,,85.31934012871874,,,58.738066021958865,
0.5,27,393.49,491.16,-18.61,-1.76,-9.33,-6.33,2,,,18.61,1.76,,,,,18.61,1.76,,,,83.29853059928487,,,60.65116816682099,
0.53,27,391.37,490.94,-19.63,-2.04,-34.0,-9.33,2,,,19.63,2.04,,,,,19.63,2.04,,,,81.36908811090362,,,62.878712614047686,
0.57,27,389.17,490.58,-20.37,-3.33,-24.67,-43.0,2,,,20.37,3.33,,,,,20.37,3.33,,,,79.46636521195616,,,65.31528534730597,
0.6,27,387.17,490.36,-18.52,-2.04,61.67,43.0,2,,,18.52,2.04,,,,,18.52,2.04,,,,77.65450727420783,,,67.43834665826263,
0.63,27,385.25,490.18,-17.78,-1.67,24.67,12.33,2,,,17.78,1.67,,,,,17.78,1.67,,,,75.88176394892254,,,69.42421047444476,
