frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
2.43,52,1427.19,558.21,0.0,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,
2.47,52,1423.98,557.86,-29.72,-3.24,0.0,0.0,2,,,,,,,,,,,,,,,,,,
2.5,52,1420.91,557.62,-28.43,-2.22,43.0,34.0,2,,,,,,,,,,,,,,,,,,
2.53,52,1417.67,557.49,-30.0,-1.2,-52.33,34.0,2,,,,,,,,,,,,,,,,,,
2.57,52,1414.23,557.26,-31.85,-2.13,-61.67,-31.0,2,,,,,,,,,,,,,,,,,,
2.6,52,1411.12,556.82,-28.8,-4.07,101.67,-64.67,2,,,,,,,,,,,,,,,,,,
2.63,52,1407.67,556.65,-31.94,-1.57,-104.67,83.33,2,,,,,,,,,,,,,,,,,,
2.67,52,1405.14,556.47,-23.43,-1.67,283.67,-3.33,2,,,,,,,,,,,,,,,,,,
2.7,52,1402.28,556.35,-26.48,-1.11,-101.67,18.67,2,,,,,,,,,,,,,,,,,,
2.73,52,1399.51,556.21,-25.65,-1.3,27.67,-6.33,2,,,,,,,,,,,,,,,,,,
2.77,52,1396.11,555.98,-31.48,-2.13,-194.33,-27.67,2,,,,,,,,,,,,,,,,,,
2.8,52,1392.46,555.76,-33.8,-2.04,-77.33,3.0,2,,,,,,,,,,,,,,,,,,
2.83,52,1388.81,555.82,-33.8,0.56,0.0,86.67,2,,,,,,,,,,,,,,,,,,
2.87,52,1385.57,555.67,-30.0,-1.39,126.67,-65.0,2,,,,,,,,,,,,,,,,,,
2.9,52,1382.16,555.42,-31.57,-2.31,-52.33,-30.67,2,,,,,,,,,,,,,,,,,,
2.93,52,1379.04,555.18,-28.89,-2.22,89.33,3.0,2,,,,,,,,,,,,,,,,,,
2.97,52,1376.38,554.9,-24.63,-2.59,142.0,-12.33,2,,,,,,,,,,,,,,,,,,
3.0,52,1373.19,554.7,-29.54,-1.85,-163.67,24.67,2,,,,,,,,,,,,,,,,,,
3.03,52,1370.28,554.38,-26.94,-2.96,86.67,-37.0,2,,,,,,,,,,,,,,,,,,
3.07,52,1367.19,554.09,-28.61,-2.69,-55.67,9.0,2,,,,,,,,,,,,,,,,,,
3.1,52,1364.09,553.86,-28.7,-2.13,-3.0,18.67,2,,,,,,,,,,,,,,,,,,
3.13,52,1360.75,553.69,-30.93,-1.57,-74.33,18.67,2,,,,,,,,,,,,,,,,,,
3.17,52,1357.76,553.55,-27.69,-1.3,108.0,9.0,2,,,,,,,,,,,,,,,,,,
3.2,52,1354.49,553.41,-30.28,-1.3,-86.33,0.0,2,,,,,,,,,,,,,,,,,,
3.23,52,1351.34,552.9,-29.17,-4.72,37.0,-114.0,2,,,,,,,29.17,4.72,,,,,,,,77.3357472324409,,
3.27,52,1348.88,552.68,-22.78,-2.04,213.0,89.33,2,,,,,,,22.78,2.04,,,,,,,,80.00351617272833,,
3.3,52,1345.32,552.52,-32.96,-1.48,-339.33,18.67,2,,,,,,,32.96,1.48,,,,,,,,83.65851182037592,,
3.33,52,1342.1,552.22,-29.81,-2.78,105.0,-43.33,2,,,,,,,29.81,2.78,,,,,,,,87.0112647879572,,
3.37,52,1338.32,552.24,-35.0,0.19,-173.0,99.0,2,,,,,,,35.0,-0.19,,,,,,,,90.75752145139266,,
3.4,52,1335.51,552.15,-26.02,-0.83,299.33,-34.0,2,,,,,,,26.02,0.83,,,,,,,,93.59159363959982,,
3.43,52,1332.77,552.05,-25.37,-0.93,21.67,-3.33,2,,,,,,,25.37,0.93,,,,,,,,96.38730414323236,,
3.47,52,1329.53,551.93,-30.0,-1.11,-154.33,-6.0,2,,,,,,,30.0,1.11,,,,,,,,99.55352781293081,,
3.5,52,1326.21,551.57,-30.74,-3.33,-24.67,-74.0,2,,,,,,,30.74,3.33,,,,,,,,102.55451282123079,,
3.53,52,1322.69,551.22,-32.59,-3.24,-61.67,3.0,2,,,,,,,32.59,3.24,,,,,,,,105.9326587979362,,
3.57,52,1319.68,551.02,-27.87,-1.85,157.33,46.33,2,,,,,,,27.87,1.85,,,,,,,,108.997454098708,,
3.6,52,1316.02,550.67,-33.89,-3.24,-200.67,-46.33,2,,,,,,,33.89,3.24,,,,,,,,112.73384451884874,,
3.63,52,1312.88,550.24,-29.07,-3.98,160.67,-24.67,2,,,,,,,29.07,3.98,,,,,,,,115.84124049750156,,
3.67,52,1309.19,550.08,-34.17,-1.48,-170.0,83.33,2,,,,,,,34.17,1.48,,,,,,,,119.62861739567161,,
3.7,52,1306.73,549.9,-22.78,-1.67,379.67,-6.33,2,,,,,,,22.78,1.67,,,,,,,,122.01484540825334,,
3.73,52,1303.77,549.77,-27.41,-1.2,-154.33,15.67,2,,,,,,,27.41,1.2,,,,,,,,125.04328250649833,,
3.77,52,1300.13,549.51,-33.7,-2.41,-209.67,-40.33,2,,,,,,,33.7,2.41,,,,,,,,128.7313128185989,,
3.8,52,1296.86,549.24,-30.28,-2.5,114.0,-3.0,2,,,,,,,30.28,2.5,,,,,,,,132.27101912361587,,
3.83,52,1293.53,548.9,-30.83,-3.15,-18.33,-21.67,2,,,,,,,30.83,3.15,,,,,,,,135.5983370104516,,
3.87,52,1291.0,548.72,-23.43,-1.67,246.67,49.33,2,,,,,,,23.43,1.67,,,,,,,,138.02452028534626,,
3.9,52,1288.04,548.53,-27.41,-1.76,-132.67,-3.0,2,,,,,,,27.41,1.76,,,,,,,,140.82998295817532,,
3.93,52,1284.67,548.37,-31.2,-1.48,-126.33,9.33,2,,,,,,,31.2,1.48,,,,,,,,144.27988494589243,,
3.97,52,1281.25,548.06,-31.67,-2.87,-15.67,-46.33,2,,,,,,,31.67,2.87,,,,,,,,147.78359651869337,,
4.0,52,1278.25,547.86,-27.78,-1.85,129.67,34.0,2,,,,,,,27.78,1.85,,,,,,,,150.68967914226903,,
4.03,52,1275.27,547.56,-27.59,-2.78,6.33,-31.0,2,,,,,,,27.59,2.78,,,,,,,,153.66472919964426,,
4.07,52,1272.29,547.37,-27.59,-1.76,0.0,34.0,2,,,,,,,27.59,1.76,,,,,,,,156.54999744490564,,
4.1,52,1268.98,546.99,-30.65,-3.52,-102.0,-58.67,2,,,,,,,30.65,3.52,,,,,,,,160.09002373664623,,
4.13,52,1265.88,546.67,-28.7,-2.96,65.0,18.67,2,,,,,,,28.7,2.96,,,,,,,,163.2361945157997,,
4.17,52,1263.13,546.69,-25.46,0.19,108.0,105.0,2,,,,,,,25.46,-0.19,,,,,,,,165.8035464035675,,
4.2,52,1260.19,546.62,-27.22,-0.65,-58.67,-28.0,2,,,,,,,27.22,0.65,,,,,,,,168.4689769660871,,
4.23,52,1257.05,546.25,-29.07,-3.43,-61.67,-92.67,2,,,,,,,29.07,3.43,,,,,,,,172.20717319554373,,
4.27,52,1253.22,545.81,-35.46,-4.07,-213.0,-21.33,2,,,,,,,35.46,4.07,,,,,,,,176.1907128653492,,
4.3,52,1250.53,545.52,-24.91,-2.69,351.67,46.0,2,,,,,,,24.91,2.69,,,,,,,,179.25444067023832,,
4.33,52,1247.91,545.54,-24.26,0.19,21.67,96.0,2,,,,,,,24.26,-0.19,,,,,,,,181.63299314827123,,
4.37,52,1244.81,545.18,-28.7,-3.33,-148.0,-117.33,2,,,,,,,28.7,3.33,,,,,,,,184.4041705059838,,
