frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
5.5,1, white car,1415.54,537.87,1443.62,551.45,1429.58,544.66,1415.54,544.66,1443.62,544.66,28.07,13.58,1
5.53,1, white car,1413.31,537.76,1441.28,551.28,1427.3,544.52,1413.31,544.52,1441.28,544.52,27.97,13.52,1
5.57,1, white car,1410.75,537.7,1438.41,551.05,1424.58,544.37,1410.75,544.37,1438.41,544.37,27.65,13.35,1
5.6,1, white car,1408.28,537.57,1435.79,550.85,1422.04,544.21,1408.28,544.21,1435.79,544.21,27.52,13.28,1
5.63,1, white car,1405.62,537.48,1433.5,550.95,1419.56,544.22,1405.62,544.22,1433.5,544.22,27.88,13.47,1
5.67,1, white car,1402.91,537.33,1430.87,550.87,1416.89,544.1,1402.91,544.1,1430.87,544.1,27.96,13.54,1
5.7,1, white car,1400.79,537.4,1428.76,550.9,1414.78,544.15,1400.79,544.15,1428.76,544.15,27.97,13.51,1
5.73,1, white car,1398.31,537.46,1426.24,550.92,1412.27,544.19,1398.31,544.19,1426.24,544.19,27.92,13.46,1
5.77,1, white car,1395.72,537.35,1423.73,550.84,1409.73,544.09,1395.72,544.09,1423.73,544.09,28.01,13.49,1
5.8,1, white car,1392.47,537.15,1421.35,551.07,1406.91,544.11,1392.47,544.11,1421.35,544.11,28.87,13.92,1
5.83,1, white car,1389.82,537.0,1418.98,551.09,1404.4,544.05,1389.82,544.05,1418.98,544.05,29.15,14.09,1
5.87,1, white car,1387.24,536.91,1416.51,551.11,1401.88,544.01,1387.24,544.01,1416.51,544.01,29.27,14.2,1
5.9,1, white car,1384.95,536.8,1414.4,551.1,1399.67,543.95,1384.95,543.95,1414.4,543.95,29.45,14.3,1
5.93,1, white car,1382.81,536.8,1411.96,550.94,1397.39,543.87,1382.81,543.87,1411.96,543.87,29.15,14.14,1
5.97,1, white car,1380.43,536.66,1409.51,550.79,1394.97,543.72,1380.43,543.72,1409.51,543.72,29.08,14.12,1
6.0,1, white car,1377.18,536.41,1406.87,550.9,1392.03,543.66,1377.18,543.66,1406.87,543.66,29.69,14.49,1
6.03,1, white car,1374.68,536.28,1404.21,550.76,1389.45,543.52,1374.68,543.52,1404.21,543.52,29.53,14.48,1
6.07,1, white car,1372.55,536.45,1401.59,550.73,1387.07,543.59,1372.55,543.59,1401.59,543.59,29.05,14.28,1
6.1,1, white car,1370.52,536.57,1398.97,550.52,1384.74,543.54,1370.52,543.54,1398.97,543.54,28.45,13.94,1
6.13,1, white car,1367.63,536.4,1395.94,550.24,1381.79,543.32,1367.63,543.32,1395.94,543.32,28.31,13.84,1
6.17,1, white car,1364.82,536.07,1393.52,550.09,1379.17,543.08,1364.82,543.08,1393.52,543.08,28.7,14.02,1
6.2,1, white car,1362.32,535.79,1391.07,549.86,1376.7,542.83,1362.32,542.83,1391.07,542.83,28.76,14.07,1
6.23,1, white car,1359.85,535.69,1388.3,549.61,1374.08,542.65,1359.85,542.65,1388.3,542.65,28.45,13.93,1
6.27,1, white car,1357.98,535.79,1386.08,549.53,1372.03,542.66,1357.98,542.66,1386.08,542.66,28.11,13.74,1
6.3,1, white car,1355.53,535.95,1383.32,549.48,1369.43,542.72,1355.53,542.72,1383.32,542.72,27.8,13.53,1
6.33,1, white car,1352.48,535.66,1381.37,549.76,1366.93,542.71,1352.48,542.71,1381.37,542.71,28.89,14.11,1
6.37,1, white car,1349.72,535.26,1379.38,549.79,1364.55,542.53,1349.72,542.53,1379.38,542.53,29.66,14.52,1
6.4,1, white car,1346.92,535.02,1377.04,549.84,1361.98,542.43,1346.92,542.43,1377.04,542.43,30.12,14.82,1
6.43,1, white car,1344.33,535.1,1374.46,549.99,1359.39,542.55,1344.33,542.55,1374.46,542.55,30.13,14.9,1
6.47,1, white car,1342.32,535.26,1371.89,549.85,1357.11,542.55,1342.32,542.55,1371.89,542.55,29.57,14.6,1
6.5,1, white car,1339.96,535.28,1369.0,549.58,1354.48,542.43,1339.96,542.43,1369.0,542.43,29.04,14.3,1
