0.00, 6, white car, 394.72, 438.22, 426.01, 452.37, 410.37, 445.29, 394.72, 445.29, 426.01, 445.29, 31.29, 14.15
0.00, 28, black car, 1056.96, 526.90, 1088.63, 540.82, 1072.80, 533.86, 1056.96, 533.86, 1088.63, 533.86, 31.67, 13.92
0.00, 35, black car, 898.69, 512.06, 928.93, 526.54, 913.81, 519.30, 898.69, 519.30, 928.93, 519.30, 30.24, 14.48
0.00, 43, white car, 544.24, 464.14, 567.70, 474.99, 555.97, 469.57, 544.24, 469.57, 567.70, 469.57, 23.45, 10.85
0.03, 6, white car, 392.40, 437.90, 423.67, 452.04, 408.03, 444.97, 392.40, 444.97, 423.67, 444.97, 31.28, 14.15
0.03, 28, black car, 1054.87, 526.83, 1086.86, 540.89, 1070.87, 533.86, 1054.87, 533.86, 1086.86, 533.86, 31.99, 14.07
0.03, 35, black car, 895.55, 511.76, 926.48, 526.58, 911.02, 519.17, 895.55, 519.17, 926.48, 519.17, 30.93, 14.82
0.03, 43, white car, 542.07, 463.74, 565.23, 474.44, 553.65, 469.09, 542.07, 469.09, 565.23, 469.09, 23.16, 10.71
0.07, 6, white car, 390.25, 437.77, 420.76, 451.55, 405.51, 444.66, 390.25, 444.66, 420.76, 444.66, 30.50, 13.79
0.07, 28, black car, 1052.35, 526.22, 1084.55, 540.38, 1068.45, 533.30, 1052.35, 533.30, 1084.55, 533.30, 32.20, 14.16
0.07, 35, black car, 892.61, 511.65, 923.85, 526.63, 908.23, 519.14, 892.61, 519.14, 923.85, 519.14, 31.24, 14.98
0.07, 40, white car, 1428.79, 558.79, 1458.71, 572.13, 1443.75, 565.46, 1428.79, 565.46, 1458.71, 565.46, 29.92, 13.34
0.07, 43, white car, 539.43, 463.48, 562.17, 473.98, 550.80, 468.73, 539.43, 468.73, 562.17, 468.73, 22.74, 10.50
0.10, 6, white car, 386.73, 437.27, 418.30, 451.53, 402.51, 444.40, 386.73, 444.40, 418.30, 444.40, 31.57, 14.26
0.10, 28, black car, 1048.60, 525.75, 1081.78, 540.36, 1065.19, 533.06, 1048.60, 533.06, 1081.78, 533.06, 33.18, 14.61
0.10, 35, black car, 890.35, 511.55, 920.67, 526.08, 905.51, 518.82, 890.35, 518.82, 920.67, 518.82, 30.31, 14.53
0.10, 40, white car, 1426.01, 558.64, 1456.53, 572.24, 1441.27, 565.44, 1426.01, 565.44, 1456.53, 565.44, 30.52, 13.60
0.10, 43, white car, 536.53, 463.02, 558.95, 473.36, 547.74, 468.19, 536.53, 468.19, 558.95, 468.19, 22.42, 10.34
0.13, 6, white car, 384.20, 436.70, 416.23, 451.17, 400.22, 443.94, 384.20, 443.94, 416.23, 443.94, 32.02, 14.47
0.13, 28, black car, 1045.81, 525.77, 1078.27, 540.07, 1062.04, 532.92, 1045.81, 532.92, 1078.27, 532.92, 32.46, 14.30
0.13, 35, black car, 887.44, 511.39, 917.75, 525.93, 902.60, 518.66, 887.44, 518.66, 917.75, 518.66, 30.31, 14.53
0.13, 40, white car, 1423.70, 558.73, 1453.23, 571.88, 1438.46, 565.30, 1423.70, 565.30, 1453.23, 565.30, 29.54, 13.15
0.13, 43, white car, 534.27, 462.77, 556.59, 473.04, 545.43, 467.91, 534.27, 467.91, 556.59, 467.91, 22.32, 10.28
