frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,6, white car,394.72,438.22,426.01,452.37,410.37,445.29,394.72,445.29,426.01,445.29,31.29,14.15,1
0.03,6, white car,392.4,437.9,423.67,452.04,408.03,444.97,392.4,444.97,423.67,444.97,31.28,14.15,1
0.07,6, white car,390.25,437.77,420.76,451.55,405.51,444.66,390.25,444.66,420.76,444.66,30.5,13.79,1
0.1,6, white car,386.73,437.27,418.3,451.53,402.51,444.4,386.73,444.4,418.3,444.4,31.57,14.26,1
0.13,6, white car,384.2,436.7,416.23,451.17,400.22,443.94,384.2,443.94,416.23,443.94,32.02,14.47,1
0.17,6, white car,381.52,436.0,413.79,450.58,397.65,443.29,381.52,443.29,413.79,443.29,32.27,14.58,1
0.2,6, white car,379.29,435.76,411.04,450.1,395.17,442.93,379.29,442.93,411.04,442.93,31.76,14.34,1
0.23,6, white car,377.08,435.58,407.8,449.42,392.44,442.5,377.08,442.5,407.8,442.5,30.72,13.84,1
0.27,6, white car,374.58,434.86,405.43,448.74,390.0,441.8,374.58,441.8,405.43,441.8,30.85,13.87,1
0.3,6, white car,372.12,434.36,403.11,448.29,387.61,441.33,372.12,441.33,403.11,441.33,30.99,13.93,1
0.33,6, white car,369.22,434.09,400.47,448.14,384.85,441.12,369.22,441.12,400.47,441.12,31.25,14.05,1
0.37,6, white car,366.21,433.68,397.4,447.68,381.8,440.68,366.21,440.68,397.4,440.68,31.19,13.99,1
0.4,6, white car,363.23,433.1,394.73,447.18,378.98,440.14,363.23,440.14,394.73,440.14,31.5,14.08,1
0.43,6, white car,360.07,432.94,391.31,446.85,375.69,439.89,360.07,439.89,391.31,439.89,31.24,13.91,1
0.47,6, white car,357.67,432.75,388.87,446.63,373.27,439.69,357.67,439.69,388.87,439.69,31.2,13.88,1
0.5,6, white car,355.11,432.3,386.89,446.44,371.0,439.37,355.11,439.37,386.89,439.37,31.78,14.14,1
0.53,6, white car,352.6,431.82,384.97,446.24,368.78,439.03,352.6,439.03,384.97,439.03,32.37,14.43,1
0.57,6, white car,350.15,431.39,382.47,445.81,366.31,438.6,350.15,438.6,382.47,438.6,32.32,14.42,1
0.6,6, white car,347.84,430.9,379.52,445.04,363.68,437.97,347.84,437.97,379.52,437.97,31.68,14.14,1
0.63,6, white car,345.13,430.55,377.16,444.87,361.14,437.71,345.13,437.71,377.16,437.71,32.02,14.32,1
0.67,6, white car,342.43,429.91,374.54,444.29,358.48,437.1,342.43,437.1,374.54,437.1,32.12,14.38,1
0.7,6, white car,339.23,429.48,371.68,444.03,355.46,436.75,339.23,436.75,371.68,436.75,32.45,14.55,1
0.73,6, white car,336.28,428.88,369.11,443.63,352.7,436.25,336.28,436.25,369.11,436.25,32.83,14.75,1
0.77,6, white car,333.81,428.34,366.34,442.95,350.07,435.65,333.81,435.65,366.34,435.65,32.54,14.62,1
