0.00, 8, white car, 2.36, 428.45, 31.89, 443.16, 17.13, 435.80, 2.36, 435.80, 31.89, 435.80, 29.54, 14.71
0.00, 11, white car, 968.10, 546.48, 997.06, 558.42, 982.58, 552.45, 968.10, 552.45, 997.06, 552.45, 28.95, 11.94
0.03, 8, white car, 1.36, 428.43, 30.22, 442.81, 15.79, 435.62, 1.36, 435.62, 30.22, 435.62, 28.86, 14.38
0.03, 11, white car, 966.11, 546.52, 994.44, 558.20, 980.27, 552.36, 966.11, 552.36, 994.44, 552.36, 28.33, 11.68
0.07, 8, white car, 0.65, 428.16, 29.21, 442.41, 14.93, 435.28, 0.65, 435.28, 29.21, 435.28, 28.56, 14.25
0.07, 11, white car, 961.73, 545.58, 992.25, 558.18, 976.99, 551.88, 961.73, 551.88, 992.25, 551.88, 30.52, 12.60
0.10, 8, white car, 0.00, 428.16, 28.08, 442.24, 14.04, 435.20, 0.00, 435.20, 28.08, 435.20, 28.08, 14.08
0.10, 11, white car, 958.40, 545.09, 989.82, 558.07, 974.11, 551.58, 958.40, 551.58, 989.82, 551.58, 31.42, 12.99
0.13, 8, white car, 0.00, 428.09, 26.34, 441.96, 13.17, 435.02, 0.00, 435.02, 26.34, 435.02, 26.34, 13.87
0.13, 11, white car, 954.92, 544.77, 987.06, 558.08, 970.99, 551.42, 954.92, 551.42, 987.06, 551.42, 32.14, 13.31
0.17, 8, white car, 0.00, 427.95, 24.94, 441.49, 12.47, 434.72, 0.00, 434.72, 24.94, 434.72, 24.94, 13.55
0.17, 11, white car, 952.30, 544.60, 984.43, 557.93, 968.37, 551.27, 952.30, 551.27, 984.43, 551.27, 32.13, 13.33
0.20, 8, white car, 0.00, 427.58, 24.15, 441.01, 12.08, 434.30, 0.00, 434.30, 24.15, 434.30, 24.15, 13.44
0.20, 11, white car, 949.25, 544.32, 981.72, 557.83, 965.49, 551.08, 949.25, 551.08, 981.72, 551.08, 32.46, 13.51
0.23, 8, white car, 0.00, 427.30, 24.27, 440.91, 12.14, 434.10, 0.00, 434.10, 24.27, 434.10, 24.27, 13.62
0.23, 11, white car, 946.50, 544.17, 978.71, 557.60, 962.61, 550.89, 946.50, 550.89, 978.71, 550.89, 32.21, 13.43
0.27, 11, white car, 944.03, 544.12, 975.81, 557.39, 959.92, 550.76, 944.03, 550.76, 975.81, 550.76, 31.78, 13.27
0.30, 11, white car, 941.37, 544.17, 972.51, 557.16, 956.94, 550.67, 941.37, 550.67, 972.51, 550.67, 31.14, 12.98
0.33, 11, white car, 939.00, 544.21, 969.38, 556.90, 954.19, 550.56, 939.00, 550.56, 969.38, 550.56, 30.38, 12.69
0.37, 11, white car, 935.96, 544.04, 966.17, 556.68, 951.06, 550.36, 935.96, 550.36, 966.17, 550.36, 30.21, 12.64
0.40, 11, white car, 933.36, 543.81, 963.37, 556.39, 948.37, 550.10, 933.36, 550.10, 963.37, 550.10, 30.01, 12.57
0.43, 11, white car, 930.59, 543.63, 960.61, 556.21, 945.60, 549.92, 930.59, 549.92, 960.61, 549.92, 30.02, 12.58
0.47, 11, white car, 927.64, 543.64, 957.29, 556.07, 942.46, 549.86, 927.64, 549.86, 957.29, 549.86, 29.65, 12.43
0.50, 11, white car, 924.68, 543.13, 954.87, 555.81, 939.77, 549.47, 924.68, 549.47, 954.87, 549.47, 30.19, 12.67
0.53, 11, white car, 921.34, 542.79, 952.49, 555.93, 936.92, 549.36, 921.34, 549.36, 952.49, 549.36, 31.15, 13.14
0.57, 11, white car, 918.78, 542.49, 949.85, 555.65, 934.31, 549.07, 918.78, 549.07, 949.85, 549.07, 31.07, 13.15
