frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,2, white car,113.17,425.08,142.05,440.49,127.61,432.78,113.17,432.78,142.05,432.78,28.88,15.41,2
0.03,2, white car,110.62,424.21,140.08,439.93,125.35,432.07,110.62,432.07,140.08,432.07,29.46,15.73,2
0.07,2, white car,108.26,423.64,138.0,439.52,123.13,431.58,108.26,431.58,138.0,431.58,29.75,15.88,2
0.1,2, white car,105.57,423.5,135.44,439.45,120.51,431.47,105.57,431.47,135.44,431.47,29.87,15.96,2
0.13,2, white car,102.99,423.36,132.92,439.34,117.95,431.35,102.99,431.35,132.92,431.35,29.93,15.98,2
0.17,2, white car,100.69,423.02,130.29,438.81,115.49,430.91,100.69,430.91,130.29,430.91,29.61,15.79,2
0.2,2, white car,98.45,422.62,128.13,438.44,113.29,430.53,98.45,430.53,128.13,430.53,29.68,15.82,2
0.23,2, white car,96.07,422.35,125.29,437.92,110.68,430.13,96.07,430.13,125.29,430.13,29.22,15.57,2
0.27,2, white car,93.69,422.02,122.67,437.47,108.18,429.74,93.69,429.74,122.67,429.74,28.98,15.44,2
0.3,2, white car,91.58,421.98,120.07,437.17,105.82,429.58,91.58,429.58,120.07,429.58,28.49,15.19,2
0.33,2, white car,89.15,421.84,117.79,437.09,103.47,429.46,89.15,429.46,117.79,429.46,28.64,15.25,2
0.37,2, white car,86.93,421.59,115.35,436.68,101.14,429.14,86.93,429.14,115.35,429.14,28.41,15.09,2
0.4,2, white car,84.59,421.04,112.81,436.0,98.7,428.52,84.59,428.52,112.81,428.52,28.22,14.96,2
0.43,2, white car,82.09,420.43,110.6,435.51,96.35,427.97,82.09,427.97,110.6,427.97,28.51,15.08,2
0.47,2, white car,79.66,420.06,108.28,435.15,93.97,427.6,79.66,427.6,108.28,427.6,28.62,15.09,2
0.5,2, white car,77.28,419.76,106.15,434.97,91.71,427.36,77.28,427.36,106.15,427.36,28.88,15.21,2
0.53,2, white car,74.46,419.41,103.96,434.92,89.21,427.16,74.46,427.16,103.96,427.16,29.5,15.51,2
0.57,2, white car,72.02,418.93,101.57,434.46,86.8,426.7,72.02,426.7,101.57,426.7,29.55,15.53,2
0.6,2, white car,69.73,418.49,99.37,434.07,84.55,426.28,69.73,426.28,99.37,426.28,29.64,15.58,2
0.63,2, white car,67.52,418.17,96.78,433.52,82.15,425.84,67.52,425.84,96.78,425.84,29.26,15.36,2
0.67,2, white car,65.34,417.83,94.52,433.12,79.93,425.48,65.34,425.48,94.52,425.48,29.18,15.29,2
0.7,2, white car,63.05,417.53,91.99,432.67,77.52,425.1,63.05,425.1,91.99,425.1,28.93,15.14,2
0.73,2, white car,60.36,417.2,89.21,432.25,74.78,424.73,60.36,424.73,89.21,424.73,28.85,15.06,2
0.77,2, white car,57.58,416.68,86.89,431.98,72.24,424.33,57.58,424.33,86.89,424.33,29.31,15.3,2
0.8,2, white car,55.16,416.49,84.72,431.9,69.94,424.19,55.16,424.19,84.72,424.19,29.56,15.41,2
0.83,2, white car,52.93,416.24,82.28,431.54,67.6,423.89,52.93,423.89,82.28,423.89,29.35,15.3,2
0.87,2, white car,50.54,415.77,80.07,431.18,65.3,423.47,50.54,423.47,80.07,423.47,29.53,15.4,2
0.9,2, white car,48.06,415.19,77.75,430.68,62.91,422.93,48.06,422.93,77.75,422.93,29.68,15.49,2
0.93,2, white car,45.76,414.67,75.59,430.27,60.68,422.47,45.76,422.47,75.59,422.47,29.83,15.6,2
0.97,2, white car,43.15,414.16,72.78,429.68,57.97,421.92,43.15,421.92,72.78,421.92,29.63,15.52,2
1.0,2, white car,40.7,414.05,70.17,429.48,55.44,421.76,40.7,421.76,70.17,421.76,29.47,15.44,2
1.03,2, white car,38.29,413.9,67.98,429.46,53.13,421.68,38.29,421.68,67.98,421.68,29.68,15.56,2
1.07,2, white car,35.68,413.71,65.32,429.28,50.5,421.5,35.68,421.5,65.32,421.5,29.64,15.57,2
1.1,2, white car,33.17,413.2,63.12,428.96,48.15,421.08,33.17,421.08,63.12,421.08,29.95,15.76,2
1.13,2, white car,30.82,412.77,60.82,428.6,45.82,420.69,30.82,420.69,60.82,420.69,30.0,15.83,2
1.17,2, white car,28.43,412.44,58.37,428.24,43.4,420.34,28.43,420.34,58.37,420.34,29.94,15.8,2
1.2,2, white car,25.78,412.01,55.86,427.9,40.82,419.95,25.78,419.95,55.86,419.95,30.08,15.88,2
1.23,2, white car,22.88,411.47,53.49,427.68,38.18,419.58,22.88,419.58,53.49,419.58,30.61,16.2,2
1.27,2, white car,19.88,411.27,50.44,427.45,35.16,419.36,19.88,419.36,50.44,419.36,30.57,16.18,2
1.3,2, white car,17.65,411.07,48.32,427.31,32.98,419.19,17.65,419.19,48.32,419.19,30.67,16.24,2
1.33,2, white car,15.82,410.86,46.63,427.19,31.23,419.03,15.82,419.03,46.63,419.03,30.81,16.33,2
1.37,2, white car,13.78,410.44,44.45,426.69,29.11,418.57,13.78,418.57,44.45,418.57,30.66,16.25,2
1.4,2, white car,11.42,409.91,41.88,426.07,26.65,417.99,11.42,417.99,41.88,417.99,30.46,16.16,2
1.43,2, white car,8.86,409.39,39.49,425.64,24.17,417.51,8.86,417.51,39.49,417.51,30.63,16.26,2
1.47,2, white car,6.11,409.1,36.8,425.42,21.46,417.26,6.11,417.26,36.8,417.26,30.69,16.32,2
1.5,2, white car,3.69,408.84,34.22,425.1,18.95,416.97,3.69,416.97,34.22,416.97,30.53,16.26,2
1.53,2, white car,2.19,408.79,31.74,424.59,16.96,416.69,2.19,416.69,31.74,416.69,29.55,15.8,2
1.57,2, white car,0.5,408.6,29.46,424.16,14.98,416.38,0.5,416.38,29.46,416.38,28.96,15.57,2
1.6,2, white car,0.0,408.2,27.61,423.49,13.8,415.85,0.0,415.85,27.61,415.85,27.61,15.29,2
1.63,2, white car,0.0,408.2,25.53,423.28,12.76,415.74,0.0,415.74,25.53,415.74,25.53,15.09,2
1.67,2, white car,0.0,408.14,23.47,423.08,11.74,415.61,0.0,415.61,23.47,415.61,23.47,14.94,2
1.7,2, white car,0.0,407.86,22.2,423.05,11.1,415.46,0.0,415.46,22.2,415.46,22.2,15.19,2
1.73,2, white car,0.0,407.5,20.5,422.57,10.25,415.03,0.0,415.03,20.5,415.03,20.5,15.07,2
1.77,2, white car,0.0,407.34,18.62,422.1,9.31,414.72,0.0,414.72,18.62,414.72,18.62,14.76,2
1.77,3, white car,1416.73,560.4,1442.3,572.17,1429.51,566.29,1416.73,566.29,1442.3,566.29,25.56,11.77,2
1.8,3, white car,1414.17,560.24,1439.79,572.02,1426.98,566.13,1414.17,566.13,1439.79,566.13,25.62,11.78,2
1.83,3, white car,1411.41,560.19,1436.82,571.85,1424.12,566.02,1411.41,566.02,1436.82,566.02,25.41,11.66,2
1.87,3, white car,1408.9,560.19,1434.04,571.68,1421.47,565.94,1408.9,565.94,1434.04,565.94,25.14,11.49,2
1.9,3, white car,1406.15,560.05,1431.13,571.43,1418.64,565.74,1406.15,565.74,1431.13,565.74,24.98,11.38,2
1.93,3, white car,1402.87,559.9,1428.47,571.55,1415.67,565.73,1402.87,565.73,1428.47,565.73,25.61,11.65,2
1.97,3, white car,1400.03,559.71,1425.76,571.41,1412.89,565.56,1400.03,565.56,1425.76,565.56,25.73,11.7,2
2.0,3, white car,1397.25,559.31,1423.41,571.24,1410.33,565.27,1397.25,565.27,1423.41,565.27,26.16,11.93,2
2.03,3, white car,1394.94,559.44,1420.92,571.31,1407.93,565.38,1394.94,565.38,1420.92,565.38,25.98,11.87,2
2.07,3, white car,1392.16,559.22,1418.11,571.08,1405.14,565.15,1392.16,565.15,1418.11,565.15,25.95,11.85,2
2.1,3, white car,1389.27,558.91,1415.53,570.92,1402.4,564.91,1389.27,564.91,1415.53,564.91,26.26,12.01,2
2.13,3, white car,1386.3,558.78,1412.49,570.76,1399.4,564.77,1386.3,564.77,1412.49,564.77,26.19,11.98,2
2.17,3, white car,1383.51,558.66,1409.77,570.68,1396.64,564.67,1383.51,564.67,1409.77,564.67,26.26,12.02,2
2.2,3, white car,1381.17,558.46,1407.39,570.48,1394.28,564.47,1381.17,564.47,1407.39,564.47,26.21,12.02,2
2.23,3, white car,1377.86,558.36,1404.14,570.4,1391.0,564.38,1377.86,564.38,1404.14,564.38,26.28,12.05,2
2.27,3, white car,1375.26,558.3,1401.44,570.29,1388.35,564.3,1375.26,564.3,1401.44,564.3,26.18,11.99,2
2.3,3, white car,1372.74,557.98,1398.71,569.85,1385.73,563.92,1372.74,563.92,1398.71,563.92,25.96,11.87,2
2.33,3, white car,1369.83,558.03,1395.8,569.89,1382.82,563.96,1369.83,563.96,1395.8,563.96,25.97,11.86,2
2.37,3, white car,1367.42,557.96,1393.13,569.7,1380.27,563.83,1367.42,563.83,1393.13,563.83,25.71,11.74,2
2.4,3, white car,1364.32,557.75,1390.53,569.71,1377.43,563.73,1364.32,563.73,1390.53,563.73,26.21,11.96,2
2.43,3, white car,1361.24,557.46,1387.88,569.62,1374.56,563.54,1361.24,563.54,1387.88,563.54,26.64,12.16,2
2.47,3, white car,1358.44,557.19,1385.05,569.35,1371.74,563.27,1358.44,563.27,1385.05,563.27,26.61,12.17,2
2.5,3, white car,1355.76,557.05,1382.22,569.16,1368.99,563.1,1355.76,563.1,1382.22,563.1,26.47,12.12,2
2.53,3, white car,1353.37,557.05,1379.34,568.93,1366.36,562.99,1353.37,562.99,1379.34,562.99,25.96,11.87,2
2.57,3, white car,1350.78,556.95,1376.61,568.73,1363.69,562.84,1350.78,562.84,1376.61,562.84,25.84,11.79,2
2.6,3, white car,1347.94,556.66,1373.85,568.49,1360.89,562.58,1347.94,562.58,1373.85,562.58,25.91,11.83,2
2.63,3, white car,1345.09,556.32,1370.86,568.1,1357.97,562.21,1345.09,562.21,1370.86,562.21,25.77,11.78,2
2.67,3, white car,1342.48,556.23,1367.98,567.9,1355.23,562.06,1342.48,562.06,1367.98,562.06,25.5,11.67,2
