frame,ID,car_type,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane,v_x,v_y,a_x,a_y
0.0,1, white car,863.85,520.16,847.77,520.16,879.93,520.16,32.16,13.85,1,0.0,0.0,0.0,0.0
0.03,1, white car,860.82,519.8,844.33,519.8,877.31,519.8,32.98,14.21,1,-28.06,-3.33,0.0,0.0
0.07,1, white car,857.65,519.46,841.08,519.46,874.21,519.46,33.13,14.28,1,-29.35,-3.15,-43.0,6.0
0.1,1, white car,854.25,519.06,837.69,519.06,870.81,519.06,33.12,14.29,1,-31.48,-3.7,-71.0,-18.33
0.13,1, white car,850.81,518.72,834.48,518.72,867.13,518.72,32.65,14.08,1,-31.85,-3.15,-12.33,18.33
0.17,1, white car,847.0,518.68,830.87,518.68,863.13,518.68,32.27,13.91,1,-35.28,-0.37,-114.33,92.67
0.2,1, white car,843.75,518.58,827.54,518.58,859.95,518.58,32.41,13.96,1,-30.09,-0.93,173.0,-18.67
0.23,1, white car,840.36,518.46,824.1,518.46,856.63,518.46,32.53,14.02,1,-31.39,-1.11,-43.33,-6.0
0.27,1, white car,837.01,518.02,820.67,518.02,853.35,518.02,32.68,14.08,1,-31.02,-4.07,12.33,-98.67
0.3,1, white car,833.17,517.47,816.87,517.47,849.47,517.47,32.59,14.02,1,-35.56,-5.09,-151.33,-34.0
0.33,1, white car,829.81,517.23,813.65,517.23,845.97,517.23,32.32,13.88,1,-31.11,-2.22,148.33,95.67
0.37,1, white car,826.42,516.96,810.38,516.96,842.47,516.96,32.09,13.78,1,-31.39,-2.5,-9.33,-9.33
0.4,1, white car,823.46,516.73,807.23,516.73,839.69,516.73,32.46,13.95,1,-27.41,-2.13,132.67,12.33
0.43,1, white car,819.87,516.48,803.76,516.48,835.97,516.48,32.21,13.81,1,-33.24,-2.31,-194.33,-6.0
0.47,1, white car,816.57,516.36,800.05,516.36,833.1,516.36,33.05,14.2,1,-30.56,-1.11,89.33,40.0
0.5,1, white car,813.54,516.13,797.1,516.13,829.98,516.13,32.87,14.13,1,-28.06,-2.13,83.33,-34.0
0.53,1, white car,810.12,515.79,793.78,515.79,826.47,515.79,32.69,14.05,1,-31.67,-3.15,-120.33,-34.0
0.57,1, white car,806.78,515.56,790.66,515.56,822.89,515.56,32.22,13.83,1,-30.93,-2.13,24.67,34.0
0.6,1, white car,803.25,515.27,787.07,515.27,819.43,515.27,32.36,13.89,1,-32.69,-2.69,-58.67,-18.67
0.63,1, white car,799.81,514.83,783.25,514.83,816.37,514.83,33.12,14.29,1,-31.85,-4.07,28.0,-46.0
