frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,1, white car,368.58,446.32,398.7,459.21,383.64,452.76,368.58,452.76,398.7,452.76,30.12,12.89,1
0.03,1, white car,368.58,446.31,398.69,459.2,383.63,452.75,368.58,452.75,398.69,452.75,30.11,12.89,1
0.07,1, white car,368.56,446.29,398.74,459.2,383.65,452.74,368.56,452.74,398.74,452.74,30.18,12.92,1
0.1,1, white car,368.31,446.24,398.54,459.18,383.42,452.71,368.31,452.71,398.54,452.71,30.23,12.94,1
0.13,1, white car,368.26,446.23,398.45,459.16,383.36,452.7,368.26,452.7,398.45,452.7,30.19,12.93,1
0.17,1, white car,368.23,446.22,398.47,459.18,383.35,452.7,368.23,452.7,398.47,452.7,30.24,12.95,1
0.2,1, white car,368.1,446.16,398.39,459.14,383.24,452.65,368.1,452.65,398.39,452.65,30.3,12.98,1
0.23,1, white car,368.02,446.12,398.4,459.14,383.21,452.63,368.02,452.63,398.4,452.63,30.38,13.02,1
0.27,1, white car,367.83,446.03,398.44,459.16,383.14,452.6,367.83,452.6,398.44,452.6,30.61,13.13,1
0.3,1, white car,367.6,445.94,398.33,459.13,382.97,452.54,367.6,452.54,398.33,452.54,30.73,13.19,1
0.33,1, white car,367.44,445.91,398.19,459.13,382.81,452.52,367.44,452.52,398.19,452.52,30.75,13.22,1
0.37,1, white car,367.3,445.85,398.21,459.15,382.75,452.5,367.3,452.5,398.21,452.5,30.91,13.3,1
0.4,1, white car,367.08,445.8,397.96,459.11,382.52,452.45,367.08,452.45,397.96,452.45,30.88,13.3,1
0.43,1, white car,366.96,445.81,397.71,459.07,382.33,452.44,366.96,452.44,397.71,452.44,30.74,13.26,1
0.47,1, white car,366.81,445.81,397.59,459.1,382.2,452.46,366.81,452.46,397.59,452.46,30.78,13.29,1
0.5,1, white car,366.71,445.77,397.48,459.07,382.09,452.42,366.71,452.42,397.48,452.42,30.78,13.3,1
0.53,1, white car,366.53,445.77,397.37,459.12,381.95,452.45,366.53,452.45,397.37,452.45,30.84,13.35,1
0.57,1, white car,366.44,445.75,397.26,459.12,381.85,452.44,366.44,452.44,397.26,452.44,30.82,13.37,1
0.6,1, white car,366.22,445.82,397.03,459.22,381.63,452.52,366.22,452.52,397.03,452.52,30.81,13.4,1
0.63,1, white car,366.0,445.84,396.9,459.33,381.45,452.59,366.0,452.59,396.9,452.59,30.9,13.48,1
0.67,1, white car,365.9,445.85,396.81,459.38,381.35,452.62,365.9,452.62,396.81,452.62,30.91,13.53,1
0.7,1, white car,365.86,445.84,396.7,459.38,381.28,452.61,365.86,452.61,396.7,452.61,30.85,13.54,1
0.73,1, white car,365.73,445.8,396.54,459.36,381.14,452.58,365.73,452.58,396.54,452.58,30.81,13.56,1
0.77,1, white car,365.7,445.76,396.46,459.34,381.08,452.55,365.7,452.55,396.46,452.55,30.76,13.58,1
0.8,1, white car,365.69,445.75,396.33,459.3,381.01,452.52,365.69,452.52,396.33,452.52,30.64,13.56,1
0.83,1, white car,365.51,445.71,396.24,459.34,380.88,452.52,365.51,452.52,396.24,452.52,30.73,13.63,1
0.87,1, white car,365.43,445.69,396.08,459.32,380.75,452.51,365.43,452.51,396.08,452.51,30.65,13.63,1
0.9,1, white car,365.22,445.63,396.0,459.35,380.61,452.49,365.22,452.49,396.0,452.49,30.79,13.73,1
0.93,1, white car,365.0,445.58,395.96,459.42,380.48,452.5,365.0,452.5,395.96,452.5,30.96,13.84,1
0.97,1, white car,364.8,445.62,395.69,459.44,380.25,452.53,364.8,452.53,395.69,452.53,30.88,13.82,1
1.0,1, white car,364.64,445.6,395.58,459.47,380.11,452.54,364.64,452.54,395.58,452.54,30.94,13.87,1
1.03,1, white car,364.5,445.62,395.39,459.48,379.94,452.55,364.5,452.55,395.39,452.55,30.89,13.86,1
1.07,1, white car,364.27,445.66,395.21,459.56,379.74,452.61,364.27,452.61,395.21,452.61,30.94,13.9,1
1.1,1, white car,364.05,445.64,395.13,459.62,379.59,452.63,364.05,452.63,395.13,452.63,31.08,13.98,1
1.13,1, white car,363.89,445.59,395.03,459.61,379.46,452.6,363.89,452.6,395.03,452.6,31.15,14.02,1
1.17,1, white car,363.68,445.63,394.83,459.66,379.26,452.65,363.68,452.65,394.83,452.65,31.15,14.03,1
1.2,1, white car,363.46,445.61,394.64,459.65,379.05,452.63,363.46,452.63,394.64,452.63,31.18,14.05,1
1.23,1, white car,363.27,445.51,394.59,459.63,378.93,452.57,363.27,452.57,394.59,452.57,31.32,14.12,1
1.27,1, white car,363.03,445.42,394.41,459.57,378.72,452.49,363.03,452.49,394.41,452.49,31.37,14.15,1
1.3,1, white car,362.96,445.44,394.18,459.52,378.57,452.48,362.96,452.48,394.18,452.48,31.21,14.08,1
1.33,1, white car,362.81,445.39,394.1,459.53,378.46,452.46,362.81,452.46,394.1,452.46,31.29,14.13,1
1.37,1, white car,362.55,445.34,393.91,459.52,378.23,452.43,362.55,452.43,393.91,452.43,31.36,14.18,1
1.4,1, white car,362.39,445.32,393.78,459.52,378.08,452.42,362.39,452.42,393.78,452.42,31.39,14.21,1
1.43,1, white car,362.38,445.31,393.65,459.48,378.01,452.4,362.38,452.4,393.65,452.4,31.27,14.17,1
1.47,1, white car,362.27,445.35,393.48,459.51,377.87,452.43,362.27,452.43,393.48,452.43,31.21,14.16,1
1.5,1, white car,362.42,445.33,393.38,459.38,377.9,452.36,362.42,452.36,393.38,452.36,30.96,14.06,1
1.53,1, white car,362.48,445.34,393.26,459.33,377.87,452.33,362.48,452.33,393.26,452.33,30.78,13.99,1
1.57,1, white car,362.39,445.31,393.12,459.3,377.76,452.3,362.39,452.3,393.12,452.3,30.73,13.98,1
1.6,1, white car,362.29,445.33,393.12,459.38,377.7,452.35,362.29,452.35,393.12,452.35,30.82,14.05,1
1.63,1, white car,362.27,445.28,393.02,459.32,377.64,452.3,362.27,452.3,393.02,452.3,30.75,14.04,1
1.67,1, white car,362.35,445.2,392.9,459.16,377.62,452.18,362.35,452.18,392.9,452.18,30.55,13.97,1
1.7,1, white car,362.34,445.19,392.65,459.05,377.49,452.12,362.34,452.12,392.65,452.12,30.3,13.86,1
1.73,1, white car,362.26,445.17,392.53,459.03,377.39,452.1,362.26,452.1,392.53,452.1,30.27,13.86,1
1.77,1, white car,362.28,445.16,392.47,458.99,377.37,452.07,362.28,452.07,392.47,452.07,30.19,13.84,1
1.8,1, white car,362.19,445.14,392.29,458.94,377.24,452.04,362.19,452.04,392.29,452.04,30.09,13.81,1
1.83,1, white car,362.03,445.1,392.23,458.99,377.13,452.04,362.03,452.04,392.23,452.04,30.2,13.88,1
1.87,1, white car,361.96,445.08,392.22,459.01,377.09,452.04,361.96,452.04,392.22,452.04,30.26,13.93,1
1.9,1, white car,361.93,445.1,392.15,459.04,377.04,452.07,361.93,452.07,392.15,452.07,30.23,13.94,1
1.93,1, white car,361.84,445.12,392.03,459.07,376.94,452.09,361.84,452.09,392.03,452.09,30.19,13.95,1
1.97,1, white car,361.8,445.1,391.98,459.07,376.89,452.08,361.8,452.08,391.98,452.08,30.19,13.97,1
2.0,1, white car,361.71,445.1,391.94,459.11,376.82,452.1,361.71,452.1,391.94,452.1,30.23,14.01,1
2.03,1, white car,361.68,445.15,391.85,459.16,376.76,452.15,361.68,452.15,391.85,452.15,30.17,14.01,1
2.07,1, white car,361.62,445.18,391.68,459.14,376.65,452.16,361.62,452.16,391.68,452.16,30.06,13.97,1
2.1,1, white car,361.61,445.16,391.54,459.07,376.57,452.11,361.61,452.11,391.54,452.11,29.93,13.92,1
2.13,1, white car,361.51,445.21,391.37,459.1,376.44,452.15,361.51,452.15,391.37,452.15,29.86,13.89,1
2.17,1, white car,361.45,445.23,391.26,459.1,376.36,452.17,361.45,452.17,391.26,452.17,29.82,13.87,1
2.2,1, white car,361.37,445.23,391.12,459.06,376.25,452.14,361.37,452.14,391.12,452.14,29.75,13.83,1
2.23,1, white car,361.14,445.21,390.95,459.07,376.04,452.14,361.14,452.14,390.95,452.14,29.81,13.86,1
2.27,1, white car,361.02,445.2,390.88,459.08,375.95,452.14,361.02,452.14,390.88,452.14,29.86,13.88,1
2.3,1, white car,360.86,445.1,390.78,459.02,375.82,452.06,360.86,452.06,390.78,452.06,29.92,13.92,1
2.33,1, white car,360.71,445.1,390.68,459.06,375.7,452.08,360.71,452.08,390.68,452.08,29.98,13.97,1
2.37,1, white car,360.6,445.18,390.46,459.08,375.53,452.13,360.6,452.13,390.46,452.13,29.85,13.9,1
2.4,1, white car,360.5,445.12,390.33,459.02,375.41,452.07,360.5,452.07,390.33,452.07,29.83,13.9,1
2.43,1, white car,360.3,445.05,390.26,459.02,375.28,452.04,360.3,452.04,390.26,452.04,29.96,13.98,1
2.47,1, white car,360.16,445.01,390.19,459.04,375.17,452.02,360.16,452.02,390.19,452.02,30.03,14.03,1
2.5,1, white car,360.05,444.96,390.13,459.03,375.09,452.0,360.05,452.0,390.13,452.0,30.08,14.07,1
2.53,1, white car,359.97,444.94,390.1,459.05,375.04,451.99,359.97,451.99,390.1,451.99,30.12,14.11,1
2.57,1, white car,359.8,444.89,389.95,459.04,374.87,451.96,359.8,451.96,389.95,451.96,30.14,14.15,1
2.6,1, white car,359.83,444.91,389.8,458.99,374.81,451.95,359.83,451.95,389.8,451.95,29.97,14.08,1
2.63,1, white car,359.9,444.95,389.65,458.93,374.77,451.94,359.9,451.94,389.65,451.94,29.75,13.99,1
2.67,1, white car,359.86,444.95,389.53,458.91,374.7,451.93,359.86,451.93,389.53,451.93,29.67,13.95,1
2.7,1, white car,359.81,444.93,389.43,458.88,374.62,451.91,359.81,451.91,389.43,451.91,29.62,13.94,1
2.73,1, white car,359.76,444.9,389.44,458.89,374.6,451.9,359.76,451.9,389.44,451.9,29.68,13.98,1
2.77,1, white car,359.74,444.89,389.44,458.9,374.59,451.9,359.74,451.9,389.44,451.9,29.7,14.0,1
2.8,1, white car,359.73,444.93,389.25,458.85,374.49,451.89,359.73,451.89,389.25,451.89,29.52,13.92,1
2.83,1, white car,359.71,444.94,389.19,458.84,374.45,451.89,359.71,451.89,389.19,451.89,29.48,13.91,1
2.87,1, white car,359.71,444.91,389.23,458.85,374.47,451.88,359.71,451.88,389.23,451.88,29.52,13.94,1
2.9,1, white car,359.63,444.89,389.19,458.86,374.41,451.88,359.63,451.88,389.19,451.88,29.57,13.97,1
2.93,1, white car,359.59,444.88,389.17,458.86,374.38,451.87,359.59,451.87,389.17,451.87,29.58,13.98,1
2.97,1, white car,359.62,444.85,389.08,458.77,374.35,451.81,359.62,451.81,389.08,451.81,29.46,13.92,1
3.0,1, white car,359.47,444.77,389.13,458.8,374.3,451.78,359.47,451.78,389.13,451.78,29.66,14.03,1
3.03,1, white car,359.26,444.72,389.21,458.9,374.23,451.81,359.26,451.81,389.21,451.81,29.94,14.18,1
3.07,1, white car,359.36,444.67,389.19,458.82,374.27,451.75,359.36,451.75,389.19,451.75,29.83,14.15,1
3.1,1, white car,359.41,444.69,389.12,458.8,374.27,451.75,359.41,451.75,389.12,451.75,29.71,14.11,1
3.13,1, white car,359.33,444.69,389.09,458.83,374.21,451.76,359.33,451.76,389.09,451.76,29.76,14.15,1
3.17,1, white car,359.39,444.7,389.06,458.81,374.22,451.75,359.39,451.75,389.06,451.75,29.67,14.11,1
3.2,1, white car,359.48,444.72,389.0,458.77,374.24,451.75,359.48,451.75,389.0,451.75,29.52,14.05,1
3.23,1, white car,359.45,444.74,388.96,458.78,374.21,451.76,359.45,451.76,388.96,451.76,29.51,14.04,1
3.27,1, white car,359.6,444.8,388.8,458.68,374.2,451.74,359.6,451.74,388.8,451.74,29.2,13.88,1
3.3,1, white car,359.58,444.83,388.8,458.71,374.19,451.77,359.58,451.77,388.8,451.77,29.22,13.88,1
3.33,1, white car,359.52,444.79,388.85,458.72,374.18,451.76,359.52,451.76,388.85,451.76,29.33,13.93,1
3.37,1, white car,359.48,444.76,388.89,458.74,374.18,451.75,359.48,451.75,388.89,451.75,29.41,13.97,1
3.4,1, white car,359.5,444.76,388.9,458.73,374.2,451.74,359.5,451.74,388.9,451.74,29.4,13.97,1
3.43,1, white car,359.42,444.72,388.99,458.78,374.21,451.75,359.42,451.75,388.99,451.75,29.57,14.07,1
3.47,1, white car,359.39,444.7,388.99,458.8,374.19,451.75,359.39,451.75,388.99,451.75,29.6,14.1,1
3.5,1, white car,359.35,444.68,389.03,458.83,374.19,451.75,359.35,451.75,389.03,451.75,29.68,14.15,1
3.53,1, white car,359.48,444.69,388.97,458.77,374.22,451.73,359.48,451.73,388.97,451.73,29.49,14.07,1
3.57,1, white car,359.51,444.74,388.94,458.79,374.22,451.76,359.51,451.76,388.94,451.76,29.43,14.05,1
3.6,1, white car,359.5,444.73,388.98,458.81,374.24,451.77,359.5,451.77,388.98,451.77,29.48,14.08,1
3.63,1, white car,359.51,444.72,388.98,458.8,374.24,451.76,359.51,451.76,388.98,451.76,29.46,14.08,1
3.67,1, white car,359.56,444.79,388.94,458.84,374.25,451.81,359.56,451.81,388.94,451.81,29.38,14.04,1
3.7,1, white car,359.61,444.81,388.98,458.85,374.3,451.83,359.61,451.83,388.98,451.83,29.37,14.04,1
3.73,1, white car,359.59,444.78,389.06,458.88,374.33,451.83,359.59,451.83,389.06,451.83,29.47,14.1,1
3.77,1, white car,359.58,444.78,389.08,458.9,374.33,451.84,359.58,451.84,389.08,451.84,29.5,14.12,1
3.8,1, white car,359.58,444.8,389.08,458.93,374.33,451.87,359.58,451.87,389.08,451.87,29.5,14.13,1
3.83,1, white car,359.69,444.86,388.99,458.89,374.34,451.87,359.69,451.87,388.99,451.87,29.3,14.03,1
3.87,1, white car,359.8,444.94,388.9,458.87,374.35,451.91,359.8,451.91,388.9,451.91,29.1,13.93,1
3.9,1, white car,359.83,444.99,388.81,458.84,374.32,451.92,359.83,451.92,388.81,451.92,28.98,13.86,1
3.93,1, white car,359.84,445.01,388.77,458.83,374.31,451.92,359.84,451.92,388.77,451.92,28.93,13.82,1
3.97,1, white car,359.84,445.04,388.75,458.85,374.29,451.95,359.84,451.95,388.75,451.95,28.91,13.8,1
4.0,1, white car,359.73,445.01,388.82,458.9,374.27,451.95,359.73,451.95,388.82,451.95,29.09,13.89,1
4.03,1, white car,359.74,445.02,388.83,458.9,374.29,451.96,359.74,451.96,388.83,451.96,29.1,13.88,1
4.07,1, white car,359.77,445.05,388.84,458.9,374.31,451.98,359.77,451.98,388.84,451.98,29.06,13.86,1
4.1,1, white car,359.75,445.04,388.9,458.94,374.32,451.99,359.75,451.99,388.9,451.99,29.15,13.9,1
4.13,1, white car,359.76,445.08,388.93,458.99,374.34,452.03,359.76,452.03,388.93,452.03,29.17,13.9,1
4.17,1, white car,359.71,445.1,389.0,459.06,374.35,452.08,359.71,452.08,389.0,452.08,29.29,13.96,1
4.2,1, white car,359.66,445.06,389.1,459.09,374.38,452.07,359.66,452.07,389.1,452.07,29.44,14.03,1
