frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,6,1049.67,548.14,0.0,0.0,0.0,0.0,3,,,,,,,,,0.0,0.0,,,,,,,81.40108905905373,
0.03,6,1046.79,548.39,-26.67,2.31,0.0,0.0,3,,,,,,,,,26.67,-2.31,,,,,,,84.4587591668265,
0.07,6,1044.37,548.41,-22.41,0.19,142.0,-70.67,3,,,,,,,,,22.41,-0.19,,,,,,,86.73184248014107,
0.1,6,1041.59,548.35,-25.74,-0.56,-111.0,-25.0,3,,,,,,,,,25.74,0.56,,,,,,,89.11409540583347,
0.13,6,1038.69,548.27,-26.85,-0.74,-37.0,-6.0,3,,,,,,,,,26.85,0.74,,,,,,,91.64065691602164,
0.17,6,1036.09,548.14,-24.07,-1.2,92.67,-15.33,3,,,,,,,,,24.07,1.2,,,,,,,93.82657885695289,
0.2,6,1033.0,548.3,-28.61,1.48,-151.33,89.33,3,,,,,,,,,28.61,-1.48,,,,,,,96.81761461634952,
0.23,6,1030.2,548.26,-25.93,-0.37,89.33,-61.67,3,,,,,,,,,25.93,0.37,,,,,,,99.52412622073099,
0.27,6,1027.49,548.26,-25.09,0.0,28.0,12.33,3,,,,,,,,,25.09,0.0,,,,,,,102.03766069447086,
0.3,6,1024.6,548.3,-26.76,0.37,-55.67,12.33,3,,,,,,,,,26.76,-0.37,,,,,,,104.60032982739571,
0.33,6,1021.89,548.26,-25.09,-0.37,55.67,-24.67,3,,,,,,,,,25.09,0.37,,,,,,,107.14435216099811,
0.37,6,1018.89,548.35,-27.78,0.83,-89.67,40.0,3,,,,,,,,,27.78,-0.83,,,,,,,109.97381506522355,
0.4,6,1016.01,548.32,-26.67,-0.28,37.0,-37.0,3,,,,,,,,,26.67,0.28,,,,,,,112.87810638028962,
0.43,6,1013.19,548.22,-26.11,-0.93,18.67,-21.67,3,,,,,,,,,26.11,0.93,,,,,,,115.50221859341046,
0.47,6,1010.41,548.21,-25.74,-0.09,12.33,28.0,3,,,,,,,,,25.74,0.09,,,,,,,118.01569598998262,
0.5,6,1007.57,548.13,-26.3,-0.74,-18.67,-21.67,3,,,,,,,,,26.3,0.74,,,,,,,120.93680002381402,
0.53,6,1004.61,548.26,-27.41,1.2,-37.0,64.67,3,,,,,,,,,27.41,-1.2,,,,,,,124.06684690117658,
0.57,6,1001.84,548.33,-25.65,0.65,58.67,-18.33,3,,,,,,,,,25.65,-0.65,,,,,,,127.00238619805528,
0.6,6,999.4,548.31,-22.59,-0.19,102.0,-28.0,3,,,,,,,,,22.59,0.19,,,,,,,129.34939389111952,
0.63,6,996.62,548.28,-25.74,-0.28,-105.0,-3.0,3,,,,,,,,,25.74,0.28,,,,,,,131.7261845648008,
0.67,6,993.75,548.17,-26.57,-1.02,-27.67,-24.67,3,,,,,,,,,26.57,1.02,,,,,,,134.32799559287696,
0.7,6,990.78,548.37,-27.5,1.85,-31.0,95.67,3,,,,,,,,,27.5,-1.85,,,,,,,137.2631472755888,
0.73,6,987.98,548.32,-25.93,-0.46,52.33,-77.0,3,,,,,,,,,25.93,0.46,,,,,,,139.94552547330684,
0.77,6,985.19,548.32,-25.83,0.0,3.33,15.33,3,,,,,,,,,25.83,0.0,,,,,,,142.43966652586627,
0.8,6,982.38,548.3,-26.02,-0.19,-6.33,-6.33,3,,,,,,,,,26.02,0.19,,,,,,,145.05812972736123,
0.83,6,979.68,548.3,-25.0,0.0,34.0,6.33,3,,,,,,,,,25.0,0.0,,,,,,,147.56737105471512,
0.87,6,976.69,548.46,-27.69,1.48,-89.67,49.33,3,,,,,,,,,27.69,-1.48,,,,,,,150.57305768297317,
0.9,6,973.98,548.42,-25.09,-0.37,86.67,-61.67,3,,,,,,,,,25.09,0.37,,,,,,,153.14609560808265,
0.93,6,971.2,548.32,-25.74,-0.93,-21.67,-18.67,3,,,,,,,,,25.74,0.93,,,,,,,155.7476256640851,
0.97,6,968.53,548.38,-24.72,0.56,34.0,49.67,3,,,,,,,,,24.72,-0.56,,,,,,,158.2205489182741,
1.0,6,965.77,548.32,-25.56,-0.56,-28.0,-37.33,3,,,,,,,,,25.56,0.56,,,,,,,160.8942665230802,
1.03,6,962.71,548.38,-28.33,0.56,-92.33,37.33,3,,,,,,,,,28.33,-0.56,,,,,,,164.16281095302912,
1.07,6,960.0,548.39,-25.09,0.09,108.0,-15.67,3,,,,,,,,,25.09,-0.09,,,,,,,166.93412622947997,
1.1,6,957.26,548.4,-25.37,0.09,-9.33,0.0,3,,,,,,,,,25.37,-0.09,,,,,,,169.54085584306804,
1.13,6,954.58,548.44,-24.81,0.37,18.67,9.33,3,,,,,,,,,24.81,-0.37,,,,,,,172.10616287628977,
1.17,6,951.82,548.35,-25.56,-0.83,-25.0,-40.0,3,,,,,,,,,25.56,0.83,,,,,,,174.6473890443255,
1.2,6,948.94,548.43,-26.67,0.74,-37.0,52.33,3,,,,,,,,,26.67,-0.74,,,,,,,177.5079201049913,
1.23,6,946.09,548.49,-26.39,0.56,9.33,-6.0,3,,,,,,,,,26.39,-0.56,,,,,,,180.4935921300254,
1.27,6,943.22,548.49,-26.57,0.0,-6.0,-18.67,3,,,,,,,,,26.57,0.0,,,,,,,183.26322598928567,
1.3,6,940.57,548.57,-24.54,0.74,67.67,24.67,3,,,,,,,,,24.54,-0.74,,,,,,,185.82305266031975,
1.33,6,937.87,548.51,-25.0,-0.56,-15.33,-43.33,3,,,,,,,,,25.0,0.56,,,,,,,188.1812402977512,
1.37,6,935.14,548.49,-25.28,-0.19,-9.33,12.33,3,,,,,,,,,25.28,0.19,,,,,,,190.70532373271587,
1.4,6,932.22,548.48,-27.04,-0.09,-58.67,3.33,3,,,,,,,,,27.04,0.09,,,,,,,193.881999422329,
