frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,,,,,33,
0.03,,,,,33,
0.07,,,,,33,
0.1,,,,,33,
0.13,,,,,33,
0.17,,,,,33,
0.2,,,,,33,
0.23,,,,,33,
0.27,,,,,33,
0.3,,,,,33,
0.33,,,,,33,
0.37,,,,,33,
0.4,,,,,33,
0.43,,,,,33,
0.47,,,,,33,
0.5,,,,,33,
0.53,,,,,33,
0.57,,,,,33,
0.6,,,,,33,
0.63,,,,,33,
0.67,,,,,33,
0.7,,,,,33,
0.73,,,,,33,
0.77,,,,,33,
0.8,,,,,33,
0.83,,,,,33,
0.87,,,,,33,
0.9,,,,,33,
0.93,,,,,33,
0.97,,,,,33,
1.0,,,,,33,
1.03,,,,,33,
1.07,,,,,33,
1.1,,,,,33,
1.13,,,,,33,
1.17,,,,,33,
1.2,,,,,33,
1.23,,,,,33,
1.27,,,,,33,
1.3,,,,,33,
1.33,,,,,33,
1.37,,,,,33,
1.4,,,,,33,
1.43,,,,,33,
1.47,,,,,33,
1.5,,,,,33,
1.53,,,,,33,
1.57,,,,,33,
1.6,,,,,33,
1.63,,,,,33,
1.67,,,,,33,
1.7,,,,,33,
1.73,,,,,33,
1.77,,,,,33,
1.8,,,,,33,
1.83,,,,,33,
1.87,,,,,33,
1.9,,,,,33,
1.93,,,,,33,
1.97,,,,,33,
2.0,,,,,33,
2.03,,,,,33,
2.07,,,,,33,
2.1,,,,,33,
2.13,,,,,33,
2.17,,,,,33,
2.2,,,,,33,
2.23,,,,,33,
2.27,,,,,33,
2.3,,,,,33,
2.33,,,,,33,
2.37,,,,,33,
2.4,,,,,33,
2.43,,,,,33,
2.47,,,,,33,
2.5,,,,,33,
2.53,,,,,33,
2.57,,,,,33,
2.6,,,,,33,
2.63,,,,,33,
2.67,,,,,33,
2.7,,,,,33,
2.73,,,,,33,
2.77,,,,,33,
2.8,,,,,33,
2.83,,,,,33,
2.87,,,,,33,
2.9,,,,,5,
2.93,,,,,33,
2.97,,,,,5,
3.0,,,,,5,
3.03,,,,,5,
3.07,,,,,5,
3.1,,,,,5,
3.13,,,,,5,
3.17,,,,,5,
