frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,3,906.42,530.28,0.0,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,
0.03,3,904.31,530.02,-19.54,-2.41,0.0,0.0,2,,,,,,,,,,,,,,,,,,
0.07,3,902.1,530.08,-20.46,0.56,-30.67,99.0,2,,,20.46,-0.56,,,,,,,,,,123.87355206015525,,,,
0.1,3,899.68,530.17,-22.41,0.83,-65.0,9.0,2,,,22.41,-0.83,,,,,,,,,,121.45874114282587,,,,
0.13,3,897.15,530.2,-23.43,0.28,-34.0,-18.33,2,,,23.43,-0.28,,,,,,,,,,119.1423098651356,,,,
0.17,3,894.43,530.1,-25.19,-0.93,-58.67,-40.33,2,,,,,,,,,,,,,,,,,,
0.2,3,891.77,529.88,-24.63,-2.04,18.67,-37.0,2,,,24.63,2.04,,,,,,,,,,114.0846282371118,,,,
0.23,3,889.24,529.67,-23.43,-1.94,40.0,3.33,2,,,23.43,1.94,,,,,,,,,,111.5177174264251,,,,
0.27,3,886.67,529.55,-23.8,-1.11,-12.33,27.67,2,,,23.8,1.11,,,,,,,,,,108.70736589578458,,,,
0.3,3,884.32,529.39,-21.76,-1.48,68.0,-12.33,2,,,,,,,,,,,,,,,,,,
0.33,3,881.62,529.31,-25.0,-0.74,-108.0,24.67,2,,,,,,,,,,,,,,,,,,
0.37,3,879.29,529.26,-21.57,-0.46,114.33,9.33,2,,,,,,,,,,,,,,,,,,
0.4,3,876.81,529.09,-22.96,-1.57,-46.33,-37.0,2,,,,,,,,,,,,,,,,,,
0.43,3,874.62,529.0,-20.28,-0.83,89.33,24.67,2,,,,,,,,,,,,,,,,,,
0.47,3,872.09,528.92,-23.43,-0.74,-105.0,3.0,2,,,,,,,,,,,,,,,,,,
0.5,3,869.43,528.85,-24.63,-0.65,-40.0,3.0,2,,,24.63,0.65,,,,,,,,,,91.65281555958873,,,,
0.53,3,866.77,528.95,-24.63,0.93,0.0,52.67,2,,,24.63,-0.93,,,,,,,,,,88.9872091932318,,,,
0.57,3,864.42,528.96,-21.76,0.09,95.67,-28.0,2,,,,,,,,,,,,,,,,,,
0.6,3,861.95,528.84,-22.87,-1.11,-37.0,-40.0,2,,,,,,,,,,,,,,,,,,
0.63,3,859.43,528.77,-23.33,-0.65,-15.33,15.33,2,,,,,,,,,,,,,,,,,,
0.67,3,857.0,528.65,-22.5,-1.11,27.67,-15.33,2,,,22.5,1.11,,,,,,,,,,79.63016074327614,,,,
0.7,3,854.15,528.55,-26.39,-0.93,-129.67,6.0,2,,,26.39,0.93,,,,,,,,,,76.77515874291625,,,,
0.73,3,851.89,528.38,-20.93,-1.57,182.0,-21.33,2,,,20.93,1.57,,,,,,,,,,74.62248253710138,,,,
0.77,3,849.96,528.1,-17.87,-2.59,102.0,-34.0,2,,,,,,,,,,,,,,,,,,
0.8,3,847.24,527.89,-25.19,-1.94,-244.0,21.67,2,,,,,,,,,,,,,,,,,,
0.83,3,844.79,527.66,-22.69,-2.13,83.33,-6.33,2,,,,,,,,,,,,,,,,,,
0.87,3,842.45,527.36,-21.67,-2.78,34.0,-21.67,2,,,,,,,,,,,,,,,,,,
0.9,3,839.93,527.09,-23.33,-2.5,-55.33,9.33,2,,,23.33,2.5,,,,,,,,,,63.46650297597935,,,,
0.93,3,837.55,527.04,-22.04,-0.46,43.0,68.0,2,,,22.04,0.46,,,,,,,,,,61.37636760187101,,,,
0.97,3,835.09,526.85,-22.78,-1.76,-24.67,-43.33,2,,,22.78,1.76,,,,,,,,,,59.14219221503374,,,,
1.0,3,832.77,526.71,-21.48,-1.3,43.33,15.33,2,,,21.48,1.3,,,,,,,,,,56.86740454777234,,,,
1.03,3,830.37,526.73,-22.22,0.19,-24.67,49.67,2,,,22.22,-0.19,,,,,,,,,,54.6340351795472,,,,
1.07,3,827.53,526.68,-26.3,-0.46,-136.0,-21.67,2,,,26.3,0.46,,,,,,,,,,52.25088803073104,,,,
1.1,3,824.93,526.54,-24.07,-1.3,74.33,-28.0,2,,,24.07,1.3,,,,,,,,,,49.56566957078248,,,,
1.13,3,822.52,526.45,-22.31,-0.83,58.67,15.67,2,,,22.31,0.83,,,,,,,,,,46.92431565830231,,,,
1.17,3,820.17,526.15,-21.76,-2.78,18.33,-65.0,2,,,21.76,2.78,,,,,,,,,,44.725869471705046,,,,
1.2,3,818.14,525.91,-18.8,-2.22,98.67,18.67,2,,,,,,,,,,,,,,,,,,
1.23,3,815.55,525.63,-23.98,-2.59,-172.67,-12.33,2,,,23.98,2.59,,,,,,,,,,40.72405922793058,,,,
1.27,3,812.65,525.46,-26.85,-1.57,-95.67,34.0,2,,,26.85,1.57,,,,,,,,,,38.269733471765875,,,,
1.3,3,810.23,525.65,-22.41,1.76,148.0,111.0,2,,,22.41,-1.76,,,,,,,,,,36.36805466339931,,,,
1.33,3,807.83,525.62,-22.22,-0.28,6.33,-68.0,2,,,22.22,0.28,,,,,,,,,,34.21527875087383,,,,
