frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,2, white car,1081.08,526.53,1109.28,538.8,1095.18,532.67,1081.08,532.67,1109.28,532.67,28.19,12.28,2
0.03,2, white car,1078.25,526.56,1106.7,538.95,1092.47,532.75,1078.25,532.75,1106.7,532.75,28.45,12.39,2
0.07,2, white car,1075.97,526.74,1104.18,539.02,1090.07,532.88,1075.97,532.88,1104.18,532.88,28.22,12.29,2
0.1,2, white car,1073.11,526.56,1101.39,538.87,1087.25,532.72,1073.11,532.72,1101.39,532.72,28.27,12.31,2
0.13,2, white car,1070.56,526.62,1098.41,538.77,1084.49,532.69,1070.56,532.69,1098.41,532.69,27.85,12.15,2
0.17,2, white car,1067.18,526.54,1095.62,538.95,1081.4,532.74,1067.18,532.74,1095.62,532.74,28.44,12.42,2
0.2,2, white car,1064.26,526.54,1092.77,539.0,1078.51,532.77,1064.26,532.77,1092.77,532.77,28.51,12.46,2
0.23,2, white car,1061.59,526.75,1089.97,539.17,1075.78,532.96,1061.59,532.96,1089.97,532.96,28.38,12.42,2
0.27,2, white car,1058.61,526.84,1087.11,539.33,1072.86,533.08,1058.61,533.08,1087.11,533.08,28.5,12.49,2
0.3,2, white car,1056.01,526.94,1084.4,539.41,1070.21,533.18,1056.01,533.18,1084.4,533.18,28.39,12.47,2
0.33,2, white car,1052.5,527.02,1081.4,539.74,1066.95,533.38,1052.5,533.38,1081.4,533.38,28.9,12.72,2
0.37,2, white car,1049.5,527.0,1078.67,539.87,1064.08,533.43,1049.5,533.43,1078.67,533.43,29.17,12.87,2
0.4,2, white car,1047.31,527.37,1075.67,539.91,1061.49,533.64,1047.31,533.64,1075.67,533.64,28.37,12.53,2
0.43,2, white car,1044.49,527.71,1072.96,540.32,1058.72,534.01,1044.49,534.01,1072.96,534.01,28.47,12.6,2
0.47,2, white car,1041.74,527.57,1070.42,540.32,1056.08,533.95,1041.74,533.95,1070.42,533.95,28.68,12.75,2
0.5,2, white car,1038.96,527.79,1067.45,540.46,1053.2,534.13,1038.96,534.13,1067.45,534.13,28.48,12.67,2
0.53,2, white car,1035.62,527.84,1064.19,540.56,1049.91,534.2,1035.62,534.2,1064.19,534.2,28.57,12.71,2
0.57,2, white car,1032.97,527.98,1061.09,540.49,1047.03,534.24,1032.97,534.24,1061.09,534.24,28.12,12.51,2
0.6,2, white car,1030.46,528.1,1058.37,540.52,1044.42,534.31,1030.46,534.31,1058.37,534.31,27.91,12.41,2
0.63,2, white car,1028.01,528.24,1055.71,540.55,1041.86,534.4,1028.01,534.4,1055.71,534.4,27.71,12.32,2
0.67,2, white car,1025.29,528.68,1052.47,540.73,1038.88,534.71,1025.29,534.71,1052.47,534.71,27.18,12.05,2
0.7,2, white car,1022.17,528.63,1049.56,540.76,1035.86,534.7,1022.17,534.7,1049.56,534.7,27.39,12.13,2
0.73,2, white car,1019.43,528.66,1046.83,540.77,1033.13,534.71,1019.43,534.71,1046.83,534.71,27.39,12.11,2
0.77,2, white car,1016.76,528.7,1044.2,540.82,1030.48,534.76,1016.76,534.76,1044.2,534.76,27.44,12.12,2
0.8,2, white car,1013.99,528.92,1041.36,541.01,1027.67,534.96,1013.99,534.96,1041.36,534.96,27.38,12.09,2
0.83,2, white car,1011.14,529.02,1038.09,540.91,1024.62,534.96,1011.14,534.96,1038.09,534.96,26.95,11.89,2
0.87,2, white car,1007.89,528.89,1035.48,541.05,1021.68,534.97,1007.89,534.97,1035.48,534.97,27.59,12.16,2
0.9,2, white car,1005.21,528.88,1032.82,541.04,1019.02,534.96,1005.21,534.96,1032.82,534.96,27.61,12.16,2
0.93,2, white car,1002.7,529.05,1030.07,541.09,1016.39,535.07,1002.7,535.07,1030.07,535.07,27.37,12.04,2
0.97,2, white car,999.76,529.08,1027.5,541.28,1013.63,535.18,999.76,535.18,1027.5,535.18,27.75,12.21,2
1.0,2, white car,996.69,529.38,1024.44,541.6,1010.57,535.49,996.69,535.49,1024.44,535.49,27.75,12.22,2
1.03,2, white car,993.52,529.41,1021.65,541.8,1007.59,535.61,993.52,535.61,1021.65,535.61,28.13,12.39,2
1.07,2, white car,991.13,529.49,1018.95,541.73,1005.04,535.61,991.13,535.61,1018.95,535.61,27.82,12.24,2
