frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,,6.0,,13,,
0.03,,6.0,,13,,
0.07,,6.0,,13,,
0.1,51.0,6.0,,13,,
0.13,51.0,6.0,,13,,
0.17,51.0,6.0,,13,,
0.2,,6.0,,13,,
0.23,51.0,6.0,,13,,
0.27,,6.0,,13,,
0.3,51.0,6.0,,13,,
0.33,51.0,6.0,,13,,
0.37,51.0,6.0,,13,,
0.4,24.0,6.0,,13,,
0.43,24.0,6.0,,13,,
0.47,51.0,6.0,,50,,
0.5,51.0,6.0,,50,,
0.53,51.0,6.0,,50,,
0.57,51.0,6.0,,50,,
0.6,51.0,6.0,,50,,
0.63,51.0,6.0,,50,,
0.67,51.0,6.0,,50,,
0.7,51.0,6.0,,50,,
0.73,51.0,6.0,,50,,
0.77,51.0,6.0,,50,,
0.8,51.0,6.0,,50,,
0.83,51.0,6.0,,50,,
0.87,51.0,6.0,,50,,
0.9,51.0,6.0,,50,22.0,
0.93,24.0,6.0,,50,22.0,
0.97,24.0,6.0,,50,22.0,
1.0,24.0,6.0,,50,22.0,
1.03,51.0,6.0,,50,22.0,
1.07,51.0,6.0,,50,22.0,
1.1,51.0,6.0,,50,22.0,
1.13,51.0,6.0,,50,22.0,
1.17,51.0,6.0,,50,22.0,
1.2,51.0,6.0,,50,22.0,
1.23,51.0,6.0,,50,22.0,
1.27,51.0,6.0,,50,22.0,
1.3,51.0,6.0,,50,22.0,
1.33,51.0,6.0,,50,22.0,
1.37,51.0,6.0,,50,22.0,
1.4,51.0,6.0,,50,22.0,
1.43,51.0,6.0,,50,22.0,
1.47,51.0,6.0,,50,22.0,
1.5,51.0,6.0,,50,22.0,
1.53,51.0,6.0,,50,22.0,
1.57,24.0,6.0,,50,22.0,
1.6,51.0,6.0,,50,22.0,
1.63,51.0,6.0,,50,22.0,
1.67,51.0,6.0,,50,22.0,
1.7,24.0,6.0,,50,22.0,
1.73,24.0,6.0,,50,22.0,
1.77,24.0,6.0,,13,22.0,
1.8,24.0,6.0,,13,22.0,
1.83,24.0,6.0,,50,22.0,
1.87,24.0,6.0,,13,22.0,
1.9,24.0,6.0,,50,22.0,
1.93,24.0,6.0,,13,22.0,
1.97,24.0,6.0,,13,22.0,
2.0,24.0,6.0,,13,22.0,
