frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,1, white car,173.97,492.77,203.75,508.06,188.86,500.42,173.97,500.42,203.75,500.42,29.79,15.29,3
0.03,1, white car,173.96,492.77,203.76,508.06,188.86,500.42,173.96,500.42,203.76,500.42,29.8,15.29,3
0.07,1, white car,173.96,492.76,203.76,508.06,188.86,500.41,173.96,500.41,203.76,500.41,29.8,15.29,3
0.1,1, white car,173.93,492.75,203.79,508.07,188.86,500.41,173.93,500.41,203.79,500.41,29.86,15.32,3
0.13,1, white car,173.94,492.76,203.78,508.07,188.86,500.41,173.94,500.41,203.78,500.41,29.84,15.31,3
0.17,1, white car,174.03,492.81,203.73,508.05,188.88,500.43,174.03,500.43,203.73,500.43,29.7,15.23,3
0.2,1, white car,174.04,492.82,203.7,508.03,188.87,500.43,174.04,500.43,203.7,500.43,29.66,15.21,3
0.23,1, white car,174.04,492.83,203.68,508.02,188.86,500.42,174.04,500.42,203.68,500.42,29.64,15.19,3
0.27,1, white car,174.12,492.85,203.73,508.02,188.92,500.43,174.12,500.43,203.73,500.43,29.61,15.17,3
0.3,1, white car,174.11,492.85,203.69,508.0,188.9,500.42,174.11,500.42,203.69,500.42,29.58,15.15,3
0.33,1, white car,174.1,492.82,203.7,507.98,188.9,500.4,174.1,500.4,203.7,500.4,29.59,15.16,3
0.37,1, white car,174.08,492.79,203.68,507.95,188.88,500.37,174.08,500.37,203.68,500.37,29.6,15.16,3
0.4,1, white car,174.06,492.77,203.69,507.95,188.87,500.36,174.06,500.36,203.69,500.36,29.64,15.18,3
0.43,1, white car,174.08,492.76,203.72,507.94,188.9,500.35,174.08,500.35,203.72,500.35,29.64,15.18,3
0.47,1, white car,173.99,492.67,203.78,507.93,188.88,500.3,173.99,500.3,203.78,500.3,29.79,15.26,3
0.5,1, white car,173.95,492.63,203.8,507.92,188.88,500.27,173.95,500.27,203.8,500.27,29.85,15.3,3
0.53,1, white car,174.0,492.64,203.85,507.94,188.93,500.29,174.0,500.29,203.85,500.29,29.85,15.3,3
0.57,1, white car,174.0,492.63,203.91,507.96,188.96,500.3,174.0,500.3,203.91,500.3,29.91,15.33,3
0.6,1, white car,173.99,492.61,203.96,507.98,188.98,500.3,173.99,500.3,203.96,500.3,29.97,15.37,3
0.63,1, white car,173.95,492.55,203.93,507.94,188.94,500.25,173.95,500.25,203.93,500.25,29.98,15.39,3
0.67,1, white car,173.86,492.49,203.96,507.95,188.91,500.22,173.86,500.22,203.96,500.22,30.09,15.46,3
0.7,1, white car,173.87,492.44,204.03,507.95,188.95,500.19,173.87,500.19,204.03,500.19,30.16,15.51,3
0.73,1, white car,173.85,492.39,204.1,507.97,188.98,500.18,173.85,500.18,204.1,500.18,30.25,15.57,3
0.77,1, white car,173.85,492.38,204.11,507.97,188.98,500.18,173.85,500.18,204.11,500.18,30.25,15.59,3
0.8,1, white car,173.92,492.39,204.2,508.01,189.06,500.2,173.92,500.2,204.2,500.2,30.28,15.62,3
0.83,1, white car,173.9,492.31,204.2,507.95,189.05,500.13,173.9,500.13,204.2,500.13,30.3,15.64,3
0.87,1, white car,173.96,492.32,204.18,507.94,189.07,500.13,173.96,500.13,204.18,500.13,30.22,15.61,3
0.9,1, white car,173.95,492.31,204.19,507.94,189.07,500.13,173.95,500.13,204.19,500.13,30.24,15.63,3
0.93,1, white car,173.92,492.28,204.22,507.96,189.07,500.12,173.92,500.12,204.22,500.12,30.3,15.68,3
0.97,1, white car,174.0,492.34,204.19,507.96,189.1,500.15,174.0,500.15,204.19,500.15,30.2,15.62,3
1.0,1, white car,174.0,492.37,204.13,507.95,189.07,500.16,174.0,500.16,204.13,500.16,30.13,15.58,3
1.03,1, white car,173.98,492.39,204.08,507.95,189.03,500.17,173.98,500.17,204.08,500.17,30.1,15.56,3
1.07,1, white car,173.99,492.35,204.18,507.96,189.09,500.16,173.99,500.16,204.18,500.16,30.2,15.61,3
1.1,1, white car,173.94,492.34,204.18,507.99,189.06,500.16,173.94,500.16,204.18,500.16,30.25,15.64,3
1.13,1, white car,173.9,492.31,204.17,507.98,189.03,500.15,173.9,500.15,204.17,500.15,30.28,15.67,3
1.17,1, white car,173.89,492.24,204.18,507.92,189.03,500.08,173.89,500.08,204.18,500.08,30.29,15.68,3
1.2,1, white car,173.93,492.25,204.12,507.89,189.03,500.07,173.93,500.07,204.12,500.07,30.19,15.64,3
1.23,1, white car,173.97,492.28,204.08,507.87,189.03,500.07,173.97,500.07,204.08,500.07,30.11,15.6,3
1.27,1, white car,174.0,492.3,204.05,507.87,189.03,500.09,174.0,500.09,204.05,500.09,30.05,15.57,3
1.3,1, white car,174.12,492.34,204.12,507.88,189.12,500.11,174.12,500.11,204.12,500.11,30.0,15.54,3
1.33,1, white car,174.13,492.34,204.2,507.91,189.17,500.13,174.13,500.13,204.2,500.13,30.07,15.57,3
1.37,1, white car,174.06,492.31,204.18,507.9,189.12,500.1,174.06,500.1,204.18,500.1,30.11,15.59,3
1.4,1, white car,174.09,492.32,204.13,507.87,189.11,500.09,174.09,500.09,204.13,500.09,30.05,15.55,3
1.43,1, white car,174.12,492.29,204.23,507.87,189.17,500.08,174.12,500.08,204.23,500.08,30.11,15.58,3
1.47,1, white car,174.08,492.28,204.18,507.86,189.13,500.07,174.08,500.07,204.18,500.07,30.1,15.58,3
1.5,1, white car,174.15,492.32,204.13,507.84,189.14,500.08,174.15,500.08,204.13,500.08,29.98,15.52,3
1.53,1, white car,174.06,492.29,204.0,507.8,189.03,500.05,174.06,500.05,204.0,500.05,29.95,15.51,3
1.57,1, white car,174.04,492.36,203.92,507.83,188.98,500.09,174.04,500.09,203.92,500.09,29.88,15.48,3
1.6,1, white car,174.12,492.43,203.9,507.85,189.01,500.14,174.12,500.14,203.9,500.14,29.79,15.43,3
1.63,1, white car,173.97,492.4,203.68,507.78,188.83,500.09,173.97,500.09,203.68,500.09,29.71,15.38,3
1.67,1, white car,173.88,492.41,203.57,507.77,188.73,500.09,173.88,500.09,203.57,500.09,29.69,15.36,3
1.7,1, white car,173.77,492.31,203.62,507.75,188.7,500.03,173.77,500.03,203.62,500.03,29.85,15.44,3
1.73,1, white car,173.74,492.25,203.41,507.57,188.57,499.91,173.74,499.91,203.41,499.91,29.67,15.32,3
1.77,1, white car,173.83,492.22,203.28,507.4,188.55,499.81,173.83,499.81,203.28,499.81,29.45,15.17,3
1.8,1, white car,173.91,492.19,203.18,507.22,188.55,499.71,173.91,499.71,203.18,499.71,29.27,15.03,3
1.83,1, white car,174.01,492.09,203.09,506.98,188.55,499.53,174.01,499.53,203.09,499.53,29.08,14.89,3
1.87,1, white car,174.07,492.01,203.23,506.92,188.65,499.47,174.07,499.47,203.23,499.47,29.16,14.91,3
1.9,1, white car,173.96,492.02,203.22,506.95,188.59,499.48,173.96,499.48,203.22,499.48,29.26,14.93,3
1.93,1, white car,173.96,492.15,203.08,506.98,188.52,499.57,173.96,499.57,203.08,499.57,29.12,14.83,3
1.97,1, white car,174.23,492.26,203.01,506.84,188.62,499.55,174.23,499.55,203.01,499.55,28.78,14.59,3
2.0,1, white car,174.32,492.36,202.8,506.73,188.56,499.54,174.32,499.54,202.8,499.54,28.48,14.37,3
2.03,1, white car,174.45,492.4,202.85,506.66,188.65,499.53,174.45,499.53,202.85,499.53,28.39,14.27,3
2.07,1, white car,174.57,492.31,202.98,506.53,188.77,499.42,174.57,499.42,202.98,499.42,28.41,14.22,3
2.1,1, white car,174.44,492.21,202.96,506.41,188.7,499.31,174.44,499.31,202.96,499.31,28.52,14.21,3
2.13,1, white car,174.28,492.15,203.0,506.4,188.64,499.28,174.28,499.28,203.0,499.28,28.72,14.25,3
2.17,1, white car,174.23,492.16,203.09,506.46,188.66,499.31,174.23,499.31,203.09,499.31,28.87,14.3,3
2.2,1, white car,174.14,492.3,203.22,506.69,188.68,499.49,174.14,499.49,203.22,499.49,29.08,14.39,3
2.23,1, white car,174.31,492.35,203.55,506.8,188.93,499.57,174.31,499.57,203.55,499.57,29.24,14.45,3
2.27,1, white car,174.24,492.14,203.8,506.72,189.02,499.43,174.24,499.43,203.8,499.43,29.57,14.58,3
2.3,1, white car,174.29,492.01,203.98,506.62,189.14,499.32,174.29,499.32,203.98,499.32,29.69,14.61,3
2.33,1, white car,174.37,492.0,204.03,506.56,189.2,499.28,174.37,499.28,204.03,499.28,29.67,14.56,3
2.37,1, white car,174.33,491.97,203.93,506.45,189.13,499.21,174.33,499.21,203.93,499.21,29.6,14.48,3
2.4,1, white car,174.22,491.9,203.91,506.4,189.06,499.15,174.22,499.15,203.91,499.15,29.69,14.5,3
2.43,1, white car,174.0,491.8,203.93,506.38,188.97,499.09,174.0,499.09,203.93,499.09,29.93,14.59,3
2.47,1, white car,173.86,491.74,203.86,506.33,188.86,499.03,173.86,499.03,203.86,499.03,30.0,14.59,3
2.5,1, white car,173.94,491.77,203.76,506.23,188.85,499.0,173.94,499.0,203.76,499.0,29.82,14.46,3
2.53,1, white car,173.91,491.71,203.79,506.16,188.85,498.93,173.91,498.93,203.79,498.93,29.88,14.45,3
2.57,1, white car,173.97,491.63,203.99,506.12,188.98,498.87,173.97,498.87,203.99,498.87,30.02,14.49,3
2.6,1, white car,173.88,491.52,204.06,506.07,188.97,498.8,173.88,498.8,204.06,498.8,30.18,14.54,3
2.63,1, white car,173.71,491.44,204.01,506.02,188.86,498.73,173.71,498.73,204.01,498.73,30.3,14.58,3
2.67,1, white car,173.76,491.43,204.03,505.98,188.9,498.7,173.76,498.7,204.03,498.7,30.28,14.55,3
2.7,1, white car,173.91,491.44,204.13,505.96,189.02,498.7,173.91,498.7,204.13,498.7,30.22,14.52,3
2.73,1, white car,173.91,491.4,204.13,505.91,189.02,498.66,173.91,498.66,204.13,498.66,30.21,14.5,3
2.77,1, white car,173.86,491.37,204.08,505.87,188.97,498.62,173.86,498.62,204.08,498.62,30.23,14.5,3
2.8,1, white car,173.89,491.35,204.18,505.88,189.04,498.61,173.89,498.61,204.18,498.61,30.29,14.52,3
2.83,1, white car,173.88,491.37,204.2,505.9,189.04,498.63,173.88,498.63,204.2,498.63,30.32,14.53,3
2.87,1, white car,173.95,491.43,204.18,505.92,189.07,498.67,173.95,498.67,204.18,498.67,30.23,14.48,3
2.9,1, white car,174.02,491.49,204.16,505.92,189.09,498.71,174.02,498.71,204.16,498.71,30.13,14.43,3
2.93,1, white car,174.01,491.48,204.11,505.88,189.06,498.68,174.01,498.68,204.11,498.68,30.1,14.4,3
2.97,1, white car,174.05,491.51,204.15,505.89,189.1,498.7,174.05,498.7,204.15,498.7,30.11,14.39,3
3.0,1, white car,174.01,491.53,204.13,505.91,189.07,498.72,174.01,498.72,204.13,498.72,30.12,14.38,3
3.03,1, white car,174.07,491.57,204.16,505.92,189.11,498.75,174.07,498.75,204.16,498.75,30.09,14.35,3
3.07,1, white car,174.12,491.55,204.28,505.92,189.2,498.74,174.12,498.74,204.28,498.74,30.16,14.37,3
3.1,1, white car,174.08,491.5,204.45,505.97,189.27,498.74,174.08,498.74,204.45,498.74,30.37,14.48,3
3.13,1, white car,174.1,491.44,204.62,506.0,189.36,498.72,174.1,498.72,204.62,498.72,30.52,14.57,3
3.17,1, white car,174.13,491.44,204.64,506.02,189.39,498.73,174.13,498.73,204.64,498.73,30.51,14.58,3
3.2,1, white car,174.16,491.44,204.63,506.02,189.39,498.73,174.16,498.73,204.63,498.73,30.47,14.58,3
3.23,1, white car,174.21,491.45,204.6,506.01,189.4,498.73,174.21,498.73,204.6,498.73,30.39,14.55,3
3.27,1, white car,174.24,491.48,204.56,506.01,189.4,498.74,174.24,498.74,204.56,498.74,30.32,14.53,3
3.3,1, white car,174.27,491.46,204.59,506.01,189.43,498.74,174.27,498.74,204.59,498.74,30.32,14.54,3
3.33,1, white car,174.34,491.49,204.56,506.0,189.45,498.75,174.34,498.75,204.56,498.75,30.22,14.5,3
3.37,1, white car,174.33,491.49,204.59,506.01,189.46,498.75,174.33,498.75,204.59,498.75,30.26,14.52,3
3.4,1, white car,174.34,491.46,204.68,506.03,189.51,498.75,174.34,498.75,204.68,498.75,30.34,14.57,3
3.43,1, white car,174.36,491.52,204.64,506.06,189.5,498.79,174.36,498.79,204.64,498.79,30.28,14.54,3
3.47,1, white car,174.34,491.55,204.64,506.11,189.49,498.83,174.34,498.83,204.64,498.83,30.3,14.56,3
3.5,1, white car,174.34,491.5,204.73,506.11,189.54,498.81,174.34,498.81,204.73,498.81,30.39,14.61,3
3.53,1, white car,174.34,491.54,204.67,506.12,189.51,498.83,174.34,498.83,204.67,498.83,30.33,14.59,3
3.57,1, white car,174.48,491.59,204.63,506.09,189.55,498.84,174.48,498.84,204.63,498.84,30.15,14.5,3
3.6,1, white car,174.53,491.62,204.63,506.09,189.58,498.85,174.53,498.85,204.63,498.85,30.1,14.47,3
3.63,1, white car,174.42,491.53,204.71,506.09,189.56,498.81,174.42,498.81,204.71,498.81,30.29,14.56,3
3.67,1, white car,174.43,491.46,204.9,506.13,189.66,498.79,174.43,498.79,204.9,498.79,30.48,14.67,3
3.7,1, white car,174.19,491.4,204.88,506.18,189.54,498.79,174.19,498.79,204.88,498.79,30.7,14.78,3
3.73,1, white car,174.12,491.42,204.87,506.23,189.49,498.83,174.12,498.83,204.87,498.83,30.76,14.81,3
3.77,1, white car,174.19,491.3,205.04,506.18,189.62,498.74,174.19,498.74,205.04,498.74,30.85,14.87,3
3.8,1, white car,174.07,491.2,205.16,506.21,189.61,498.71,174.07,498.71,205.16,498.71,31.09,15.01,3
3.83,1, white car,174.14,491.12,205.27,506.18,189.7,498.65,174.14,498.65,205.27,498.65,31.13,15.05,3
3.87,1, white car,174.03,491.08,205.18,506.16,189.61,498.62,174.03,498.62,205.18,498.62,31.15,15.08,3
3.9,1, white car,173.97,491.07,205.07,506.13,189.52,498.6,173.97,498.6,205.07,498.6,31.11,15.06,3
3.93,1, white car,173.97,491.05,205.15,506.16,189.56,498.61,173.97,498.61,205.15,498.61,31.18,15.11,3
3.97,1, white car,173.9,491.04,205.11,506.18,189.51,498.61,173.9,498.61,205.11,498.61,31.2,15.15,3
4.0,1, white car,173.85,491.02,205.12,506.23,189.48,498.63,173.85,498.63,205.12,498.63,31.27,15.21,3
4.03,1, white car,173.82,491.02,205.1,506.26,189.46,498.64,173.82,498.64,205.1,498.64,31.27,15.24,3
4.07,1, white car,173.8,490.99,204.97,506.22,189.38,498.6,173.8,498.6,204.97,498.6,31.17,15.23,3
4.1,1, white car,173.93,490.89,205.1,506.18,189.51,498.54,173.93,498.54,205.1,498.54,31.17,15.28,3
4.13,1, white car,173.97,490.82,205.22,506.2,189.59,498.51,173.97,498.51,205.22,498.51,31.25,15.38,3
4.17,1, white car,173.97,490.77,205.21,506.21,189.59,498.49,173.97,498.49,205.21,498.49,31.24,15.44,3
4.2,1, white car,174.03,490.76,205.09,506.17,189.56,498.47,174.03,498.47,205.09,498.47,31.07,15.4,3
4.23,1, white car,174.09,490.77,204.95,506.11,189.52,498.44,174.09,498.44,204.95,498.44,30.86,15.35,3
4.27,1, white car,174.12,490.75,204.86,506.08,189.49,498.42,174.12,498.42,204.86,498.42,30.74,15.33,3
4.3,1, white car,174.21,490.67,204.87,506.01,189.54,498.34,174.21,498.34,204.87,498.34,30.66,15.34,3
4.33,1, white car,174.27,490.62,204.82,505.95,189.55,498.28,174.27,498.28,204.82,498.28,30.56,15.33,3
4.37,1, white car,174.32,490.58,204.85,505.93,189.59,498.26,174.32,498.26,204.85,498.26,30.53,15.35,3
4.4,1, white car,174.45,490.52,204.85,505.83,189.65,498.17,174.45,498.17,204.85,498.17,30.4,15.32,3
4.43,1, white car,174.55,490.48,204.88,505.78,189.72,498.13,174.55,498.13,204.88,498.13,30.33,15.31,3
4.47,1, white car,174.48,490.29,205.1,505.79,189.79,498.04,174.48,498.04,205.1,498.04,30.62,15.5,3
4.5,1, white car,174.35,490.15,205.29,505.86,189.82,498.0,174.35,498.0,205.29,498.0,30.94,15.7,3
4.53,1, white car,174.26,490.11,205.23,505.87,189.75,497.99,174.26,497.99,205.23,497.99,30.98,15.76,3
4.57,1, white car,174.28,490.08,205.24,505.87,189.76,497.97,174.28,497.97,205.24,497.97,30.97,15.78,3
4.6,1, white car,174.33,490.1,205.16,505.83,189.75,497.97,174.33,497.97,205.16,497.97,30.82,15.73,3
4.63,1, white car,174.43,490.15,205.17,505.85,189.8,498.0,174.43,498.0,205.17,498.0,30.75,15.7,3
4.67,1, white car,174.5,490.22,205.14,505.86,189.82,498.04,174.5,498.04,205.14,498.04,30.64,15.64,3
4.7,1, white car,174.57,490.24,205.2,505.87,189.88,498.06,174.57,498.06,205.2,498.06,30.63,15.63,3
4.73,1, white car,174.59,490.22,205.21,505.83,189.9,498.02,174.59,498.02,205.21,498.02,30.62,15.61,3
4.77,1, white car,174.53,490.27,205.04,505.82,189.79,498.05,174.53,498.05,205.04,498.05,30.51,15.55,3
4.8,1, white car,174.5,490.47,204.76,505.88,189.63,498.17,174.5,498.17,204.76,498.17,30.25,15.41,3
4.83,1, white car,174.55,490.65,204.54,505.91,189.54,498.28,174.55,498.28,204.54,498.28,29.99,15.26,3
4.87,1, white car,174.64,490.79,204.36,505.88,189.5,498.33,174.64,498.33,204.36,498.33,29.72,15.09,3
4.9,1, white car,174.56,490.74,204.31,505.82,189.44,498.28,174.56,498.28,204.31,498.28,29.74,15.07,3
4.93,1, white car,174.63,490.77,204.32,505.77,189.47,498.27,174.63,498.27,204.32,498.27,29.69,15.0,3
4.97,1, white car,174.79,490.44,204.88,505.61,189.83,498.02,174.79,498.02,204.88,498.02,30.09,15.17,3
5.0,1, white car,174.76,490.34,205.18,505.65,189.97,497.99,174.76,497.99,205.18,497.99,30.42,15.31,3
5.03,1, white car,174.79,490.44,205.21,505.71,190.0,498.07,174.79,498.07,205.21,498.07,30.42,15.28,3
5.07,1, white car,174.81,490.54,205.16,505.76,189.98,498.15,174.81,498.15,205.16,498.15,30.36,15.21,3
5.1,1, white car,174.76,490.59,204.99,505.71,189.88,498.15,174.76,498.15,204.99,498.15,30.23,15.13,3
5.13,1, white car,174.63,490.61,204.79,505.69,189.71,498.15,174.63,498.15,204.79,498.15,30.16,15.08,3
5.17,1, white car,174.65,490.6,204.65,505.56,189.65,498.08,174.65,498.08,204.65,498.08,30.0,14.97,3
5.2,1, white car,174.73,490.57,204.52,505.41,189.63,497.99,174.73,497.99,204.52,497.99,29.79,14.83,3
5.23,1, white car,174.86,490.63,204.53,505.36,189.7,497.99,174.86,497.99,204.53,497.99,29.66,14.73,3
5.27,1, white car,175.02,490.75,204.54,505.39,189.78,498.07,175.02,498.07,204.54,498.07,29.53,14.64,3
5.3,1, white car,174.88,490.83,204.37,505.43,189.63,498.13,174.88,498.13,204.37,498.13,29.5,14.6,3
5.33,1, white car,174.85,490.8,204.39,505.41,189.62,498.11,174.85,498.11,204.39,498.11,29.54,14.61,3
5.37,1, white car,174.82,490.78,204.43,505.43,189.63,498.11,174.82,498.11,204.43,498.11,29.61,14.65,3
5.4,1, white car,174.86,490.76,204.46,505.41,189.66,498.08,174.86,498.08,204.46,498.08,29.6,14.65,3
5.43,1, white car,174.91,490.73,204.5,505.38,189.71,498.06,174.91,498.06,204.5,498.06,29.59,14.65,3
5.47,1, white car,174.93,490.71,204.42,505.32,189.67,498.01,174.93,498.01,204.42,498.01,29.49,14.6,3
5.5,1, white car,174.92,490.71,204.46,505.35,189.69,498.03,174.92,498.03,204.46,498.03,29.54,14.64,3
5.53,1, white car,174.92,490.59,204.71,505.38,189.82,497.98,174.92,497.98,204.71,497.98,29.79,14.79,3
5.57,1, white car,174.64,490.4,204.77,505.39,189.71,497.9,174.64,497.9,204.77,497.9,30.13,15.0,3
5.6,1, white car,174.69,490.3,204.64,505.21,189.67,497.76,174.69,497.76,204.64,497.76,29.95,14.9,3
