frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,5, white car,138.61,453.94,167.58,467.49,153.09,460.72,138.61,460.72,167.58,460.72,28.97,13.55,2
0.03,5, white car,137.19,453.62,166.32,467.24,151.75,460.43,137.19,460.43,166.32,460.43,29.13,13.62,2
0.07,5, white car,135.8,453.49,165.17,467.23,150.48,460.36,135.8,460.36,165.17,460.36,29.38,13.73,2
0.1,5, white car,134.47,453.27,163.92,467.04,149.19,460.16,134.47,460.16,163.92,460.16,29.45,13.77,2
0.13,5, white car,132.73,453.18,162.34,467.03,147.54,460.1,132.73,460.1,162.34,460.1,29.6,13.85,2
0.17,5, white car,131.16,453.11,160.51,466.85,145.84,459.98,131.16,459.98,160.51,459.98,29.35,13.74,2
0.2,5, white car,129.72,452.69,158.75,466.28,144.24,459.48,129.72,459.48,158.75,459.48,29.02,13.58,2
0.23,5, white car,128.1,452.49,157.1,466.05,142.6,459.27,128.1,459.27,157.1,459.27,29.0,13.56,2
0.27,5, white car,126.65,452.3,155.56,465.82,141.1,459.06,126.65,459.06,155.56,459.06,28.91,13.52,2
0.3,5, white car,124.7,451.9,153.91,465.58,139.31,458.74,124.7,458.74,153.91,458.74,29.21,13.68,2
0.33,5, white car,123.05,451.6,152.4,465.36,137.73,458.48,123.05,458.48,152.4,458.48,29.35,13.76,2
0.37,5, white car,121.44,451.52,150.91,465.34,136.18,458.43,121.44,458.43,150.91,458.43,29.47,13.83,2
0.4,5, white car,119.73,451.25,149.61,465.3,134.67,458.28,119.73,458.28,149.61,458.28,29.88,14.05,2
0.43,5, white car,118.34,451.0,148.35,465.13,133.34,458.06,118.34,458.06,148.35,458.06,30.01,14.13,2
0.47,5, white car,116.84,450.8,146.89,464.99,131.87,457.9,116.84,457.9,146.89,457.9,30.05,14.19,2
0.5,5, white car,115.41,450.67,145.24,464.76,130.33,457.71,115.41,457.71,145.24,457.71,29.83,14.09,2
0.53,5, white car,113.93,450.59,143.46,464.54,128.69,457.57,113.93,457.57,143.46,457.57,29.53,13.95,2
0.57,5, white car,112.69,450.43,141.98,464.24,127.34,457.33,112.69,457.33,141.98,457.33,29.28,13.82,2
0.6,5, white car,111.26,450.26,140.33,463.95,125.79,457.11,111.26,457.11,140.33,457.11,29.08,13.69,2
0.63,5, white car,109.66,450.15,138.58,463.76,124.12,456.95,109.66,456.95,138.58,456.95,28.92,13.61,2
0.67,5, white car,108.3,450.03,137.08,463.55,122.69,456.79,108.3,456.79,137.08,456.79,28.78,13.52,2
0.7,5, white car,106.57,449.93,135.39,463.47,120.98,456.7,106.57,456.7,135.39,456.7,28.82,13.54,2
0.73,5, white car,104.86,449.79,133.88,463.42,119.37,456.61,104.86,456.61,133.88,456.61,29.03,13.63,2
0.77,5, white car,102.93,449.59,132.45,463.45,117.69,456.52,102.93,456.52,132.45,456.52,29.52,13.87,2
0.8,5, white car,101.25,449.37,131.07,463.37,116.16,456.37,101.25,456.37,131.07,456.37,29.81,14.01,2
0.83,5, white car,99.68,449.28,129.46,463.27,114.57,456.28,99.68,456.28,129.46,456.28,29.79,13.99,2
0.87,5, white car,98.06,449.09,127.79,463.06,112.93,456.07,98.06,456.07,127.79,456.07,29.72,13.97,2
0.9,5, white car,96.19,448.86,126.12,462.94,111.15,455.9,96.19,455.9,126.12,455.9,29.93,14.08,2
1.07,5, white car,87.96,447.52,117.91,461.6,102.94,454.56,87.96,454.56,117.91,454.56,29.95,14.07,2
1.1,5, white car,86.61,447.33,116.25,461.25,101.43,454.29,86.61,454.29,116.25,454.29,29.64,13.92,2
1.13,5, white car,85.01,447.19,114.71,461.15,99.86,454.17,85.01,454.17,114.71,454.17,29.7,13.96,2
1.17,5, white car,83.56,447.25,112.77,460.94,98.16,454.1,83.56,454.1,112.77,454.1,29.21,13.69,2
1.2,5, white car,82.06,447.09,111.17,460.7,96.62,453.89,82.06,453.89,111.17,453.89,29.11,13.61,2
1.23,5, white car,80.65,446.88,109.61,460.4,95.13,453.64,80.65,453.64,109.61,453.64,28.96,13.53,2
1.27,5, white car,79.01,446.72,108.01,460.22,93.51,453.47,79.01,453.47,108.01,453.47,28.99,13.51,2
1.3,5, white car,77.09,446.38,106.32,460.02,91.7,453.2,77.09,453.2,106.32,453.2,29.24,13.63,2
1.33,5, white car,75.15,446.09,104.67,459.85,89.91,452.97,75.15,452.97,104.67,452.97,29.52,13.76,2
1.37,5, white car,73.62,445.97,103.02,459.66,88.32,452.82,73.62,452.82,103.02,452.82,29.4,13.69,2
1.4,5, white car,71.74,445.75,101.6,459.66,86.67,452.7,71.74,452.7,101.6,452.7,29.85,13.91,2
1.43,5, white car,70.23,445.55,100.26,459.55,85.25,452.55,70.23,452.55,100.26,452.55,30.02,14.0,2
1.47,5, white car,68.77,445.36,98.78,459.33,83.78,452.35,68.77,452.35,98.78,452.35,30.01,13.97,2
1.5,5, white car,67.01,445.11,97.02,459.07,82.01,452.09,67.01,452.09,97.02,452.09,30.0,13.95,2
1.53,5, white car,65.23,445.07,95.34,459.06,80.29,452.06,65.23,452.06,95.34,452.06,30.11,14.0,2
1.57,5, white car,63.48,444.88,93.79,459.0,78.63,451.94,63.48,451.94,93.79,451.94,30.31,14.12,2
