frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,13,802.77,527.56,0.0,0.0,0.0,0.0,2,,,,,,,,,0.0,0.0,,,,,,,71.67476822425024,
0.03,13,799.81,527.25,-27.41,-2.87,0.0,0.0,2,,,,,,,,,27.41,2.87,,,,,,,74.88880891027705,
0.07,13,797.08,527.07,-25.28,-1.67,71.0,40.0,2,,,,,,,25.28,1.67,25.28,1.67,,,,,,143.87516012154433,77.31228233599109,
0.1,13,794.27,526.82,-26.02,-2.31,-24.67,-21.33,2,,,,,,,26.02,2.31,26.02,2.31,,,,,,146.31740053732506,79.71204425932126,
0.13,13,791.43,526.43,-26.3,-3.61,-9.33,-43.33,2,,,,,,,26.3,3.61,26.3,3.61,,,,,,149.16973184932667,82.50253935485863,
0.17,13,788.57,525.6,-26.48,-7.69,-6.0,-136.0,2,,,,,,,26.48,7.69,26.48,7.69,,,,,,152.73681055986478,85.94729780510842,
0.2,13,785.39,525.29,-29.44,-2.87,-98.67,160.67,2,,,,,,,29.44,2.87,29.44,2.87,,,,,,156.24053411327043,89.41272504515226,
0.23,13,782.47,525.11,-27.04,-1.67,80.0,40.0,2,,,,,,,27.04,1.67,27.04,1.67,,,,,,159.4841010884785,92.63809691482224,
0.27,13,779.55,524.84,-27.04,-2.5,0.0,-27.67,2,,,,,,,27.04,2.5,27.04,2.5,,,,,,162.32680524177147,95.45090675315758,
0.3,13,776.44,524.52,-28.8,-2.96,-58.67,-15.33,2,,,,,,,28.8,2.96,28.8,2.96,,,,,,165.25348589364168,98.34317922459087,
0.33,13,773.51,524.05,-27.13,-4.35,55.67,-46.33,2,,,,,,,27.13,4.35,27.13,4.35,,,,,,168.38241861904706,101.42158843165483,
0.37,13,770.44,523.67,-28.43,-3.52,-43.33,27.67,2,,,,,,,28.43,3.52,28.43,3.52,,,,,,171.49375265589126,104.49630854724002,
0.4,13,767.48,523.14,-27.41,-4.91,34.0,-46.33,2,,,,,,,27.41,4.91,27.41,4.91,,,,,,174.31958295039612,107.26920760404639,
0.43,13,764.69,522.86,-25.83,-2.59,52.67,77.33,2,,,,,,,25.83,2.59,25.83,2.59,,,,,,177.0537076708647,109.9812115772507,
0.47,13,761.66,522.41,-28.06,-4.17,-74.33,-52.67,2,,,,,,,28.06,4.17,28.06,4.17,,,,,,179.82301437802673,112.71089122174479,
0.5,13,758.84,522.13,-26.11,-2.59,65.0,52.67,2,,,,,,,26.11,2.59,26.11,2.59,,,,,,182.79620482931264,115.66544254875781,
0.53,13,756.02,521.57,-26.11,-5.19,0.0,-86.67,2,,,,,,,26.11,5.19,26.11,5.19,,,,,,185.63557336889932,118.45746662832185,
0.57,13,752.97,521.19,-28.24,-3.52,-71.0,55.67,2,,,,,,,28.24,3.52,28.24,3.52,,,,,,188.60804224634757,121.40371699416782,
0.6,13,750.03,520.82,-27.22,-3.43,34.0,3.0,2,,,,,,,27.22,3.43,27.22,3.43,,,,,,191.88830006021738,124.6613492627125,
0.63,13,747.17,520.5,-26.48,-2.96,24.67,15.67,2,,,,,,,26.48,2.96,26.48,2.96,,,,,,194.74574937594926,127.50026509776362,
0.67,13,744.33,520.18,-26.3,-2.96,6.0,0.0,2,,,,,,,26.3,2.96,26.3,2.96,,,,,,197.6629517638549,130.40001380368022,
0.7,13,741.56,519.87,-25.65,-2.87,21.67,3.0,2,,,,,,,25.65,2.87,25.65,2.87,,,,,,200.4298882402523,133.15051408087012,
0.73,13,739.16,519.61,-22.22,-2.41,114.33,15.33,2,,,,,,,22.22,2.41,22.22,2.41,,,,,,202.6047494507471,135.31146662422955,
0.77,13,735.89,519.05,-30.28,-5.19,-268.67,-92.67,2,,,,,,,30.28,5.19,30.28,5.19,,,,,,206.27140373789095,138.94509599118632,
0.8,13,732.68,518.7,-29.72,-3.24,18.67,65.0,2,,,,,,,29.72,3.24,29.72,3.24,,,,,,209.54991028392257,142.20833871471805,
0.83,13,729.92,518.16,-25.56,-5.0,138.67,-58.67,2,,,,,,,25.56,5.0,25.56,5.0,,,,,,212.26930842681907,144.8949302080649,
0.87,13,727.06,517.96,-26.48,-1.85,-30.67,105.0,2,,,,,,,26.48,1.85,26.48,1.85,,,,,,215.29453987502802,147.91757299252848,
0.9,13,724.27,517.58,-25.83,-3.52,21.67,-55.67,2,,,,,,,25.83,3.52,25.83,3.52,,,,,,217.82947137612032,150.4335192036668,
0.93,13,721.66,517.08,-24.17,-4.63,55.33,-37.0,2,,,,,,,24.17,4.63,24.17,4.63,,,,,,220.47571045355548,153.05262493665373,
0.97,13,718.37,516.55,-30.46,-4.91,-209.67,-9.33,2,,,,,,,30.46,4.91,30.46,4.91,,,,,,224.02078318763202,156.57348753859955,
1.0,13,715.32,516.1,-28.24,-4.17,74.0,24.67,2,,,,,,,28.24,4.17,28.24,4.17,,,,,,227.15008650669725,159.6836763730094,
