frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,,,,,7.0,
0.03,,,,,7.0,
0.07,,,,30.0,7.0,
0.1,,,,30.0,7.0,
0.13,,,,30.0,7.0,
0.17,,,,30.0,7.0,
0.2,,,,30.0,7.0,
0.23,,,,30.0,7.0,
0.27,,,,30.0,7.0,
0.3,,,,30.0,7.0,
0.33,,,,30.0,7.0,
0.37,,,,30.0,7.0,
0.4,,,,30.0,7.0,
0.43,,,,30.0,7.0,
0.47,,,,30.0,7.0,
0.5,,,,30.0,7.0,
0.53,,,,30.0,7.0,
0.57,,,,30.0,7.0,
0.6,,,,30.0,7.0,
0.63,,,,30.0,7.0,
0.67,,,,30.0,7.0,
0.7,,,,30.0,7.0,
0.73,,,,30.0,7.0,
0.77,,,,30.0,7.0,
0.8,,,,30.0,7.0,
0.83,,,,30.0,7.0,
0.87,,,,30.0,7.0,
0.9,,,,30.0,7.0,
0.93,,,,30.0,7.0,
0.97,,,,30.0,7.0,
1.0,,,,30.0,7.0,
1.03,,,,30.0,7.0,
1.07,,,,30.0,7.0,
1.1,,,,30.0,7.0,
1.13,,,,30.0,7.0,
1.17,,,,30.0,7.0,
1.2,,,,30.0,7.0,
1.23,,,,30.0,7.0,
1.27,,,,30.0,7.0,
1.3,,,,30.0,7.0,
1.43,,,,30.0,,
1.47,,,,30.0,,
1.5,,,,30.0,,
1.53,,,,30.0,,
1.57,,,,30.0,,
1.6,,,,30.0,,
1.63,,,,30.0,,
1.67,,,,30.0,,
1.7,,,,,,30.0
1.73,,,,,,30.0
1.77,,,,,,30.0
1.8,,,,,,30.0
1.83,,,,,,30.0
1.87,,,,,,30.0
1.9,,,,,,30.0
1.93,,,,,,30.0
1.97,,,,,,30.0
2.0,,,,,,30.0
2.03,,,,,,30.0
2.07,,,,7.0,,30.0
2.1,,,,7.0,,30.0
2.13,,,,7.0,,30.0
2.17,,,,7.0,,30.0
2.2,,,,7.0,,30.0
2.23,,,,7.0,,30.0
2.27,,,,7.0,,30.0
2.3,,,,7.0,,30.0
2.33,,,,7.0,,30.0
2.37,,,,7.0,,30.0
2.4,,,,7.0,,30.0
2.43,,,,7.0,,30.0
2.47,,,,7.0,,30.0
2.5,,,,7.0,,30.0
2.53,,,,7.0,,30.0
2.57,,,,7.0,,30.0
2.6,,,,7.0,,30.0
2.63,,,,7.0,,30.0
2.67,,,,7.0,,30.0
2.7,,,,7.0,,30.0
2.73,,,,7.0,,30.0
2.77,,,,7.0,,30.0
2.8,,,,7.0,,30.0
2.83,,,,7.0,,30.0
2.87,,,,7.0,,30.0
2.9,,,,7.0,,30.0
2.93,,,,7.0,,30.0
2.97,,,,7.0,,30.0
3.0,,,,7.0,,30.0
3.03,38.0,,,7.0,,30.0
3.07,38.0,,,7.0,,30.0
3.1,38.0,,,7.0,,30.0
3.13,38.0,,,7.0,,30.0
3.17,38.0,,,7.0,,30.0
3.2,38.0,,,7.0,,30.0
3.23,38.0,,,7.0,,30.0
3.27,38.0,,,7.0,,30.0
3.3,38.0,,,7.0,,30.0
3.33,38.0,,,7.0,,30.0
3.37,38.0,,,7.0,,30.0
3.4,38.0,,,7.0,,30.0
3.43,38.0,,,7.0,,30.0
3.47,38.0,,,7.0,,30.0
3.5,38.0,,,7.0,,30.0
3.53,38.0,,,7.0,,30.0
3.57,38.0,,,7.0,,30.0
3.6,38.0,,,7.0,,30.0
3.63,38.0,,,7.0,,30.0
3.67,38.0,,,7.0,,30.0
3.7,38.0,,,7.0,,30.0
3.73,38.0,,,7.0,,30.0
3.77,38.0,,,7.0,,30.0
3.8,38.0,,,7.0,,30.0
3.83,38.0,,,7.0,,30.0
3.87,38.0,,,7.0,,30.0
3.9,38.0,,,7.0,,30.0
3.93,38.0,,,7.0,,30.0
3.97,38.0,,,7.0,,30.0
4.0,38.0,,,7.0,,30.0
4.03,38.0,,,7.0,,30.0
4.17,38.0,,,,,
4.2,38.0,,,7.0,,
4.23,38.0,,,7.0,,
4.27,38.0,,,7.0,,30.0
4.3,38.0,,,7.0,,30.0
4.33,38.0,,,7.0,,30.0
4.37,38.0,,,7.0,,30.0
4.4,38.0,,,7.0,,30.0
4.43,38.0,,,7.0,,30.0
4.47,38.0,,,7.0,,30.0
4.5,38.0,,,7.0,,30.0
4.53,38.0,,,7.0,,30.0
4.57,38.0,,,,,30.0
4.6,38.0,,,,,30.0
4.63,38.0,,,,,30.0
4.67,38.0,,,,,30.0
4.7,38.0,,,,,30.0
4.73,38.0,,,,,30.0
4.77,38.0,,,,,30.0
4.8,38.0,,,,,30.0
4.83,38.0,,,,,30.0
4.87,38.0,,,,,30.0
4.9,38.0,,,,,30.0
4.93,38.0,,,,,30.0
4.97,38.0,,,,,30.0
