frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,,26.0,,43,,
0.03,,26.0,,43,,
0.07,,26.0,,43,,
0.1,,26.0,,43,,
0.13,,26.0,,43,,
0.17,,26.0,,43,,
0.2,,26.0,,43,,
0.23,,26.0,,43,,
0.27,,26.0,,43,,
0.3,,26.0,,43,,
0.33,,5.0,,43,,
0.37,,5.0,,43,,
0.4,,,,43,,
0.43,,,,43,,
0.47,,,,43,,
0.5,,,,43,,
0.53,,,,43,,
0.57,,,,43,,
0.6,,,,43,,
0.63,,,,43,,
0.67,,,,43,,
0.7,,,,43,,
0.73,,,,43,,
0.77,,,,43,,
0.8,,,,43,,
0.83,,,,43,,
0.87,,,,43,,
0.9,,,,43,,
0.93,,,,43,,
0.97,,,,43,,
1.0,,,,43,,
1.03,,,,43,,
1.07,,,,43,,
1.1,,,,43,,
1.13,,,,43,,
1.17,,,,43,,
1.2,,,,43,,
1.23,,,,43,,
1.27,,,,43,,
1.3,,,,43,,
1.33,,,,43,,
1.37,,,,43,,
1.4,,,,43,,
1.43,,,,43,,
1.47,,,,43,,
1.5,,,,43,,
1.53,,,,43,,
1.57,,,,43,,
1.6,,,,43,,
1.63,,,,43,,
1.67,,,,43,,
1.7,,,,43,,
1.73,,,,43,,
1.77,,,,43,,
1.8,,,,43,,
1.83,,,,43,,
1.87,,,,43,,
1.9,,,,43,,
1.93,,,,43,,
1.97,,,,43,,
2.0,,,,43,,
2.03,,,,43,,
2.07,,,,43,,
2.1,,,,43,27.0,
2.13,,,,43,27.0,
2.17,,,,43,27.0,
2.2,,,,43,27.0,
2.23,,,,43,27.0,
2.27,,,,43,27.0,
2.3,,,,43,27.0,
2.33,,,,43,27.0,
2.37,,,,43,27.0,
2.4,,,,43,27.0,
2.43,,,,43,27.0,
2.47,,,,43,27.0,
2.5,,,,43,27.0,
2.53,,,,43,27.0,
2.57,,,,43,27.0,
2.6,,,,12,27.0,
2.63,,,,12,27.0,
2.67,,,,12,27.0,
2.7,,,,12,27.0,
2.73,,,,12,27.0,
2.77,,,,12,27.0,
2.8,,,,43,27.0,
2.83,,,,43,27.0,
2.87,,,,43,27.0,
2.9,,,,43,27.0,
2.93,,,,43,27.0,
2.97,,,,43,27.0,
3.0,,,,43,27.0,
