frame,ID,car_type,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane,v_x,v_y,a_x,a_y
0.0,4, white car,555.78,475.76,541.95,475.76,569.6,475.76,27.65,11.98,1,0.0,0.0,0.0,0.0
0.03,4, white car,553.81,475.43,540.08,475.43,567.54,475.43,27.46,11.89,1,-18.24,-3.06,0.0,0.0
0.07,4, white car,551.52,474.84,537.77,474.84,565.28,474.84,27.52,11.91,1,-21.2,-5.46,-98.67,-80.0
0.1,4, white car,549.37,474.37,535.54,474.37,563.21,474.37,27.68,11.97,1,-19.91,-4.35,43.0,37.0
0.13,4, white car,546.67,474.03,532.7,474.03,560.64,474.03,27.94,12.09,1,-25.0,-3.15,-169.67,40.0
0.17,4, white car,544.23,473.77,530.1,473.77,558.35,473.77,28.25,12.23,1,-22.59,-2.41,80.33,24.67
0.2,4, white car,542.45,473.46,528.25,473.46,556.65,473.46,28.4,12.27,1,-16.48,-2.87,203.67,-15.33
0.23,4, white car,540.37,473.05,526.19,473.05,554.54,473.05,28.36,12.24,1,-19.26,-3.8,-92.67,-31.0
0.27,4, white car,537.87,472.72,523.48,472.72,552.26,472.72,28.77,12.43,1,-23.15,-3.06,-129.67,24.67
0.3,4, white car,535.52,472.24,521.53,472.24,549.51,472.24,27.98,12.05,1,-21.76,-4.44,46.33,-46.0
0.33,4, white car,533.05,471.91,519.29,471.91,546.81,471.91,27.52,11.82,1,-22.87,-3.06,-37.0,46.0
0.37,4, white car,530.73,471.49,517.0,471.49,544.46,471.49,27.46,11.78,1,-21.48,-3.89,46.33,-27.67
0.4,4, white car,528.45,471.45,514.67,471.45,542.23,471.45,27.56,11.84,1,-21.11,-0.37,12.33,117.33
0.43,4, white car,526.24,471.24,512.32,471.24,540.15,471.24,27.83,11.96,1,-20.46,-1.94,21.67,-52.33
0.47,4, white car,523.94,470.89,510.11,470.89,537.78,470.89,27.67,11.87,1,-21.3,-3.24,-28.0,-43.33
0.5,4, white car,521.75,470.7,507.91,470.7,535.58,470.7,27.68,11.88,1,-20.28,-1.76,34.0,49.33
0.53,4, white car,519.31,470.6,505.52,470.6,533.1,470.6,27.59,11.86,1,-22.59,-0.93,-77.0,27.67
0.57,4, white car,516.97,470.45,503.13,470.45,530.81,470.45,27.68,11.91,1,-21.67,-1.39,30.67,-15.33
0.6,4, white car,514.72,470.27,500.61,470.27,528.83,470.27,28.22,12.19,1,-20.83,-1.67,28.0,-9.33
0.63,4, white car,512.49,470.02,498.35,470.02,526.63,470.02,28.28,12.26,1,-20.65,-2.31,6.0,-21.33
0.67,4, white car,510.1,469.52,496.2,469.52,523.99,469.52,27.79,12.03,1,-22.13,-4.63,-49.33,-77.33
0.73,4, white car,506.19,468.85,492.34,468.85,520.04,468.85,27.7,11.99,1,-36.2,-6.2,-469.0,-52.33
0.77,4, white car,503.74,468.47,489.97,468.47,517.51,468.47,27.53,11.94,1,-22.69,-3.52,450.33,89.33
0.8,4, white car,501.26,468.27,487.49,468.27,515.03,468.27,27.54,11.93,1,-22.96,-1.85,-9.0,55.67
0.83,4, white car,499.12,467.95,485.32,467.95,512.92,467.95,27.6,11.93,1,-19.81,-2.96,105.0,-37.0
0.87,4, white car,496.87,467.7,483.02,467.7,510.71,467.7,27.69,11.95,1,-20.83,-2.31,-34.0,21.67
0.9,4, white car,494.79,467.42,481.15,467.42,508.43,467.42,27.28,11.75,1,-19.26,-2.59,52.33,-9.33
0.93,4, white car,492.43,467.29,478.87,467.29,505.99,467.29,27.12,11.66,1,-21.85,-1.2,-86.33,46.33
0.97,4, white car,490.36,467.02,476.82,467.02,503.9,467.02,27.08,11.63,1,-19.17,-2.5,89.33,-43.33
1.0,4, white car,488.18,466.7,474.17,466.7,502.2,466.7,28.04,12.07,1,-20.19,-2.96,-34.0,-15.33
1.03,4, white car,486.05,466.28,471.77,466.28,500.34,466.28,28.58,12.35,1,-19.72,-3.89,15.67,-31.0
1.07,4, white car,483.73,466.06,469.46,466.06,498.0,466.06,28.54,12.36,1,-21.48,-2.04,-58.67,61.67
1.1,4, white car,481.43,465.67,467.14,465.67,495.73,465.67,28.59,12.4,1,-21.3,-3.61,6.0,-52.33
1.13,4, white car,479.26,465.49,464.82,465.49,493.69,465.49,28.87,12.58,1,-20.09,-1.67,40.33,64.67
1.17,4, white car,477.2,465.27,462.72,465.27,491.68,465.27,28.96,12.69,1,-19.07,-2.04,34.0,-12.33
1.2,4, white car,475.18,464.81,460.68,464.81,489.69,464.81,29.01,12.74,1,-18.7,-4.26,12.33,-74.0
1.23,4, white car,473.05,464.45,458.2,464.45,487.9,464.45,29.7,13.14,1,-19.72,-3.33,-34.0,31.0
1.27,4, white car,470.9,464.03,456.21,464.03,485.58,464.03,29.37,13.07,1,-19.91,-3.89,-6.33,-18.67
1.3,4, white car,468.96,463.93,454.25,463.93,483.67,463.93,29.42,13.17,1,-17.96,-0.93,65.0,98.67
1.33,4, white car,466.74,463.49,451.87,463.49,481.62,463.49,29.75,13.41,1,-20.56,-4.07,-86.67,-104.67
1.37,4, white car,464.59,463.3,449.87,463.3,479.32,463.3,29.44,13.35,1,-19.91,-1.76,21.67,77.0
1.4,4, white car,462.6,463.08,447.88,463.08,477.32,463.08,29.45,13.45,1,-18.43,-2.04,49.33,-9.33
1.43,4, white car,460.31,462.74,445.92,462.74,474.7,462.74,28.79,13.2,1,-21.2,-3.15,-92.33,-37.0
1.47,4, white car,458.28,462.43,444.17,462.43,472.4,462.43,28.24,12.99,1,-18.8,-2.87,80.0,9.33
1.5,4, white car,456.43,462.17,442.36,462.17,470.49,462.17,28.13,12.96,1,-17.13,-2.41,55.67,15.33
1.53,4, white car,454.37,461.87,440.33,461.87,468.42,461.87,28.09,12.97,1,-19.07,-2.78,-64.67,-12.33
1.57,4, white car,452.27,461.61,438.32,461.61,466.22,461.61,27.9,12.9,1,-19.44,-2.41,-12.33,12.33
1.6,4, white car,450.19,461.27,436.25,461.27,464.12,461.27,27.87,12.9,1,-19.26,-3.15,6.0,-24.67
1.63,4, white car,448.05,461.04,433.98,461.04,462.13,461.04,28.16,13.06,1,-19.81,-2.13,-18.33,34.0
1.67,4, white car,445.82,460.82,431.88,460.82,459.76,460.82,27.88,12.95,1,-20.65,-2.04,-28.0,3.0
1.7,4, white car,443.93,460.56,430.18,460.56,457.69,460.56,27.51,12.74,1,-17.5,-2.41,105.0,-12.33
1.73,4, white car,441.91,460.24,428.34,460.24,455.48,460.24,27.14,12.53,1,-18.7,-2.96,-40.0,-18.33
1.77,4, white car,439.95,460.06,426.37,460.06,453.52,460.06,27.15,12.5,1,-18.15,-1.67,18.33,43.0
1.8,4, white car,437.67,459.86,423.67,459.86,451.68,459.86,28.01,12.89,1,-21.11,-1.85,-98.67,-6.0
1.83,4, white car,435.73,459.34,421.62,459.34,449.85,459.34,28.23,13.03,1,-17.96,-4.81,105.0,-98.67
1.87,4, white car,433.74,459.01,419.57,459.01,447.92,459.01,28.35,13.12,1,-18.43,-3.06,-15.67,58.33
1.9,4, white car,431.76,458.77,417.6,458.77,445.92,458.77,28.32,13.14,1,-18.33,-2.22,3.33,28.0
1.93,4, white car,429.91,458.49,415.83,458.49,444.0,458.49,28.17,13.1,1,-17.13,-2.59,40.0,-12.33
1.97,4, white car,428.23,458.37,414.14,458.37,442.32,458.37,28.18,13.12,1,-15.56,-1.11,52.33,49.33
2.0,4, white car,426.4,458.13,412.33,458.13,440.46,458.13,28.13,13.08,1,-16.94,-2.22,-46.0,-37.0
2.03,4, white car,424.08,457.76,410.05,457.76,438.11,457.76,28.06,13.01,1,-21.48,-3.43,-151.33,-40.33
2.07,4, white car,421.86,457.35,407.96,457.35,435.77,457.35,27.81,12.89,1,-20.56,-3.8,30.67,-12.33
2.1,4, white car,419.85,456.9,406.0,456.9,433.71,456.9,27.71,12.83,1,-18.61,-4.17,65.0,-12.33
2.13,4, white car,418.04,456.68,404.12,456.68,431.97,456.68,27.85,12.88,1,-16.76,-2.04,61.67,71.0
2.17,4, white car,416.31,456.57,402.41,456.57,430.2,456.57,27.79,12.85,1,-16.02,-1.02,24.67,34.0
2.2,4, white car,414.52,456.47,400.63,456.47,428.4,456.47,27.77,12.86,1,-16.57,-0.93,-18.33,3.0
2.23,4, white car,412.56,456.45,398.65,456.45,426.47,456.45,27.82,12.89,1,-18.15,-0.19,-52.67,24.67
2.47,4, white car,399.2,454.01,385.28,454.01,413.11,454.01,27.83,12.83,1,-123.7,-22.59,-3518.33,-746.67
2.5,4, white car,397.17,453.72,383.54,453.72,410.79,453.72,27.25,12.54,1,-18.8,-2.69,3496.67,663.33
2.53,4, white car,395.33,453.57,381.72,453.57,408.94,453.57,27.22,12.49,1,-17.04,-1.39,58.67,43.33
2.57,4, white car,393.34,453.46,379.7,453.46,406.98,453.46,27.28,12.53,1,-18.43,-1.02,-46.33,12.33
2.6,4, white car,391.79,453.42,378.16,453.42,405.43,453.42,27.27,12.51,1,-14.35,-0.37,136.0,21.67
2.63,4, white car,389.97,453.35,376.3,453.35,403.64,453.35,27.34,12.51,1,-16.85,-0.65,-83.33,-9.33
2.67,4, white car,388.3,453.14,374.39,453.14,402.2,453.14,27.81,12.67,1,-15.46,-1.94,46.33,-43.0
