frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,1, white car,398.58,512.66,429.73,525.75,414.15,519.2,398.58,519.2,429.73,519.2,31.15,13.1,1
0.03,1, white car,397.73,512.6,428.79,525.65,413.26,519.12,397.73,519.12,428.79,519.12,31.06,13.05,1
0.07,1, white car,396.78,512.5,427.39,525.37,412.08,518.93,396.78,518.93,427.39,518.93,30.61,12.86,1
0.1,1, white car,395.39,512.65,425.69,525.38,410.54,519.01,395.39,519.01,425.69,519.01,30.3,12.73,1
0.13,1, white car,394.48,512.53,424.38,525.09,409.43,518.81,394.48,518.81,424.38,518.81,29.91,12.56,1
0.17,1, white car,392.93,512.38,423.03,525.03,407.98,518.7,392.93,518.7,423.03,518.7,30.1,12.66,1
0.2,1, white car,391.52,512.37,421.7,525.07,406.61,518.72,391.52,518.72,421.7,518.72,30.18,12.7,1
0.23,1, white car,390.35,512.21,420.13,524.72,405.24,518.47,390.35,518.47,420.13,518.47,29.78,12.51,1
0.27,1, white car,388.92,512.13,419.1,524.81,404.01,518.47,388.92,518.47,419.1,518.47,30.18,12.68,1
0.3,1, white car,387.78,512.27,417.65,524.84,402.71,518.55,387.78,518.55,417.65,518.55,29.87,12.57,1
0.33,1, white car,386.26,512.34,416.17,524.92,401.22,518.63,386.26,518.63,416.17,518.63,29.91,12.58,1
0.37,1, white car,384.87,512.27,414.96,524.92,399.91,518.59,384.87,518.59,414.96,518.59,30.09,12.65,1
0.4,1, white car,383.55,512.04,413.78,524.74,398.67,518.39,383.55,518.39,413.78,518.39,30.23,12.71,1
0.43,1, white car,382.36,511.94,412.33,524.5,397.34,518.22,382.36,518.22,412.33,518.22,29.97,12.56,1
0.47,1, white car,380.72,511.95,411.02,524.65,395.87,518.3,380.72,518.3,411.02,518.3,30.3,12.7,1
0.5,1, white car,379.47,511.89,409.8,524.61,394.64,518.25,379.47,518.25,409.8,518.25,30.33,12.72,1
0.53,1, white car,377.96,511.88,408.46,524.65,393.21,518.27,377.96,518.27,408.46,518.27,30.49,12.77,1
0.57,1, white car,376.22,511.75,406.89,524.6,391.56,518.18,376.22,518.18,406.89,518.18,30.67,12.85,1
0.6,1, white car,374.69,511.47,405.78,524.54,390.24,518.01,374.69,518.01,405.78,518.01,31.09,13.07,1
0.63,1, white car,373.35,511.18,405.03,524.57,389.19,517.88,373.35,517.88,405.03,517.88,31.68,13.39,1
0.67,1, white car,372.34,511.19,404.11,524.69,388.23,517.94,372.34,517.94,404.11,517.94,31.77,13.5,1
0.7,1, white car,371.17,511.39,402.82,524.88,386.99,518.13,371.17,518.13,402.82,518.13,31.65,13.49,1
0.73,1, white car,370.56,511.32,401.26,524.36,385.91,517.84,370.56,517.84,401.26,517.84,30.69,13.05,1
0.77,1, white car,369.73,511.1,399.77,523.82,384.75,517.46,369.73,517.46,399.77,517.46,30.04,12.72,1
0.8,1, white car,368.35,510.91,398.59,523.72,383.47,517.32,368.35,517.32,398.59,517.32,30.24,12.8,1
0.83,1, white car,366.49,510.69,397.37,523.79,381.93,517.24,366.49,517.24,397.37,517.24,30.89,13.1,1
0.87,1, white car,364.95,510.49,396.28,523.84,380.62,517.17,364.95,517.17,396.28,517.17,31.33,13.34,1
0.9,1, white car,363.53,510.32,395.43,523.97,379.48,517.14,363.53,517.14,395.43,517.14,31.9,13.65,1
0.93,1, white car,362.01,510.22,393.9,523.94,377.96,517.08,362.01,517.08,393.9,517.08,31.9,13.72,1
0.97,1, white car,360.58,510.18,392.51,523.97,376.54,517.07,360.58,517.07,392.51,517.07,31.93,13.79,1
1.0,1, white car,359.23,510.19,391.05,523.95,375.14,517.07,359.23,517.07,391.05,517.07,31.82,13.76,1
1.03,1, white car,358.19,510.33,389.85,524.06,374.02,517.2,358.19,517.2,389.85,517.2,31.66,13.73,1
1.07,1, white car,357.09,510.36,388.72,524.15,372.9,517.25,357.09,517.25,388.72,517.25,31.64,13.79,1
1.1,1, white car,356.21,510.3,387.77,524.1,371.99,517.2,356.21,517.2,387.77,517.2,31.56,13.8,1
1.13,1, white car,355.52,510.24,386.43,523.74,370.97,516.99,355.52,516.99,386.43,516.99,30.91,13.51,1
1.17,1, white car,354.67,510.22,385.17,523.55,369.92,516.89,354.67,516.89,385.17,516.89,30.5,13.34,1
1.2,1, white car,353.43,510.17,383.79,523.42,368.61,516.8,353.43,516.8,383.79,516.8,30.35,13.25,1
1.23,1, white car,352.05,510.14,382.64,523.48,367.35,516.81,352.05,516.81,382.64,516.81,30.58,13.34,1
1.27,1, white car,350.82,510.2,381.45,523.54,366.14,516.87,350.82,516.87,381.45,516.87,30.63,13.34,1
1.3,1, white car,349.24,510.15,379.86,523.46,364.55,516.8,349.24,516.8,379.86,516.8,30.62,13.32,1
1.33,1, white car,347.75,510.06,378.22,523.28,362.98,516.67,347.75,516.67,378.22,516.67,30.47,13.22,1
1.37,1, white car,346.38,509.99,377.26,523.4,361.82,516.69,346.38,516.69,377.26,516.69,30.88,13.41,1
1.4,1, white car,345.36,509.93,376.25,523.38,360.8,516.66,345.36,516.66,376.25,516.66,30.89,13.45,1
1.43,1, white car,344.24,509.98,375.18,523.51,359.71,516.74,344.24,516.74,375.18,516.74,30.93,13.53,1
1.47,1, white car,343.02,509.94,373.75,523.41,358.39,516.67,343.02,516.67,373.75,516.67,30.73,13.47,1
1.5,1, white car,341.79,509.76,372.11,523.02,356.95,516.39,341.79,516.39,372.11,516.39,30.32,13.27,1
1.53,1, white car,341.06,509.78,371.45,523.07,356.25,516.42,341.06,516.42,371.45,516.42,30.39,13.3,1
1.57,1, white car,339.76,509.88,369.95,523.08,354.86,516.48,339.76,516.48,369.95,516.48,30.19,13.2,1
1.6,1, white car,338.4,509.96,368.36,523.06,353.38,516.51,338.4,516.51,368.36,516.51,29.95,13.11,1
1.63,1, white car,337.27,509.91,367.26,523.05,352.26,516.48,337.27,516.48,367.26,516.48,30.0,13.14,1
1.67,1, white car,336.06,509.7,366.26,522.93,351.16,516.32,336.06,516.32,366.26,516.32,30.2,13.24,1
1.7,1, white car,334.48,509.63,364.64,522.84,349.56,516.23,334.48,516.23,364.64,516.23,30.16,13.21,1
1.73,1, white car,333.17,509.55,363.11,522.64,348.14,516.09,333.17,516.09,363.11,516.09,29.94,13.09,1
1.77,1, white car,332.32,509.41,362.05,522.38,347.19,515.9,332.32,515.9,362.05,515.9,29.73,12.97,1
1.8,1, white car,331.3,509.34,360.92,522.27,346.11,515.81,331.3,515.81,360.92,515.81,29.62,12.93,1
1.83,1, white car,329.92,509.18,359.86,522.24,344.89,515.71,329.92,515.71,359.86,515.71,29.94,13.06,1
1.87,1, white car,328.87,509.21,358.94,522.3,343.9,515.76,328.87,515.76,358.94,515.76,30.07,13.09,1
1.9,1, white car,327.63,509.29,357.95,522.43,342.79,515.86,327.63,515.86,357.95,515.86,30.32,13.14,1
1.93,1, white car,326.74,509.4,356.95,522.42,341.84,515.91,326.74,515.91,356.95,515.91,30.21,13.03,1
1.97,1, white car,325.36,509.28,355.74,522.29,340.55,515.78,325.36,515.78,355.74,515.78,30.38,13.02,1
2.0,1, white car,323.46,509.0,355.09,522.57,339.28,515.79,323.46,515.79,355.09,515.79,31.63,13.57,1
2.03,1, white car,322.53,508.86,353.56,522.1,338.04,515.48,322.53,515.48,353.56,515.48,31.02,13.24,1
2.07,1, white car,321.18,508.89,351.62,521.79,336.4,515.34,321.18,515.34,351.62,515.34,30.45,12.9,1
2.1,1, white car,320.09,508.89,350.36,521.63,335.23,515.26,320.09,515.26,350.36,515.26,30.27,12.74,1
2.13,1, white car,318.99,508.77,349.7,521.66,334.34,515.21,318.99,515.21,349.7,515.21,30.71,12.89,1
2.17,1, white car,317.99,508.75,348.77,521.64,333.38,515.19,317.99,515.19,348.77,515.19,30.78,12.89,1
2.2,1, white car,316.74,508.59,347.3,521.39,332.02,514.99,316.74,514.99,347.3,514.99,30.55,12.8,1
2.23,1, white car,315.17,508.35,346.3,521.39,330.73,514.87,315.17,514.87,346.3,514.87,31.12,13.05,1
2.27,1, white car,313.96,508.31,345.25,521.44,329.61,514.87,313.96,514.87,345.25,514.87,31.29,13.13,1
2.3,1, white car,313.13,508.36,344.1,521.36,328.62,514.86,313.13,514.86,344.1,514.86,30.97,12.99,1
2.33,1, white car,312.09,508.61,342.55,521.38,327.32,514.99,312.09,514.99,342.55,514.99,30.46,12.77,1
2.37,1, white car,310.92,508.72,341.19,521.39,326.05,515.05,310.92,515.05,341.19,515.05,30.27,12.67,1
2.4,1, white car,309.83,508.61,339.62,521.05,324.72,514.83,309.83,514.83,339.62,514.83,29.78,12.44,1
2.43,1, white car,308.71,508.71,337.97,520.87,323.34,514.79,308.71,514.79,337.97,514.79,29.25,12.16,1
2.47,1, white car,307.24,508.61,336.68,520.79,321.96,514.7,307.24,514.7,336.68,514.7,29.44,12.17,1
2.5,1, white car,305.61,508.48,336.0,521.04,320.81,514.76,305.61,514.76,336.0,514.76,30.39,12.56,1
2.53,1, white car,304.39,508.53,334.95,521.15,319.67,514.84,304.39,514.84,334.95,514.84,30.56,12.63,1
2.57,1, white car,303.04,508.3,333.96,521.12,318.5,514.71,303.04,514.71,333.96,514.71,30.92,12.82,1
2.6,1, white car,301.65,507.92,332.76,520.86,317.2,514.39,301.65,514.39,332.76,514.39,31.11,12.95,1
2.63,1, white car,300.3,507.92,331.68,521.0,315.99,514.46,300.3,514.46,331.68,514.46,31.38,13.08,1
2.67,1, white car,298.81,507.81,330.68,521.12,314.74,514.46,298.81,514.46,330.68,514.46,31.88,13.31,1
2.7,1, white car,297.42,507.67,329.7,521.18,313.56,514.42,297.42,514.42,329.7,514.42,32.28,13.51,1
2.73,1, white car,296.09,507.7,328.27,521.18,312.18,514.44,296.09,514.44,328.27,514.44,32.19,13.49,1
2.77,1, white car,295.02,507.58,326.47,520.75,310.74,514.16,295.02,514.16,326.47,514.16,31.44,13.17,1
2.8,1, white car,294.29,507.43,325.13,520.34,309.71,513.88,294.29,513.88,325.13,513.88,30.85,12.91,1
2.83,1, white car,292.84,507.41,323.44,520.16,308.14,513.79,292.84,513.79,323.44,513.79,30.6,12.74,1
2.87,1, white car,291.57,507.19,322.12,519.86,306.84,513.53,291.57,513.53,322.12,513.53,30.56,12.67,1
2.9,1, white car,290.37,507.15,320.97,519.81,305.67,513.48,290.37,513.48,320.97,513.48,30.6,12.66,1
2.93,1, white car,288.9,506.65,320.45,519.75,304.68,513.2,288.9,513.2,320.45,513.2,31.55,13.1,1
2.97,1, white car,287.41,506.26,319.41,519.62,303.41,512.94,287.41,512.94,319.41,512.94,32.0,13.36,1
3.0,1, white car,286.48,506.38,318.24,519.69,302.36,513.04,286.48,513.04,318.24,513.04,31.76,13.31,1
3.03,1, white car,285.27,506.16,317.35,519.66,301.31,512.91,285.27,512.91,317.35,512.91,32.08,13.49,1
3.07,1, white car,284.25,505.97,316.58,519.64,300.41,512.81,284.25,512.81,316.58,512.81,32.32,13.67,1
3.1,1, white car,283.25,506.19,315.13,519.74,299.19,512.96,283.25,512.96,315.13,512.96,31.88,13.55,1
3.13,1, white car,282.17,506.4,313.1,519.57,297.63,512.99,282.17,512.99,313.1,512.99,30.93,13.18,1
3.17,1, white car,281.12,506.51,311.72,519.57,296.42,513.04,281.12,513.04,311.72,513.04,30.6,13.06,1
3.2,1, white car,280.0,506.66,310.35,519.6,295.18,513.13,280.0,513.13,310.35,513.13,30.35,12.94,1
3.23,1, white car,278.59,506.42,309.24,519.47,293.91,512.95,278.59,512.95,309.24,512.95,30.65,13.05,1
3.27,1, white car,276.97,506.34,307.82,519.47,292.39,512.91,276.97,512.91,307.82,512.91,30.86,13.13,1
3.3,1, white car,275.03,505.94,306.59,519.41,290.81,512.68,275.03,512.68,306.59,512.68,31.56,13.47,1
3.33,1, white car,273.26,505.6,305.48,519.43,289.37,512.52,273.26,512.52,305.48,512.52,32.22,13.84,1
3.37,1, white car,272.04,505.66,304.08,519.49,288.06,512.57,272.04,512.57,304.08,512.57,32.04,13.83,1
3.4,1, white car,270.5,505.52,303.04,519.62,286.77,512.57,270.5,512.57,303.04,512.57,32.54,14.1,1
3.43,1, white car,269.35,505.29,302.17,519.58,285.76,512.44,269.35,512.44,302.17,512.44,32.81,14.29,1
3.47,1, white car,268.15,505.33,300.75,519.59,284.45,512.46,268.15,512.46,300.75,512.46,32.59,14.26,1
3.5,1, white car,266.9,505.49,299.04,519.6,282.97,512.55,266.9,512.55,299.04,512.55,32.13,14.12,1
3.53,1, white car,266.12,505.48,297.86,519.48,281.99,512.48,266.12,512.48,297.86,512.48,31.74,13.99,1
3.57,1, white car,264.56,505.36,296.34,519.41,280.45,512.39,264.56,512.39,296.34,512.39,31.78,14.05,1
3.6,1, white car,263.14,505.21,295.17,519.42,279.16,512.31,263.14,512.31,295.17,512.31,32.02,14.21,1
3.67,1, white car,260.77,505.16,292.77,519.39,276.77,512.27,260.77,512.27,292.77,512.27,32.0,14.23,1
3.77,1, white car,256.58,504.81,289.2,519.42,272.89,512.12,256.58,512.12,289.2,512.12,32.62,14.62,1
3.8,1, white car,255.82,504.3,287.7,518.68,271.76,511.49,255.82,511.49,287.7,511.49,31.88,14.38,1
3.83,1, white car,254.55,504.11,286.04,518.4,270.29,511.26,254.55,511.26,286.04,511.26,31.49,14.29,1
3.93,1, white car,250.12,504.02,281.75,518.47,265.93,511.25,250.12,511.25,281.75,511.25,31.63,14.45,1
3.97,1, white car,249.35,504.0,280.43,518.18,264.89,511.09,249.35,511.09,280.43,511.09,31.08,14.18,1
4.0,1, white car,248.2,503.98,279.21,518.12,263.71,511.05,248.2,511.05,279.21,511.05,31.02,14.14,1
4.03,1, white car,246.31,504.0,277.38,518.17,261.84,511.09,246.31,511.09,277.38,511.09,31.08,14.17,1
4.07,1, white car,244.95,504.0,275.96,518.13,260.45,511.07,244.95,511.07,275.96,511.07,31.01,14.13,1
4.1,1, white car,243.79,504.0,274.57,517.98,259.18,510.99,243.79,510.99,274.57,510.99,30.78,13.98,1
4.13,1, white car,242.74,503.97,273.02,517.68,257.88,510.82,242.74,510.82,273.02,510.82,30.28,13.71,1
4.17,1, white car,241.66,503.88,271.85,517.57,256.75,510.72,241.66,510.72,271.85,510.72,30.19,13.69,1
4.2,1, white car,240.0,503.78,270.32,517.55,255.16,510.66,240.0,510.66,270.32,510.66,30.31,13.77,1
4.23,1, white car,238.78,503.76,269.09,517.55,253.93,510.66,238.78,510.66,269.09,510.66,30.31,13.78,1
4.27,1, white car,237.54,503.79,268.06,517.68,252.8,510.74,237.54,510.74,268.06,510.74,30.52,13.89,1
4.3,1, white car,236.0,503.81,266.76,517.8,251.38,510.81,236.0,510.81,266.76,510.81,30.76,13.99,1
4.33,1, white car,234.63,503.75,265.49,517.74,250.06,510.74,234.63,510.74,265.49,510.74,30.86,13.99,1
4.37,1, white car,232.94,503.63,264.3,517.84,248.62,510.73,232.94,510.73,264.3,510.73,31.35,14.2,1
4.4,1, white car,231.38,503.54,262.89,517.84,247.13,510.69,231.38,510.69,262.89,510.69,31.52,14.3,1
4.43,1, white car,230.21,503.52,261.59,517.78,245.9,510.65,230.21,510.65,261.59,510.65,31.38,14.26,1
4.47,1, white car,229.09,503.5,260.37,517.71,244.73,510.61,229.09,510.61,260.37,510.61,31.27,14.21,1
4.5,1, white car,227.87,503.46,258.99,517.61,243.43,510.54,227.87,510.54,258.99,510.54,31.13,14.15,1
4.53,1, white car,226.14,503.31,257.62,517.65,241.88,510.48,226.14,510.48,257.62,510.48,31.48,14.34,1
4.57,1, white car,224.71,503.21,256.31,517.65,240.51,510.43,224.71,510.43,256.31,510.43,31.6,14.44,1
4.6,1, white car,223.35,503.09,255.07,517.62,239.21,510.35,223.35,510.35,255.07,510.35,31.72,14.53,1
4.63,1, white car,221.89,502.79,253.83,517.47,237.86,510.13,221.89,510.13,253.83,510.13,31.94,14.68,1
4.67,1, white car,220.39,502.73,252.05,517.31,236.22,510.02,220.39,510.02,252.05,510.02,31.66,14.57,1
4.7,1, white car,219.06,502.77,250.65,517.33,234.86,510.05,219.06,510.05,250.65,510.05,31.59,14.56,1
4.73,1, white car,217.31,502.54,249.28,517.36,233.29,509.95,217.31,509.95,249.28,509.95,31.97,14.83,1
4.77,1, white car,215.73,502.32,248.21,517.49,231.97,509.9,215.73,509.9,248.21,509.9,32.48,15.18,1
4.8,1, white car,214.43,502.04,247.16,517.43,230.79,509.73,214.43,509.73,247.16,509.73,32.73,15.38,1
4.83,1, white car,213.39,502.05,245.72,517.28,229.55,509.67,213.39,509.67,245.72,509.67,32.33,15.22,1
4.87,1, white car,212.48,502.28,244.13,517.18,228.31,509.73,212.48,509.73,244.13,509.73,31.65,14.89,1
4.9,1, white car,211.26,502.3,242.92,517.19,227.09,509.74,211.26,509.74,242.92,509.74,31.67,14.89,1
4.93,1, white car,209.83,502.44,241.36,517.27,225.6,509.85,209.83,509.85,241.36,509.85,31.53,14.82,1
4.97,1, white car,208.23,502.3,240.23,517.41,224.23,509.85,208.23,509.85,240.23,509.85,32.0,15.1,1
5.0,1, white car,206.87,502.37,238.33,517.26,222.6,509.82,206.87,509.82,238.33,509.82,31.46,14.89,1
5.03,1, white car,205.69,502.56,236.67,517.23,221.18,509.9,205.69,509.9,236.67,509.9,30.98,14.67,1
5.07,1, white car,204.26,502.47,235.3,517.22,219.78,509.85,204.26,509.85,235.3,509.85,31.04,14.75,1
5.1,1, white car,202.83,502.53,233.89,517.34,218.36,509.93,202.83,509.93,233.89,509.93,31.06,14.81,1
5.13,1, white car,201.48,502.38,232.81,517.36,217.15,509.87,201.48,509.87,232.81,509.87,31.33,14.98,1
