frame,ID,center_x,center_y,v_x,v_y,a_x,a_y,lane,preceding_rel_v_x,preceding_rel_v_y,right_preceding_rel_v_x,right_preceding_rel_v_y,left_preceding_rel_v_x,left_preceding_rel_v_y,following_rel_v_x,following_rel_v_y,right_following_rel_v_x,right_following_rel_v_y,left_following_rel_v_x,left_following_rel_v_y,preceding_distance,right_preceding_distance,left_preceding_distance,following_distance,right_following_distance,left_following_distance
0.0,6,722.92,519.46,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,84.57966008444347,42.28468398841361,,,95.15117445412852,
0.03,6,720.98,519.27,-17.96,-1.76,0.0,0.0,2,17.96,1.76,17.96,1.76,,,,,17.96,1.76,,,82.70324842471425,40.522024875368714,,,97.12078510802928,
0.07,6,719.13,519.35,-17.13,0.74,27.67,83.33,2,17.13,-0.74,17.13,-0.74,,,,,17.13,-0.74,,,81.04822329946528,39.08171567370087,,,99.1783610471558,
0.1,6,716.84,519.22,-21.2,-1.2,-135.67,-64.67,2,21.2,1.2,21.2,1.2,,,,,21.2,1.2,,,78.9045866854392,37.13812057711049,,,101.59377146262463,
0.13,6,714.17,519.12,-24.72,-0.93,-117.33,9.0,2,24.72,0.93,24.72,0.93,,,,,24.72,0.93,,,76.24275572144539,34.786905582417056,,,104.24228556588729,
0.17,6,711.72,519.14,-22.69,0.19,67.67,37.33,2,22.69,-0.19,22.69,-0.19,,,,,22.69,-0.19,,,73.74612803395168,32.68330460648064,,,106.63392752778081,
0.2,6,709.68,519.03,-18.89,-1.02,126.67,-40.33,2,18.89,1.02,18.89,1.02,,,,,18.89,1.02,,,71.7931473052964,31.010659457676738,,,108.75541825582765,
0.23,6,707.44,518.88,-20.74,-1.39,-61.67,-12.33,2,20.74,1.39,20.74,1.39,,,,,20.74,1.39,,,69.4987266070393,29.07832870025371,,,110.91416365820912,
0.27,6,705.24,518.92,-20.37,0.37,12.33,58.67,2,20.37,-0.37,20.37,-0.37,,,,,20.37,-0.37,,,67.34277838046184,27.424492702691857,,,113.1495139185317,
0.3,6,702.94,518.79,-21.3,-1.2,-31.0,-52.33,2,21.3,1.2,21.3,1.2,,,,,21.3,1.2,,,65.21903479813234,25.757719231329446,,,115.62030314784684,
0.33,6,700.6,518.38,-21.67,-3.8,-12.33,-86.67,2,21.67,3.8,21.67,3.8,,,,,21.67,3.8,,,62.66354761741472,23.670783679464463,,,117.70153439951412,
0.37,6,698.17,518.16,-22.5,-2.04,-27.67,58.67,2,22.5,2.04,22.5,2.04,,,,,22.5,2.04,,,60.016812644458135,21.773764029216387,,,119.90894753937259,
0.4,6,696.04,518.11,-19.72,-0.46,92.67,52.67,2,19.72,0.46,19.72,0.46,,,,,19.72,0.46,,,58.026397441164676,20.55015815024307,,,122.16945485676852,
0.43,6,693.79,517.94,-20.83,-1.57,-37.0,-37.0,2,20.83,1.57,20.83,1.57,,,,,20.83,1.57,20.83,1.57,55.99129396611578,19.329604238059332,,,124.62158440655459,53.692130708326374
0.47,6,691.73,517.7,-19.07,-2.22,58.67,-21.67,2,19.07,2.22,19.07,2.22,,,,,19.07,2.22,19.07,2.22,53.90384958423657,18.170965852150022,,,126.65094867390452,55.685892288801476
0.5,6,689.28,517.41,-22.69,-2.69,-120.67,-15.67,2,22.69,2.69,22.69,2.69,,,,,22.69,2.69,22.69,2.69,51.24561249511992,16.97179424810467,,,128.85795357679712,57.87060048072774
0.53,6,686.8,517.26,-22.96,-1.39,-9.0,43.33,2,22.96,1.39,22.96,1.39,,,,,22.96,1.39,22.96,1.39,48.442308987082725,16.247316701535674,,,131.0247675059948,59.964573708148706
0.57,6,684.62,517.04,-20.19,-2.04,92.33,-21.67,2,20.19,2.04,20.19,2.04,,,,,20.19,2.04,20.19,2.04,46.16692539037008,15.901811217594028,,,133.07833783151938,61.984915907017296
0.6,6,682.32,516.93,-21.3,-1.02,-37.0,34.0,2,21.3,1.02,21.3,1.02,,,,,21.3,1.02,21.3,1.02,43.934792590838484,15.982021148778367,,,135.45834267404868,64.27507137296702
0.63,6,680.27,516.69,-18.98,-2.22,77.33,-40.0,2,,,18.98,2.22,,,,,18.98,2.22,18.98,2.22,,16.109829297668007,,,137.7919188486756,66.57602646598852
0.67,6,678.32,516.46,-18.06,-2.13,30.67,3.0,2,,,18.06,2.13,,,,,18.06,2.13,18.06,2.13,,16.549622352186816,,,139.63757803685945,68.41277219934891
0.7,6,676.3,516.31,-18.7,-1.39,-21.33,24.67,2,,,18.7,1.39,,,,,18.7,1.39,18.7,1.39,,17.31139797936606,,,141.5777531959029,70.31233462202775
0.73,6,674.28,516.2,-18.7,-1.02,0.0,12.33,2,,,18.7,1.02,,,,,18.7,1.02,18.7,1.02,,18.336171901463036,,,143.50025783948965,72.1837391661031
0.77,6,671.99,516.09,-21.2,-1.02,-83.33,0.0,2,,,21.2,1.02,,,,,21.2,1.02,21.2,1.02,,19.532214416189543,,,145.94249895078536,74.55517420005131
0.8,6,669.58,516.2,-22.31,1.02,-37.0,68.0,2,,,22.31,-1.02,,,,,22.31,-1.02,22.31,-1.02,,21.227463343508635,,,148.37498711036173,76.84980286246677
0.83,6,667.36,516.12,-20.56,-0.74,58.33,-58.67,2,,,20.56,0.74,,,,,20.56,0.74,20.56,0.74,,22.710907071273095,,,150.7090030489221,79.1184744544535
0.87,6,665.25,515.94,-19.54,-1.67,34.0,-31.0,2,,,19.54,1.67,,,,,19.54,1.67,19.54,1.67,,24.186709160197918,,,152.8491233210057,81.23544361914944
0.9,6,663.38,515.81,-17.31,-1.2,74.33,15.67,2,,,17.31,1.2,,,,,17.31,1.2,17.31,1.2,,25.772562930372313,,,154.5321717313259,82.8978702983376
0.93,6,660.97,515.67,-22.31,-1.3,-166.67,-3.33,2,,,22.31,1.3,,,,,22.31,1.3,22.31,1.3,,27.697243545161694,,,156.94449623991284,85.26851529140176
0.97,6,658.66,515.7,-21.39,0.28,30.67,52.67,2,,,21.39,-0.28,,,,,21.39,-0.28,21.39,-0.28,,29.76432764233057,,,159.19391728329325,87.43424786661123
1.0,6,656.52,515.59,-19.81,-1.02,52.67,-43.33,2,,,19.81,1.02,,,,,19.81,1.02,19.81,1.02,,31.535430867517885,,,161.40797068298698,89.61001060149472
1.03,6,654.34,515.33,-20.19,-2.41,-12.67,-46.33,2,,,20.19,2.41,,,,,20.19,2.41,20.19,2.41,,33.39474509559854,,,163.546818067488,91.75712778852666
1.07,6,652.42,514.98,-17.78,-3.24,80.33,-27.67,2,,,17.78,3.24,,,,,17.78,3.24,17.78,3.24,,35.10346421651288,,,165.33351505366358,93.58784643317745
1.1,6,650.42,514.59,-18.52,-3.61,-24.67,-12.33,2,,,18.52,3.61,,,,,18.52,3.61,18.52,3.61,,36.861428349970446,,,167.2699166018804,95.57390857341774
1.13,6,648.31,514.43,-19.54,-1.48,-34.0,71.0,2,19.54,1.48,19.54,1.48,,,,,19.54,1.48,19.54,1.48,9.874107554609658,38.947608398976186,,,169.19419168517578,97.4847911214873
1.17,6,646.27,514.18,-18.89,-2.31,21.67,-27.67,2,18.89,2.31,18.89,2.31,,,,,18.89,2.31,18.89,2.31,8.248648374127649,40.45901135717486,,,171.56604442604603,99.85514408381776
1.2,6,643.87,514.07,-22.22,-1.02,-111.0,43.0,2,22.22,1.02,22.22,1.02,,,,,22.22,1.02,22.22,1.02,5.973005943408957,42.67591592455875,,,173.9921475239615,102.24227892608806
1.23,6,641.45,514.04,-22.41,-0.28,-6.33,24.67,2,22.41,0.28,22.41,0.28,,,,,22.41,0.28,22.41,0.28,3.455850112490429,45.28618001112476,,,176.11060984506295,104.31141500334466
1.27,6,639.36,513.82,-19.35,-2.04,102.0,-58.67,2,19.35,2.04,19.35,2.04,,,,,19.35,2.04,19.35,2.04,2.133846292496148,47.301239941464594,,,178.11435540124222,106.31846970305777
1.3,6,637.35,513.65,-18.61,-1.57,24.67,15.67,2,18.61,1.57,18.61,1.57,,,,,18.61,1.57,18.61,1.57,2.478326047960587,49.255148969422464,,,180.05969287988913,108.25636239962991
1.33,6,635.51,513.58,-17.04,-0.65,52.33,30.67,2,17.04,0.65,17.04,0.65,,,,,17.04,0.65,17.04,0.65,3.654066228190197,50.845290834058645,,,182.06753142721521,110.23123423059364
1.37,6,633.16,513.5,-21.76,-0.74,-157.33,-3.0,2,21.76,0.74,21.76,0.74,,,,,21.76,0.74,21.76,0.74,5.700219294027215,53.06940455667466,,,184.4651262434176,112.590195843155
1.4,6,630.66,513.23,-23.15,-2.5,-46.33,-58.67,2,23.15,2.5,23.15,2.5,,,,,23.15,2.5,23.15,2.5,7.792509223606984,55.09292695074387,,,187.31875106352805,115.44094117772948
1.43,6,628.4,513.06,-20.93,-1.57,74.0,31.0,2,20.93,1.57,20.93,1.57,,,,,20.93,1.57,20.93,1.57,9.874867087713143,57.13721029241801,,,189.70492481746484,117.81223238696396
1.47,6,626.44,512.97,-18.15,-0.83,92.67,24.67,2,18.15,0.83,18.15,0.83,,,,,18.15,0.83,18.15,0.83,11.918422714436696,59.16476823245405,,,191.5329018732813,119.62015925419931
1.5,6,624.2,512.99,-20.74,0.19,-86.33,34.0,2,20.74,-0.19,20.74,-0.19,,,,,20.74,-0.19,20.74,-0.19,14.149802118757698,61.41408714619146,,,193.71289915749023,121.74860533082091
1.53,6,622.06,512.84,-19.81,-1.39,31.0,-52.67,2,19.81,1.39,19.81,1.39,,,,,19.81,1.39,19.81,1.39,16.318854126439202,63.5267156399574,,,195.8298659551193,123.85451869027627
1.57,6,619.68,512.66,-22.04,-1.67,-74.33,-9.33,2,22.04,1.67,22.04,1.67,,,,,22.04,1.67,22.04,1.67,18.841796623464585,65.98341685605561,,,198.04650463969315,126.06507287904927
1.6,6,617.58,512.53,-19.44,-1.2,86.67,15.67,2,19.44,1.2,19.44,1.2,,,,,19.44,1.2,19.44,1.2,21.08355994608125,68.1781526590447,,,199.98418362460572,127.99185638156834
